com.samsung.health.skin_temperature,6302031,3
stat_m1,stat_m2,baseline,start_time,binning_data,stat_n,tag_id,lower_bound,update_time,create_time,client_data_id,upper_bound,max,min,client_data_ver,temperature,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
34.129654,1165.5342,33.534065,2025-01-02 18:16:00.000,9d07a162-3942-46fc-89ea-190919981693.binning_data.json,470,31301,32.121532,2025-01-03 02:30:00.761,2025-01-03 02:30:00.761,,35.13117,36.136017,32.859955,,34.129654,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-01-03 02:24:00.000,9d07a162-3942-46fc-89ea-190919981693,
30.970913,959.2009,33.555294,2025-01-03 22:30:00.000,d5acad4f-8540-49dc-83dd-b0f32bb2a92a.binning_data.json,44,31301,32.12039,2025-01-04 00:02:28.179,2025-01-04 00:02:28.179,,35.138294,31.088242,30.873138,,30.970913,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-01-03 23:32:00.000,d5acad4f-8540-49dc-83dd-b0f32bb2a92a,
31.730846,1006.84875,33.54086,2025-01-04 00:04:00.000,1abeb6a0-1368-4dd9-80bf-65065187bd8b.binning_data.json,10,31301,32.058025,2025-01-04 00:54:43.524,2025-01-04 00:54:43.524,,35.08684,31.791328,31.662807,,31.730846,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-01-04 00:29:00.000,1abeb6a0-1368-4dd9-80bf-65065187bd8b,
33.466846,1120.8232,33.884865,2025-02-05 22:57:00.000,7c0a69f2-19f7-4b84-8934-c51f7cf1a252.binning_data.json,299,31301,32.652752,2025-02-06 04:39:46.034,2025-02-06 04:39:46.034,,35.19693,34.89679,31.144377,,33.466846,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-06 04:14:00.000,7c0a69f2-19f7-4b84-8934-c51f7cf1a252,
34.227818,1171.6824,33.872612,2025-02-06 20:31:00.000,0d1e41bb-44d3-41f0-9970-e7ed1bf4af50.binning_data.json,103,31301,32.616882,2025-02-06 22:59:54.511,2025-02-06 22:59:54.511,,35.181114,35.10359,33.712906,,34.227818,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-06 22:33:00.000,0d1e41bb-44d3-41f0-9970-e7ed1bf4af50,
32.71183,1070.5983,33.876488,2025-02-06 22:51:00.000,175d4f1e-d7f1-4a02-ab88-9e168fb20dce.binning_data.json,329,31301,32.662548,2025-02-07 04:32:48.325,2025-02-07 04:32:48.325,,35.177883,34.046482,31.42095,,32.71183,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-07 04:32:00.000,175d4f1e-d7f1-4a02-ab88-9e168fb20dce,
33.91627,1150.5992,33.808617,2025-02-07 19:56:00.000,3a459454-91de-45b5-b0dc-6861f8925382.binning_data.json,353,31301,32.561676,2025-02-08 02:03:30.347,2025-02-08 02:03:30.347,,35.128193,35.190544,32.718704,,33.91627,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-08 02:03:00.000,3a459454-91de-45b5-b0dc-6861f8925382,
31.230555,975.4782,33.812504,2025-02-08 02:10:00.000,fe4a0be3-b4ef-47d1-bcad-1e127069400d.binning_data.json,142,31301,32.567955,2025-02-08 04:53:25.496,2025-02-08 04:53:25.496,,35.130688,31.897964,30.613443,,31.230555,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-08 04:53:00.000,fe4a0be3-b4ef-47d1-bcad-1e127069400d,
33.283764,1108.6404,33.77555,2025-02-08 23:52:00.000,413c8c0d-9482-41bc-8b4c-a98b2e75bacd.binning_data.json,305,31301,32.517464,2025-02-09 05:47:35.956,2025-02-09 05:47:35.956,,35.088985,35.317093,31.829094,,33.283764,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-09 05:18:00.000,413c8c0d-9482-41bc-8b4c-a98b2e75bacd,
34.882008,1216.9142,33.760883,2025-02-09 11:50:00.000,c09b0cd5-3860-4052-9e4f-4ec4101ec38e.binning_data.json,46,31301,32.49197,2025-02-09 13:20:13.950,2025-02-09 13:20:13.950,,35.09744,35.91573,34.576294,,34.882008,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-09 12:55:00.000,c09b0cd5-3860-4052-9e4f-4ec4101ec38e,
33.965004,1154.1571,33.741905,2025-02-09 21:18:00.000,ec545373-2eed-466e-b7e0-c0231f189630.binning_data.json,279,31301,32.509624,2025-02-10 02:22:43.480,2025-02-10 02:22:43.480,,35.09744,35.424732,32.49669,,33.965004,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-10 02:13:00.000,ec545373-2eed-466e-b7e0-c0231f189630,
33.090355,1095.5923,33.748344,2025-02-11 22:09:00.000,18836973-bd93-4eaa-88e2-59be4864279a.binning_data.json,269,31301,32.550743,2025-02-12 03:02:49.514,2025-02-12 03:02:49.514,,35.097363,34.615707,31.629034,,33.090355,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-12 02:56:00.000,18836973-bd93-4eaa-88e2-59be4864279a,
34.32618,1178.6217,33.789017,2025-02-12 19:47:00.000,0d0758fd-5807-4742-abca-f12e9accc098.binning_data.json,358,31301,32.56512,2025-02-13 02:10:43.744,2025-02-13 02:10:43.744,,35.067074,35.39333,32.732826,,34.32618,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-13 02:07:00.000,0d0758fd-5807-4742-abca-f12e9accc098,
33.436993,1118.5995,33.796906,2025-02-13 19:23:00.000,791de9b4-8a92-4e1f-87e4-3d4120407503.binning_data.json,413,31301,32.569168,2025-02-14 02:33:21.746,2025-02-14 02:33:21.746,,35.110043,35.200447,31.941328,,33.436993,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-14 02:33:00.000,791de9b4-8a92-4e1f-87e4-3d4120407503,
33.670498,1134.9368,33.729973,2025-02-15 21:21:00.000,b8cf9332-30bc-4110-853c-cfe2d7a0803d.binning_data.json,332,31301,32.50931,2025-02-16 03:21:21.772,2025-02-16 03:21:21.772,,35.069622,35.32631,30.722475,,33.670498,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-16 03:12:00.000,b8cf9332-30bc-4110-853c-cfe2d7a0803d,
32.8701,1081.2682,33.762558,2025-02-17 19:11:00.000,4d310788-1ddb-483c-997b-dc46b525ef31.binning_data.json,491,31301,32.497124,2025-02-18 04:08:47.285,2025-02-18 04:08:47.285,,35.092182,34.916298,31.16283,,32.8701,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-18 03:49:00.000,4d310788-1ddb-483c-997b-dc46b525ef31,
34.179615,1168.6608,33.6839,2025-02-18 20:57:00.000,8cb04f8f-52ea-4871-8851-ade81d148920.binning_data.json,314,31301,32.390873,2025-02-19 02:34:10.730,2025-02-19 02:34:10.730,,35.07674,35.573505,32.487797,,34.179615,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-19 02:28:00.000,8cb04f8f-52ea-4871-8851-ade81d148920,
33.856937,1146.6008,33.667507,2025-02-19 19:17:00.000,32481954-8860-4699-811e-064b1ea40a37.binning_data.json,371,31301,32.348877,2025-02-20 02:17:58.824,2025-02-20 02:17:58.824,,35.085583,35.06286,32.64568,,33.856937,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-20 01:49:00.000,32481954-8860-4699-811e-064b1ea40a37,
33.76499,1140.3932,33.66457,2025-02-20 19:48:00.000,2d5798bf-659f-4962-8a4b-f3e65926829b.binning_data.json,398,31301,32.34339,2025-02-21 03:04:54.452,2025-02-21 03:04:54.452,,35.070827,34.96856,32.617012,,33.76499,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-21 02:45:00.000,2d5798bf-659f-4962-8a4b-f3e65926829b,
34.149517,1166.3732,33.666615,2025-02-21 21:18:00.000,eeb29183-d53f-448c-ae4f-3744ad77780e.binning_data.json,110,31301,32.217365,2025-02-21 23:28:49.052,2025-02-21 23:28:49.052,,35.15702,34.989925,33.485237,,34.149517,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-21 23:23:00.000,eeb29183-d53f-448c-ae4f-3744ad77780e,
34.877235,1216.7683,33.672604,2025-02-22 06:32:00.000,7da9a8c4-eece-4e28-a62b-81511914f26f.binning_data.json,44,31301,32.274994,2025-02-22 07:39:48.173,2025-02-22 07:39:48.173,,35.149426,35.666805,33.789005,,34.877235,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-22 07:33:00.000,7da9a8c4-eece-4e28-a62b-81511914f26f,
33.787323,1142.1556,33.646465,2025-02-22 19:12:00.000,6fdd54f2-4533-4ea4-813d-6e6f13390d8c.binning_data.json,428,31301,32.274994,2025-02-23 02:37:24.212,2025-02-23 02:37:24.212,,35.141426,35.142456,32.145084,,33.787323,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-23 02:37:00.000,6fdd54f2-4533-4ea4-813d-6e6f13390d8c,
33.875072,1148.3936,33.617844,2025-02-23 20:51:00.000,b5292648-7056-4107-b5ca-b6decfd17019.binning_data.json,372,31301,32.225063,2025-02-24 03:20:36.213,2025-02-24 03:20:36.213,,35.11759,35.553284,32.04176,,33.875072,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-24 03:20:00.000,b5292648-7056-4107-b5ca-b6decfd17019,
33.826157,1144.4537,33.650234,2025-02-24 20:24:00.000,1c020959-d271-4626-bc9f-ae2f0dab0655.binning_data.json,321,31301,32.256283,2025-02-25 02:01:59.930,2025-02-25 02:01:59.930,,35.16021,34.7423,32.882908,,33.826157,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-25 02:01:00.000,1c020959-d271-4626-bc9f-ae2f0dab0655,
34.383213,1182.3069,33.64643,2025-02-25 21:44:00.000,6e4ed4cc-783c-438d-8e63-3ba8fb1693f2.binning_data.json,91,31301,32.26707,2025-02-25 23:55:00.904,2025-02-25 23:55:00.904,,35.161964,34.92578,33.661625,,34.383213,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-25 23:29:00.000,6e4ed4cc-783c-438d-8e63-3ba8fb1693f2,
34.16821,1167.7566,33.654083,2025-02-25 23:46:00.000,b259b90d-8352-436a-b831-87d37fc9e04a.binning_data.json,167,31301,32.3277,2025-02-26 02:41:24.627,2025-02-26 02:41:24.627,,35.151695,34.91486,33.13511,,34.16821,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-26 02:41:00.000,b259b90d-8352-436a-b831-87d37fc9e04a,
34.570568,1195.3926,33.66685,2025-02-26 21:14:00.000,52d343ac-06d5-4089-8887-ac61422490dc.binning_data.json,298,31301,32.367706,2025-02-27 02:34:03.452,2025-02-27 02:34:03.452,,35.158264,35.925434,33.68932,,34.570568,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-27 02:28:00.000,52d343ac-06d5-4089-8887-ac61422490dc,
34.74431,1207.1954,33.68992,2025-02-27 20:12:00.000,f5d418bf-d1a0-4b36-9da9-b39bd253e4f5.binning_data.json,436,31301,32.41235,2025-02-28 03:53:36.432,2025-02-28 03:53:36.432,,35.173405,35.259594,34.395855,,34.74431,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-28 03:46:00.000,f5d418bf-d1a0-4b36-9da9-b39bd253e4f5,
35.19136,1238.9342,33.70726,2025-02-28 20:33:00.000,b35006d2-474a-4f01-a712-6684cdd10fe4.binning_data.json,172,31301,32.448517,2025-02-28 23:46:39.453,2025-02-28 23:46:39.453,,35.15857,36.422104,34.18512,,35.19136,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-28 23:41:00.000,b35006d2-474a-4f01-a712-6684cdd10fe4,
34.277214,1174.9734,33.736855,2025-03-01 00:00:00.000,9f50f9f1-29b0-40c0-a6eb-02416b90d8bd.binning_data.json,159,31301,32.50437,2025-03-01 03:01:45.081,2025-03-01 03:01:45.081,,35.190117,34.67853,33.95565,,34.277214,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-01 03:01:00.000,9f50f9f1-29b0-40c0-a6eb-02416b90d8bd,
34.00399,1156.5469,33.746635,2025-03-01 19:19:00.000,924b4d14-2eb6-4699-b7f6-439789433509.binning_data.json,216,31301,32.562702,2025-03-01 23:26:55.077,2025-03-01 23:26:55.077,,35.15857,34.908993,33.223793,,34.00399,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-01 23:10:00.000,924b4d14-2eb6-4699-b7f6-439789433509,
35.676796,1272.8873,33.75281,2025-03-02 06:57:00.000,22df317a-20cf-47bd-a83d-6aff1ae612c6.binning_data.json,49,31301,32.59025,2025-03-02 08:27:24.989,2025-03-02 08:27:24.989,,35.14817,36.300083,35.286034,,35.676796,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-02 08:01:00.000,22df317a-20cf-47bd-a83d-6aff1ae612c6,
34.446453,1186.7463,33.77154,2025-03-02 21:36:00.000,51b07d4b-5fa5-45fd-acd4-432a3ee2a0e8.binning_data.json,328,31301,32.67378,2025-03-03 03:24:46.939,2025-03-03 03:24:46.939,,35.1712,35.410076,33.4241,,34.446453,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-03 03:24:00.000,51b07d4b-5fa5-45fd-acd4-432a3ee2a0e8,
34.601624,1197.5276,33.793148,2025-03-03 19:16:00.000,0556981c-361a-433d-819e-b2879bbccedf.binning_data.json,136,31301,32.713787,2025-03-03 22:18:37.172,2025-03-03 22:18:37.172,,35.193325,35.616867,33.518097,,34.601624,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-03 21:52:00.000,0556981c-361a-433d-819e-b2879bbccedf,
33.785637,1141.539,33.805393,2025-03-03 22:24:00.000,a8526dcc-ca5f-462e-ae10-2dd92b6769c1.binning_data.json,204,31301,32.745956,2025-03-04 02:19:30.881,2025-03-04 02:19:30.881,,35.210266,34.252453,32.99348,,33.785637,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-04 02:10:00.000,a8526dcc-ca5f-462e-ae10-2dd92b6769c1,
33.83052,1145.3143,33.822124,2025-03-04 22:13:00.000,e55230ef-7f31-47ee-a363-8130dde5604b.binning_data.json,228,31301,32.791504,2025-03-05 02:17:10.072,2025-03-05 02:17:10.072,,35.203968,35.49392,31.694279,,33.83052,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-05 02:17:00.000,e55230ef-7f31-47ee-a363-8130dde5604b,
34.634148,1199.5312,33.82234,2025-03-05 06:36:00.000,9970e7ab-066b-434e-abff-e24fba7bca64.binning_data.json,41,31301,32.749302,2025-03-05 07:44:30.436,2025-03-05 07:44:30.436,,35.215122,34.7432,34.505547,,34.634148,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-05 07:36:00.000,9970e7ab-066b-434e-abff-e24fba7bca64,
34.068687,1160.8684,33.84168,2025-03-05 20:24:00.000,f18bddd2-842c-4cce-82e7-00622ec6b269.binning_data.json,350,31301,32.84833,2025-03-06 02:30:29.330,2025-03-06 02:30:29.330,,35.17002,34.9286,33.139336,,34.068687,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-06 02:30:00.000,f18bddd2-842c-4cce-82e7-00622ec6b269,
34.3651,1181.4983,33.86381,2025-03-06 20:19:00.000,3109a077-2a42-40ba-8d47-3aedbbed503b.binning_data.json,393,31301,32.914417,2025-03-07 03:15:21.142,2025-03-07 03:15:21.142,,35.171246,35.64052,33.038563,,34.3651,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-07 03:15:00.000,3109a077-2a42-40ba-8d47-3aedbbed503b,
34.887924,1217.2821,33.926327,2025-03-08 11:41:00.000,410456b7-d362-4d0c-8231-8bcaace92ebd.binning_data.json,78,31301,32.938858,2025-03-08 13:52:15.985,2025-03-08 13:52:15.985,,35.212433,35.38029,34.08491,,34.887924,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-08 13:21:00.000,410456b7-d362-4d0c-8231-8bcaace92ebd,
33.294,1108.8978,33.982613,2025-03-08 20:32:00.000,79ea0875-a092-4f26-acd8-6182e5f75790.binning_data.json,425,31301,33.04764,2025-03-09 04:15:07.692,2025-03-09 04:15:07.692,,35.239925,34.37424,32.203796,,33.294,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-09 03:55:00.000,79ea0875-a092-4f26-acd8-6182e5f75790,
34.519585,1191.6998,33.967995,2025-03-09 21:49:00.000,b5949fdb-47a6-4318-a4a0-7c25916e043a.binning_data.json,367,31301,33.01448,2025-03-10 04:17:30.658,2025-03-10 04:17:30.658,,35.196377,35.102146,33.822598,,34.519585,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-10 04:11:00.000,b5949fdb-47a6-4318-a4a0-7c25916e043a,
33.94239,1152.276,33.992313,2025-03-10 19:37:00.000,37baec3a-f424-4eb8-98c3-e47b70ca0944.binning_data.json,387,31301,33.07213,2025-03-11 02:23:15.024,2025-03-11 02:23:15.024,,35.18235,35.151985,33.30873,,33.94239,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-11 02:23:00.000,37baec3a-f424-4eb8-98c3-e47b70ca0944,
34.423317,1185.1061,33.990105,2025-03-11 19:30:00.000,61bd2ffb-e386-456c-916b-74f17e014adc.binning_data.json,422,31301,33.081985,2025-03-12 03:01:57.090,2025-03-12 03:01:57.090,,35.181087,35.01174,33.283596,,34.423317,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-12 02:51:00.000,61bd2ffb-e386-456c-916b-74f17e014adc,
34.146244,1166.3379,34.037846,2025-03-12 20:10:00.000,45d4bb77-2d1f-410b-a5b0-956ac03ec892.binning_data.json,388,31301,33.137913,2025-03-13 02:54:44.732,2025-03-13 02:54:44.732,,35.19231,35.699436,32.886654,,34.146244,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-13 02:54:00.000,45d4bb77-2d1f-410b-a5b0-956ac03ec892,
33.665016,1133.5826,34.030994,2025-03-13 20:49:00.000,184fa5d5-03e1-4a8d-96e4-abc2f74b28a2.binning_data.json,354,31301,33.14432,2025-03-14 02:59:41.813,2025-03-14 02:59:41.813,,35.20371,34.959633,32.609676,,33.665016,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-14 02:59:00.000,184fa5d5-03e1-4a8d-96e4-abc2f74b28a2,
34.312443,1177.59,34.04405,2025-03-14 20:03:00.000,c2a35c7b-8ee5-4c08-87bc-94ad11be91a2.binning_data.json,330,31301,33.167984,2025-03-15 02:06:12.505,2025-03-15 02:06:12.505,,35.193676,35.53564,33.580864,,34.312443,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-15 01:54:00.000,c2a35c7b-8ee5-4c08-87bc-94ad11be91a2,
34.540688,1193.1133,34.053673,2025-03-16 08:48:00.000,1e3e1c74-4901-459e-af18-76a72d517c28.binning_data.json,116,31301,33.184498,2025-03-16 11:27:33.825,2025-03-16 11:27:33.825,,35.20735,35.139362,34.168602,,34.540688,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-16 11:02:00.000,1e3e1c74-4901-459e-af18-76a72d517c28,
34.7296,1206.2637,34.074123,2025-03-16 21:20:00.000,d4ee658b-3766-48f8-9f5d-1de44d83cf0d.binning_data.json,379,31301,33.26544,2025-03-17 04:18:30.617,2025-03-17 04:18:30.617,,35.19988,35.710255,33.93874,,34.7296,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-17 03:59:00.000,d4ee658b-3766-48f8-9f5d-1de44d83cf0d,
33.899765,1149.3939,34.100655,2025-03-17 19:51:00.000,9f066eae-e34f-4f79-b1b7-5cf478478e68.binning_data.json,413,31301,33.291336,2025-03-18 03:09:36.961,2025-03-18 03:09:36.961,,35.219093,35.249466,33.07206,,33.899765,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-18 03:06:00.000,9f066eae-e34f-4f79-b1b7-5cf478478e68,
34.251247,1173.3049,34.155994,2025-03-19 20:24:00.000,bc9354d5-1acd-4aa4-aecd-b1e0d8b834f9.binning_data.json,390,31301,33.35821,2025-03-20 03:28:45.021,2025-03-20 03:28:45.021,,35.218243,35.118164,33.467014,,34.251247,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-20 03:11:00.000,bc9354d5-1acd-4aa4-aecd-b1e0d8b834f9,
33.881203,1148.1316,34.19134,2025-03-21 19:57:00.000,0ff92f8a-9f84-4082-b4de-93cb2fce44b0.binning_data.json,491,31301,33.423313,2025-03-22 04:25:49.383,2025-03-22 04:25:49.383,,35.23095,34.69887,32.830006,,33.881203,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-22 04:25:00.000,0ff92f8a-9f84-4082-b4de-93cb2fce44b0,
34.64591,1200.3964,34.19076,2025-03-23 23:28:00.000,f260439c-ef0a-46f9-be51-0b23f09df68e.binning_data.json,231,31301,33.412518,2025-03-24 03:54:42.974,2025-03-24 03:54:42.974,,35.20396,35.524597,34.148758,,34.64591,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-24 03:35:00.000,f260439c-ef0a-46f9-be51-0b23f09df68e,
34.009987,1157.1757,34.217384,2025-03-24 20:30:00.000,2d7da191-121a-4c6a-9467-7866c951abc7.binning_data.json,404,31301,33.47665,2025-03-25 03:36:52.884,2025-03-25 03:36:52.884,,35.202763,35.296124,32.646294,,34.009987,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-25 03:31:00.000,2d7da191-121a-4c6a-9467-7866c951abc7,
33.86123,1146.8608,34.222336,2025-03-25 20:08:00.000,feadad2a-21c8-49de-9529-7164582c3033.binning_data.json,390,31301,33.46679,2025-03-26 03:11:15.235,2025-03-26 03:11:15.235,,35.22584,34.901417,32.55314,,33.86123,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-26 02:57:00.000,feadad2a-21c8-49de-9529-7164582c3033,
34.085594,1161.9318,34.205257,2025-03-26 22:32:00.000,d46f7262-1baa-4e28-bd70-49aaafaf736c.binning_data.json,222,31301,33.43547,2025-03-27 02:52:32.900,2025-03-27 02:52:32.900,,35.2383,34.920437,33.50078,,34.085594,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-27 02:27:00.000,d46f7262-1baa-4e28-bd70-49aaafaf736c,
34.048084,1159.464,34.189323,2025-03-27 21:59:00.000,e1990158-f85a-4d4c-8688-a59857f12dd6.binning_data.json,253,31301,33.427273,2025-03-28 02:32:46.888,2025-03-28 02:32:46.888,,35.203964,34.915077,33.308983,,34.048084,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-28 02:27:00.000,e1990158-f85a-4d4c-8688-a59857f12dd6,
35.162476,1236.4756,34.18524,2025-03-28 07:22:00.000,5efffb0b-6a68-446e-88d6-095041fe38d5.binning_data.json,99,31301,33.422344,2025-03-28 09:18:11.035,2025-03-28 09:18:11.035,,35.19193,35.66502,34.520885,,35.162476,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-28 09:14:00.000,5efffb0b-6a68-446e-88d6-095041fe38d5,
33.903347,1149.6604,34.16777,2025-03-28 22:18:00.000,c1f83f94-ac20-41e1-a8c6-ba1f8c41ffb9.binning_data.json,473,31301,33.422344,2025-03-29 06:25:55.167,2025-03-29 06:25:55.167,,35.20882,35.12066,32.89561,,33.903347,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-29 06:25:00.000,c1f83f94-ac20-41e1-a8c6-ba1f8c41ffb9,
34.522617,1191.9629,34.130547,2025-03-30 00:09:00.000,aaf078b1-e2ac-410c-b319-f60e7853f01f.binning_data.json,203,31301,33.34309,2025-03-30 04:01:11.732,2025-03-30 04:01:11.732,,35.205826,35.260048,33.826794,,34.522617,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-30 03:49:00.000,aaf078b1-e2ac-410c-b319-f60e7853f01f,
34.041916,1159.0294,34.139633,2025-03-30 04:30:00.000,a71d9edc-e6ba-4b2c-b86a-4f771f7d75b4.binning_data.json,139,31301,33.363247,2025-03-30 07:30:20.028,2025-03-30 07:30:20.028,,35.208088,34.77356,33.279415,,34.041916,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-30 07:05:00.000,a71d9edc-e6ba-4b2c-b86a-4f771f7d75b4,
34.28976,1175.9875,34.13273,2025-03-30 20:14:00.000,3d9b48c0-f770-4b68-90f8-c40dcd25396a.binning_data.json,219,31301,33.33065,2025-03-31 00:17:12.633,2025-03-31 00:17:12.633,,35.18233,34.944496,33.21537,,34.28976,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-31 00:12:00.000,3d9b48c0-f770-4b68-90f8-c40dcd25396a,
34.03646,1158.918,34.136616,2025-03-31 05:56:00.000,04e8c18f-69db-4b48-a272-0d7615d19617.binning_data.json,57,31301,33.32585,2025-03-31 07:14:40.749,2025-03-31 07:14:40.749,,35.17242,35.07425,32.965946,,34.03646,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-03-31 07:09:00.000,04e8c18f-69db-4b48-a272-0d7615d19617,
33.847153,1146.2755,34.124603,2025-04-01 19:02:00.000,52fca353-1187-4b8f-87f3-0f892769c0d9.binning_data.json,461,31301,33.311394,2025-04-02 03:01:41.194,2025-04-02 03:01:41.194,,35.15646,35.243427,31.81644,,33.847153,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-04-02 03:01:00.000,52fca353-1187-4b8f-87f3-0f892769c0d9,
34.136883,1165.5668,34.114914,2025-04-02 20:21:00.000,3dea064d-5b69-416e-9a6f-58479dfb0c83.binning_data.json,359,31301,33.27152,2025-04-03 02:37:56.719,2025-04-03 02:37:56.719,,35.16277,34.9586,33.036472,,34.136883,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-04-03 02:37:00.000,3dea064d-5b69-416e-9a6f-58479dfb0c83,
33.176643,1102.6469,34.117764,2025-04-04 21:37:00.000,6efebe6d-8dc6-48be-84b8-182e294c4599.binning_data.json,323,31301,33.26662,2025-04-05 03:48:11.987,2025-04-05 03:48:11.987,,35.1642,35.56105,30.7048,,33.176643,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-04-05 03:20:00.000,6efebe6d-8dc6-48be-84b8-182e294c4599,
33.35215,1113.4629,34.083084,2025-04-05 09:57:00.000,db3b7127-80b4-4633-8e2b-189feedd78c6.binning_data.json,154,31301,33.234188,2025-04-05 13:12:06.594,2025-04-05 13:12:06.594,,35.182236,35.054058,31.009846,,33.35215,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-04-05 12:45:00.000,db3b7127-80b4-4633-8e2b-189feedd78c6,
34.20637,1170.343,34.049213,2025-04-05 20:26:00.000,6ec2ef61-e901-4458-a61a-286dbd430e28.binning_data.json,552,31301,33.153927,2025-04-06 07:49:14.804,2025-04-06 07:49:14.804,,35.14488,35.28767,32.387775,,34.20637,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-04-06 05:56:00.000,6ec2ef61-e901-4458-a61a-286dbd430e28,
