com.samsung.shealth.exercise.weather,6302031,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
,,2024-04-02 19:49:45.854,13.022768,,200.SSW,Fair,,1,TWC,2024-04-02 20:02:11.346,2024-04-02 20:02:11.346,1,80.175995,29.0,85,UTC+0530,/l7YF9Xtrq,3f378c3e-8ddb-4b1e-97c6-5e946b2cbc1a,com.sec.android.app.shealth,km/h,,8.0,18,2c48b9c6-239f-4e5f-8f9c-7e5d177189ff,
,,2024-04-06 02:10:19.917,13.038812,,220.SW,Fog,,1,TWC,2024-04-06 02:22:51.124,2024-04-06 02:22:51.124,1,80.14861,28.0,87,UTC+0530,/l7YF9Xtrq,7cec70bc-2938-4cb9-8a31-7e5a763653e9,com.sec.android.app.shealth,km/h,,14.0,4,f8c3ac36-7bbc-45f6-90ac-3d0a789b0ad5,
,,2024-04-06 04:02:19.259,13.020793,,220.SW,Partly Cloudy,,1,TWC,2024-04-06 04:16:22.094,2024-04-06 04:16:22.094,1,80.18478,32.0,70,UTC+0530,/l7YF9Xtrq,e4b80c3e-f93a-465f-9a5e-1f09c51f7591,com.sec.android.app.shealth,km/h,,11.0,2,adb86ba0-34a4-4584-bef9-9a15e77516e6,
,,2024-04-15 04:16:54.326,13.03823,,140.SE,Haze,,1,TWC,2024-04-15 04:36:14.515,2024-04-15 04:36:14.515,1,80.14822,33.0,63,UTC+0530,/l7YF9Xtrq,acf7fd78-b983-4934-b7d3-77d01513d12f,com.sec.android.app.shealth,km/h,,6.0,4,e8187167-e2fc-4cb8-9062-017036afeeea,
,,2024-04-15 18:30:28.908,13.02278,,,Partly Cloudy,,1,,2024-04-16 04:05:53.677,2024-04-16 04:05:53.677,1,80.17601,29.0,,UTC+0530,/l7YF9Xtrq,e3579cae-6a7b-4bb1-8db6-0a7a968cec6f,com.sec.android.app.shealth,,,,,acbce079-fc5e-42c4-86ff-8cfa86451085,
,,2024-04-16 04:12:19.724,13.03826,,210.SSW,Haze,,1,TWC,2024-04-16 04:30:11.893,2024-04-16 04:30:11.893,1,80.14794,33.0,64,UTC+0530,/l7YF9Xtrq,65ad52b4-3143-4a69-811d-3e68ac3e9ff9,com.sec.android.app.shealth,km/h,,11.0,4,3afa293e-5550-42ff-a964-c790fb418778,
,,2024-04-16 16:40:24.819,13.022914,,180.S,Fair,,1,TWC,2024-04-16 16:53:12.851,2024-04-16 16:53:12.851,1,80.17609,31.0,76,UTC+0530,/l7YF9Xtrq,f70498f1-c2ba-43ea-ab54-41b5a6157e44,com.sec.android.app.shealth,km/h,,11.0,18,72b82865-a585-47f9-9e19-07971863c462,
,,2024-04-17 04:14:11.145,13.038309,,210.SSW,Fog,,1,TWC,2024-04-17 04:31:01.265,2024-04-17 04:31:01.265,1,80.147835,33.0,66,UTC+0530,/l7YF9Xtrq,c2957982-d9a9-4323-a639-280d471794c6,com.sec.android.app.shealth,km/h,,16.0,4,db929867-9b40-4873-97d4-c9c1a33a8707,
,,2024-04-20 09:20:30.707,13.0226,,150.SSE,Fair,,1,TWC,2024-04-20 09:48:44.476,2024-04-20 09:48:44.476,1,80.17583,36.0,59,UTC+0530,/l7YF9Xtrq,dc102b1b-2cb2-49bf-8aa1-d0039b67122d,com.sec.android.app.shealth,km/h,,21.0,1,be036646-3023-41a3-acbc-0d3fdf6f84f5,
,,2024-04-22 05:03:26.647,13.038309,,210.SSW,Fair,,1,TWC,2024-04-22 05:20:28.605,2024-04-22 05:20:28.605,1,80.14829,35.0,59,UTC+0530,/l7YF9Xtrq,409460bb-7da7-4cc7-b713-8befb67b8cd6,com.sec.android.app.shealth,km/h,,13.0,1,275a8c8a-18b0-406d-80d2-f0116eda5012,
,,2024-04-22 15:55:41.412,13.025585,,170.S,Fair,,1,TWC,2024-04-22 16:10:51.601,2024-04-22 16:10:51.601,1,80.17524,30.0,83,UTC+0530,/l7YF9Xtrq,2d0bfdc8-7a26-40d5-a1f2-c3a6ac64eac2,com.sec.android.app.shealth,km/h,,14.0,18,59e5b269-b6a1-4a96-8842-9b360802f091,
,,2024-04-24 03:11:10.634,13.038631,,210.SSW,Partly Cloudy,,1,TWC,2024-04-24 03:30:35.688,2024-04-24 03:30:35.688,1,80.14825,31.0,74,UTC+0530,/l7YF9Xtrq,337b62d2-4352-4faf-99b8-f188f5e671fb,com.sec.android.app.shealth,km/h,,14.0,2,82bc2a2c-0377-4235-b787-e694b9b476ed,
,,2024-04-24 18:12:59.453,13.022452,,170.S,Fair,,1,TWC,2024-04-24 18:39:28.157,2024-04-24 18:39:28.157,1,80.17675,29.0,85,UTC+0530,/l7YF9Xtrq,7cf33214-b4c1-4dd5-b686-238e75f1fc0d,com.sec.android.app.shealth,km/h,,10.0,18,eb7ea2d6-ae6b-440d-b5a8-14589ac2666f,
,,2024-04-25 13:47:33.960,13.022238,,180.S,Fair,,1,TWC,2024-04-25 14:09:30.643,2024-04-25 14:09:30.643,1,80.17666,31.0,76,UTC+0530,/l7YF9Xtrq,e83aea8d-a18d-4883-8401-356e887aa100,com.sec.android.app.shealth,km/h,,14.0,18,8cc7b6dc-6f21-468b-b895-5186132a2813,
,,2024-04-30 04:06:32.342,13.038319,,210.SSW,Partly Cloudy,,1,TWC,2024-04-30 04:29:57.225,2024-04-30 04:29:57.225,1,80.14791,34.0,62,UTC+0530,/l7YF9Xtrq,f421fc01-1430-40aa-a572-47031fb56692,com.sec.android.app.shealth,km/h,,11.0,2,a4700e41-f89c-4247-82f4-c0ca7986c6fa,
,,2024-04-30 18:33:29.568,13.0224905,,190.S,Fair,,1,TWC,2024-04-30 18:47:25.877,2024-04-30 18:47:25.877,1,80.175865,31.0,85,UTC+0530,/l7YF9Xtrq,2657cffc-4541-4940-a1fa-b40a7fa92e96,com.sec.android.app.shealth,km/h,,14.0,18,82fe5822-bf85-4317-90d2-5de618454345,
,,2024-05-01 12:01:54.857,13.038534,,150.SSE,Partly Cloudy,,1,TWC,2024-05-01 12:19:16.172,2024-05-01 12:19:16.172,1,80.1483,36.0,61,UTC+0530,/l7YF9Xtrq,d7b99152-3b88-4ae5-b2df-c68800f13c0d,com.sec.android.app.shealth,km/h,,21.0,2,c21ac663-e13e-4bfe-887a-d0cd4f992f31,
,,2024-05-01 15:19:06.368,13.020823,,170.S,Partly Cloudy,,1,TWC,2024-05-01 15:29:35.951,2024-05-01 15:29:35.951,1,80.16534,32.0,79,UTC+0530,/l7YF9Xtrq,f07b7185-8f09-4cce-ad95-13ceb7df050f,com.sec.android.app.shealth,km/h,,18.0,19,d9e40366-64ce-42fa-af0f-f6a8921c2723,
,,2024-05-02 04:14:04.261,13.038728,,220.SW,Fair,,1,TWC,2024-05-02 04:29:33.982,2024-05-02 04:29:33.982,1,80.14907,36.0,57,UTC+0530,/l7YF9Xtrq,29b44eaa-8fb9-4baf-8878-15b2ba2c5e55,com.sec.android.app.shealth,km/h,,14.0,1,7e873c90-962d-4687-a405-8bef70a45aac,
,,2024-05-02 15:10:53.183,13.022766,,170.S,Partly Cloudy,,1,TWC,2024-05-02 15:24:32.765,2024-05-02 15:24:32.765,1,80.1768,33.0,74,UTC+0530,/l7YF9Xtrq,66ef30cd-77dc-4b27-a191-3fa10ac54b80,com.sec.android.app.shealth,km/h,,23.0,19,4f4c3f16-3d30-4b2e-8bbd-a95507dc1315,
,,2024-05-04 07:57:34.735,12.98306,,190.S,Fair,,1,TWC,2024-05-04 08:29:07.529,2024-05-04 08:29:07.529,1,80.21816,37.0,64,UTC+0530,/l7YF9Xtrq,58237f44-3572-4bf5-8526-461f5c0d4bfb,com.sec.android.app.shealth,km/h,,16.0,1,ce010cc3-642b-40ab-ab43-de737ce03c34,
,,2024-05-08 03:23:52.527,13.038167,,240.WSW,Partly Cloudy,,1,TWC,2024-05-08 03:40:31.143,2024-05-08 03:40:31.143,1,80.14785,31.0,71,UTC+0530,/l7YF9Xtrq,6fe1ec03-aab2-4af4-9402-a2351c26b631,com.sec.android.app.shealth,km/h,,14.0,2,b87e897b-71d0-4eee-9494-af8c6e0c6ff0,
,,2024-05-08 13:48:25.166,13.022631,,130.SE,Fair,,1,TWC,2024-05-08 13:57:16.033,2024-05-08 13:57:16.033,1,80.17574,31.0,74,UTC+0530,/l7YF9Xtrq,729d47d8-8fde-454e-ad6a-0c142f9a7b64,com.sec.android.app.shealth,km/h,,14.0,18,a5c488d6-84b5-442e-8cdc-5aabfef8777b,
,,2024-05-11 10:41:16.936,10.086157,,0.N,Rain,,1,TWC,2024-05-11 10:41:20.338,2024-05-11 10:41:20.338,1,77.06127,22.0,86,UTC+0530,/l7YF9Xtrq,34a257bb-c449-414b-94a9-47ae4aa7ddab,com.sec.android.app.shealth,km/h,,5.0,5,54343f26-f4c9-4dd2-91b3-7327fc46d645,
,,2024-05-13 16:26:13.525,13.024107,,130.SE,Partly Cloudy,,1,TWC,2024-05-13 16:35:59.914,2024-05-13 16:35:59.914,1,80.17703,32.0,76,UTC+0530,/l7YF9Xtrq,395ddb1e-a6dc-40f6-8ced-6791ebb84eab,com.sec.android.app.shealth,km/h,,16.0,19,e6c4a7cb-73fd-44c0-9a44-4248e7fc164a,
,,2024-05-20 05:00:56.103,13.038651,,190.S,Fog,,1,TWC,2024-05-20 05:16:30.592,2024-05-20 05:16:30.592,1,80.14901,32.0,77,UTC+0530,/l7YF9Xtrq,7af25c22-a401-42c2-9fe9-a839d14c77ba,com.sec.android.app.shealth,km/h,,6.0,4,da8752d2-05a8-4bae-b5da-122b91cbd0d7,
,,2024-05-20 17:03:40.826,13.024426,,140.SE,Mostly Cloudy,,1,TWC,2024-05-20 17:16:11.194,2024-05-20 17:16:11.194,1,80.177216,31.0,80,UTC+0530,/l7YF9Xtrq,6e99e003-a9ca-4e35-8111-d04768eee8d2,com.sec.android.app.shealth,km/h,,10.0,3,3c13432c-df3e-4c3d-a778-2311828a3996,
,,2024-05-21 17:47:27.584,13.022729,,240.WSW,Partly Cloudy,,1,TWC,2024-05-21 18:10:01.082,2024-05-21 18:10:01.082,1,80.17598,30.0,84,UTC+0530,/l7YF9Xtrq,cc8ada24-b81a-41b6-be63-cddcb6cbf573,com.sec.android.app.shealth,km/h,,0.0,19,055d081c-d486-409c-9e0d-1068fff550d4,
,,2024-05-23 04:11:49.451,13.038157,,320.NW,Partly Cloudy,,1,TWC,2024-05-23 04:27:36.103,2024-05-23 04:27:36.103,1,80.14797,33.0,69,UTC+0530,/l7YF9Xtrq,53f24d4d-5828-4033-9037-912cec2e5933,com.sec.android.app.shealth,km/h,,6.0,2,62eca3e6-6c15-4f74-8cdb-ea27c2c461b4,
,,2024-05-23 17:09:36.067,13.022813,,170.S,Fog,,1,TWC,2024-05-23 17:39:15.505,2024-05-23 17:39:15.505,1,80.17602,31.0,79,UTC+0530,/l7YF9Xtrq,66510bab-3090-403f-8a53-1f3c188166a0,com.sec.android.app.shealth,km/h,,11.0,4,a8d48889-5139-433e-af38-d4a71f9729b2,
,,2024-05-25 04:30:02.787,13.038313,,270.W,Haze,,1,TWC,2024-05-25 05:31:08.907,2024-05-25 05:31:08.907,1,80.14902,36.0,56,UTC+0530,/l7YF9Xtrq,b3679f59-fcd9-4538-9559-e63469631871,com.sec.android.app.shealth,km/h,,16.0,4,b2a4a039-4e14-47fd-a361-0c796d38cd40,
,,2024-05-26 13:33:05.348,13.039683,,220.SW,Mostly Cloudy,,1,TWC,2024-05-26 14:40:04.740,2024-05-26 14:40:04.740,1,80.26279,34.0,59,UTC+0530,/l7YF9Xtrq,af2100ad-b7a0-4a85-9dd5-a8dc46e6551e,com.sec.android.app.shealth,km/h,,19.0,3,dd1f7939-3a6d-4d6f-89fb-555a03887eff,
,,2024-05-27 04:46:01.160,13.03872,,260.W,Partly Cloudy,,1,TWC,2024-05-27 05:02:33.167,2024-05-27 05:02:33.167,1,80.149025,36.0,52,UTC+0530,/l7YF9Xtrq,e8fad41e-87d7-4e36-8003-66f8855db3c8,com.sec.android.app.shealth,km/h,,23.0,2,4e581cea-af10-4bf5-badf-20843bfb038e,
,,2024-05-28 04:50:51.344,13.03881,,260.W,Partly Cloudy,,1,TWC,2024-05-28 05:07:09.369,2024-05-28 05:07:09.369,1,80.14848,36.0,49,UTC+0530,/l7YF9Xtrq,4f9fc2b6-e0be-45df-8353-1610f80bcdc3,com.sec.android.app.shealth,km/h,,18.0,2,ae079e0d-477f-48a6-8576-872b749daff5,
,,2024-05-28 16:15:41.804,13.022604,,200.SSW,Partly Cloudy,,1,TWC,2024-05-28 16:49:19.679,2024-05-28 16:49:19.679,1,80.17593,33.0,70,UTC+0530,/l7YF9Xtrq,29f3c710-61ee-4155-8c2b-bc4a1323c9c8,com.sec.android.app.shealth,km/h,,14.0,19,190ff024-c4de-44f3-8596-6eccf4f8c533,
,,2024-05-29 04:42:08.656,13.038304,,270.W,Partly Cloudy,,1,TWC,2024-05-29 05:04:46.728,2024-05-29 05:04:46.728,1,80.14778,36.0,48,UTC+0530,/l7YF9Xtrq,6df132d0-6a07-4c13-8338-c0a134cea986,com.sec.android.app.shealth,km/h,,23.0,2,2263c05b-c32f-4176-b122-b5fd392a1999,
,,2024-06-04 04:15:57.682,13.036351,,220.SW,Fog,,1,TWC,2024-06-04 04:30:43.435,2024-06-04 04:30:43.435,1,80.150055,33.0,67,UTC+0530,/l7YF9Xtrq,8df5e2a4-3ddd-4365-ae5d-df5353cbb5a6,com.sec.android.app.shealth,km/h,,11.0,4,8b738b84-21e1-4bbb-af1f-a0cb12aeac28,
,,2024-06-04 18:08:00.612,13.025214,,200.SSW,Fog,,1,TWC,2024-06-04 18:19:47.338,2024-06-04 18:19:47.338,1,80.17604,30.0,85,UTC+0530,/l7YF9Xtrq,0c48bf8f-7246-43b3-b3d8-855b47de131e,com.sec.android.app.shealth,km/h,,11.0,4,e7e35037-c458-49fa-8330-ad36a826ec4d,
,,2024-06-05 04:34:46.744,13.036635,,250.WSW,Mostly Cloudy,,1,TWC,2024-06-05 04:55:50.982,2024-06-05 04:55:50.982,1,80.14887,33.0,71,UTC+0530,/l7YF9Xtrq,05c0bd06-9e91-4ca1-918b-db48d2ecc876,com.sec.android.app.shealth,km/h,,13.0,3,861ef726-cbba-4229-aeb1-4006951123e1,
,,2024-06-05 13:48:48.725,13.022632,,200.SSW,Light Drizzle,,1,TWC,2024-06-05 14:02:55.046,2024-06-05 14:02:55.046,1,80.17597,27.0,96,UTC+0530,/l7YF9Xtrq,3e4d88b0-00ce-470d-a3c6-43500ea48051,com.sec.android.app.shealth,km/h,,8.0,5,cc95f8c2-b98f-43bc-97e3-7c265374a22f,
,,2024-06-05 17:12:19.060,13.024919,,200.SSW,Mist,,1,TWC,2024-06-05 17:23:53.590,2024-06-05 17:23:53.590,1,80.17649,28.0,92,UTC+0530,/l7YF9Xtrq,e85fc0c1-d7a0-4d47-9041-a60476f1a1f6,com.sec.android.app.shealth,km/h,,11.0,4,f1aaad34-702a-4366-ae9c-5e8df14a18dd,
,,2024-06-06 04:38:30.418,13.038281,,240.WSW,Fog,,1,TWC,2024-06-06 04:57:03.311,2024-06-06 04:57:03.311,1,80.14799,30.0,80,UTC+0530,/l7YF9Xtrq,1ba41fc1-ca0e-48d0-baf4-0c84bb924504,com.sec.android.app.shealth,km/h,,14.0,4,10ae8c9b-367e-4f9c-a081-c7b7e983d176,
,,2024-06-06 15:51:59.458,13.02279,,200.SSW,Rain Shower,,1,TWC,2024-06-06 16:21:18.925,2024-06-06 16:21:18.925,1,80.17606,27.0,91,UTC+0530,/l7YF9Xtrq,0c368bae-6808-400a-ab97-24184a6fd9e5,com.sec.android.app.shealth,km/h,,13.0,5,ba900531-fa82-4cdc-8d0e-92b204ddff31,
,,2024-06-15 12:35:32.408,11.260886,,230.SW,Mostly Cloudy,,1,TWC,2024-06-15 13:13:32.137,2024-06-15 13:13:32.137,1,75.91084,31.0,69,UTC+0530,/l7YF9Xtrq,7d50d16b-201b-4b0e-adbe-8c31a5bf7d3e,com.sec.android.app.shealth,km/h,,3.0,3,529952dc-91fa-43f9-b44e-623be7b19634,
,,2024-06-16 11:40:29.623,11.261017,,350.N,Mostly Cloudy,,1,TWC,2024-06-16 12:26:14.377,2024-06-16 12:26:14.377,1,75.91092,28.0,79,UTC+0530,/l7YF9Xtrq,7dd88a4b-49ad-4f17-9942-4dc7627ff322,com.sec.android.app.shealth,km/h,,8.0,3,81ee0a2e-7999-4409-9396-48a2d810b8dc,
,,2024-06-17 12:20:02.665,11.261068,,230.SW,Mostly Cloudy,,1,TWC,2024-06-17 13:35:06.932,2024-06-17 13:35:06.932,1,75.91086,31.0,74,UTC+0530,/l7YF9Xtrq,476731e1-5dc9-4e6e-a0d6-8397ee01b976,com.sec.android.app.shealth,km/h,,5.0,3,345509e9-e21b-4716-9a81-c2505816f684,
,,2024-06-20 19:17:56.522,13.025378,,230.SW,Mist,,1,TWC,2024-06-20 19:50:39.522,2024-06-20 19:50:39.522,1,80.17612,27.0,88,UTC+0530,/l7YF9Xtrq,1b235840-062a-435c-b569-cb887261578a,com.sec.android.app.shealth,km/h,,13.0,4,d8af7990-7798-482c-8973-f042f4df5f5b,
,,2024-06-21 16:54:09.246,13.022606,,210.SSW,Fog,,1,TWC,2024-06-21 17:46:10.927,2024-06-21 17:46:10.927,1,80.175354,29.0,79,UTC+0530,/l7YF9Xtrq,c6f03fea-0c0c-4153-8ecd-a98e951e47b6,com.sec.android.app.shealth,km/h,,11.0,4,a8127942-0249-4070-8d55-43fdb6033a01,
,,2024-06-22 05:50:06.776,13.038795,,270.W,Partly Cloudy,,1,TWC,2024-06-22 06:04:44.378,2024-06-22 06:04:44.378,1,80.14896,34.0,58,UTC+0530,/l7YF9Xtrq,44aed56f-efc5-4eda-b53f-82cc7c25bf19,com.sec.android.app.shealth,km/h,,19.0,2,5ece82d6-e3c5-4758-ad0a-c42801754082,
,,2024-06-22 08:56:37.267,13.022801,,280.W,Partly Cloudy,,1,TWC,2024-06-22 09:39:38.682,2024-06-22 09:39:38.682,1,80.17592,36.0,60,UTC+0530,/l7YF9Xtrq,6deff663-adc8-4541-96ad-0537e5ba9d25,com.sec.android.app.shealth,km/h,,14.0,2,7401f680-99f0-4257-860c-b24e5255acc5,
,,2024-06-22 09:55:22.759,13.021664,,270.W,Partly Cloudy,,1,TWC,2024-06-22 10:37:23.300,2024-06-22 10:37:23.300,1,80.18238,35.0,61,UTC+0530,/l7YF9Xtrq,634dd1e2-9659-42f3-8115-220b34ee2171,com.sec.android.app.shealth,km/h,,14.0,2,110c22e9-638c-4193-8982-6779b1dbae5b,
,,2024-06-24 04:30:05.748,13.034478,,240.WSW,Partly Cloudy,,1,TWC,2024-06-24 04:41:20.720,2024-06-24 04:41:20.720,1,80.158104,31.0,68,UTC+0530,/l7YF9Xtrq,0d75e508-2c26-40f4-8a20-43c06b5e2708,com.sec.android.app.shealth,km/h,,18.0,2,cf0cb0e1-6ccb-4204-84c2-2eb60052e21f,
,,2024-06-24 16:31:25.043,13.0229,,190.S,Fog,,1,TWC,2024-06-24 16:48:45.891,2024-06-24 16:48:45.891,1,80.17606,31.0,78,UTC+0530,/l7YF9Xtrq,78cb39a1-f8df-44ae-a08a-2dad421c7c18,com.sec.android.app.shealth,km/h,,16.0,4,6b3a7bcd-f66e-4d88-a723-19c6a908d10b,
,,2024-06-25 15:32:41.243,13.022812,,280.W,Cloudy,,1,TWC,2024-06-25 15:49:47.644,2024-06-25 15:49:47.644,1,80.175995,31.0,74,UTC+0530,/l7YF9Xtrq,dd25541a-7ee3-4689-9159-ac35ddc8e32a,com.sec.android.app.shealth,km/h,,14.0,3,5acb3030-e3fb-4c8a-b5bd-b65af88378a6,
,,2024-07-12 15:06:20.126,13.038573,,260.W,Fog,,1,TWC,2024-07-12 16:23:10.941,2024-07-12 16:23:10.941,1,80.148155,29.0,78,UTC+0530,/l7YF9Xtrq,842fbff0-5ea1-45bb-991e-3956c6f19ca1,com.sec.android.app.shealth,km/h,,27.0,4,8ef83237-46a6-4e29-9996-b44ebf76cd1f,
,,2024-07-23 03:55:21.402,13.038202,,240.WSW,Partly Cloudy,,1,TWC,2024-07-23 04:13:15.995,2024-07-23 04:13:15.995,1,80.1483,32.0,64,UTC+0530,/l7YF9Xtrq,b0212a2d-edf7-4afd-9cde-fd6503fa7417,com.sec.android.app.shealth,km/h,,14.0,2,8e11d178-4469-4e0f-8e5c-822c64ecf66e,
,,2024-07-24 04:13:57.686,13.038285,,,Mostly Cloudy,,1,,2024-07-24 04:32:53.484,2024-07-24 04:32:53.484,1,80.14824,32.0,,UTC+0530,/l7YF9Xtrq,a7756815-69cc-43b8-ba1c-152df9958e4b,com.sec.android.app.shealth,,,,,f97f97a1-85fa-4cd6-b618-41470040035f,
,,2024-07-25 04:12:43.438,13.03833,,,Haze,,1,,2024-07-25 04:31:11.526,2024-07-25 04:31:11.526,1,80.14827,32.0,,UTC+0530,/l7YF9Xtrq,87873703-4a73-4e2e-ad93-27fda01e8144,com.sec.android.app.shealth,,,,,d2611258-468c-4f4e-b7df-b4bbca5a172e,
,,2024-07-25 14:18:21.386,13.022083,,260.W,Haze,,1,TWC,2024-07-25 15:52:41.594,2024-07-25 15:52:41.594,1,80.17654,31.0,67,UTC+0530,/l7YF9Xtrq,e8a96582-c30f-459a-9c81-42b12a2c32b3,com.sec.android.app.shealth,km/h,,21.0,4,fa0b58c7-6fc1-477e-bd83-5e083f326d74,
,,2024-07-26 11:03:56.172,13.038799,,280.W,Haze,,1,TWC,2024-07-26 11:23:45.177,2024-07-26 11:23:45.177,1,80.14838,35.0,55,UTC+0530,/l7YF9Xtrq,36eb699c-0a30-4ffa-bd15-eab9b46e77f0,com.sec.android.app.shealth,km/h,,21.0,4,0b923056-f3f4-4d3d-aaf0-0af884368cd5,
,,2024-07-26 14:28:34.225,13.022756,,260.W,Haze,,1,TWC,2024-07-26 15:05:57.467,2024-07-26 15:05:57.467,1,80.175934,33.0,63,UTC+0530,/l7YF9Xtrq,2d975045-d572-4628-8a68-c8652161f769,com.sec.android.app.shealth,km/h,,14.0,4,d50af17e-579a-401f-9cd9-9550e536b50e,
,,2024-07-28 07:37:18.911,13.038167,,250.WSW,Mostly Cloudy,,1,TWC,2024-07-28 10:06:07.354,2024-07-28 10:06:07.354,1,80.14815,35.0,51,UTC+0530,/l7YF9Xtrq,861e6107-4102-41e1-b650-47dc9e6ed5e5,com.sec.android.app.shealth,km/h,,23.0,3,3dba081d-88e3-4656-a9c6-3d51f819b863,
,,2024-07-29 03:34:14.738,13.038299,,,Partly Cloudy,,1,,2024-07-29 03:53:10.311,2024-07-29 03:53:10.311,1,80.14812,32.0,,UTC+0530,/l7YF9Xtrq,2ca0eaf9-9bbc-48ba-8ed5-da6f5ace620f,com.sec.android.app.shealth,,,,,33bd64ef-a731-4c46-b6b2-ee4dc8540aac,
,,2024-07-29 13:26:52.830,13.022823,,,Haze,,1,,2024-07-29 14:11:05.531,2024-07-29 14:11:05.531,1,80.17599,31.0,,UTC+0530,/l7YF9Xtrq,5bb82a69-7bed-422a-958d-bf01176dd5e2,com.sec.android.app.shealth,,,,,b678757e-b64d-4387-9d81-3fe8cfc66a35,
,,2024-07-31 13:45:04.554,13.038119,,190.S,Mostly Cloudy,,1,TWC,2024-07-31 14:09:33.476,2024-07-31 14:09:33.476,1,80.147964,33.0,66,UTC+0530,/l7YF9Xtrq,36812f51-a7d4-4836-be07-4d46127f2e49,com.sec.android.app.shealth,km/h,,13.0,3,dd770809-364d-474e-8a48-72e8210b0131,
,,2024-08-01 12:20:12.265,13.038751,,,Cloudy,,1,,2024-08-01 12:39:49.296,2024-08-01 12:39:49.296,1,80.14894,36.0,,UTC+0530,/l7YF9Xtrq,6ebed2c6-0bc3-41ec-9971-a5d7e4a6ca3b,com.sec.android.app.shealth,,,,,b5ddbadb-633b-457c-ada8-4365d3c73ec4,
,,2024-08-01 15:21:37.668,13.022835,,190.S,Mist,,1,TWC,2024-08-01 15:41:51.102,2024-08-01 15:41:51.102,1,80.1757,31.0,76,UTC+0530,/l7YF9Xtrq,b663c70c-da33-4ed4-a746-9401709321b8,com.sec.android.app.shealth,km/h,,21.0,4,6ba5dfdb-d330-40b6-81bc-6db0e8623a0c,
,,2024-08-02 04:16:10.707,13.038129,,270.W,Mostly Cloudy,,1,TWC,2024-08-02 04:32:40.048,2024-08-02 04:32:40.048,1,80.14804,33.0,63,UTC+0530,/l7YF9Xtrq,a62cc2dd-747d-4e2f-b104-4a1a72e27440,com.sec.android.app.shealth,km/h,,21.0,3,dc3cabf0-b342-48ae-927a-d0d6ee472012,
,,2024-08-02 15:29:12.757,13.022399,,220.SW,Fog,,1,TWC,2024-08-02 15:48:53.404,2024-08-02 15:48:53.404,1,80.176,31.0,79,UTC+0530,/l7YF9Xtrq,49ff992a-c24d-4edf-bd0b-0a8abd68c6f4,com.sec.android.app.shealth,km/h,,5.0,4,fa5313d0-54fa-4a1a-901a-cdd1157e6509,
,,2024-08-06 03:02:10.467,13.038701,,270.W,Cloudy,,1,TWC,2024-08-06 03:20:29.033,2024-08-06 03:20:29.033,1,80.14895,28.0,83,UTC+0530,/l7YF9Xtrq,67b7dd2e-906b-4ac5-beb8-4bf63488cd8b,com.sec.android.app.shealth,km/h,,10.0,3,2e9cae50-aba5-4722-ae8f-83c19c2756ca,
,,2024-08-06 15:53:43.395,13.027513,,230.SW,Rain Shower,,1,TWC,2024-08-06 16:06:59.948,2024-08-06 16:06:59.948,1,80.15968,24.0,97,UTC+0530,/l7YF9Xtrq,c5e5beef-8bbf-464b-b24a-09cdad1724e4,com.sec.android.app.shealth,km/h,,11.0,5,e0f1f68c-15b3-46fd-8d48-23b158766660,
,,2024-08-06 14:25:29.766,13.022476,,250.WSW,Thunderstorm,,1,TWC,2024-08-06 14:34:42.124,2024-08-06 14:34:42.124,1,80.174995,27.0,80,UTC+0530,/l7YF9Xtrq,79abe9bc-b3cc-4ed7-bc3f-628ac0ec8412,com.sec.android.app.shealth,km/h,,23.0,14,ee2e970a-b23c-41ea-9d91-2df86a261f34,
,,2024-08-07 03:02:52.384,13.038161,,250.WSW,Fog,,1,TWC,2024-08-07 03:21:07.367,2024-08-07 03:21:07.367,1,80.14762,27.0,88,UTC+0530,/l7YF9Xtrq,0129a937-d453-4545-ab5a-0860db3f8e35,com.sec.android.app.shealth,km/h,,11.0,4,0df0038b-b3dc-4629-b08f-7834a9a3bc2b,
,,2024-08-07 13:21:40.938,13.02142,,260.W,Mist,,1,TWC,2024-08-07 13:35:27.885,2024-08-07 13:35:27.885,1,80.17591,31.0,76,UTC+0530,/l7YF9Xtrq,10b6f2e2-b747-4ceb-82aa-7ef57e83906f,com.sec.android.app.shealth,km/h,,2.0,4,c8c48622-f5cd-4427-b975-ebf79f0c8eb1,
,,2024-08-08 05:13:34.764,13.038213,,280.W,Fog,,1,TWC,2024-08-08 05:29:17.670,2024-08-08 05:29:17.670,1,80.14854,31.0,73,UTC+0530,/l7YF9Xtrq,1509fd0f-aff7-47c5-8b4e-8942c9a1d52b,com.sec.android.app.shealth,km/h,,13.0,4,b55a9f5d-f798-4616-9ceb-f7c0e7ce6490,
,,2024-08-08 16:36:07.360,13.022662,,210.SSW,Fog,,1,TWC,2024-08-08 16:51:37.535,2024-08-08 16:51:37.535,1,80.17605,28.0,89,UTC+0530,/l7YF9Xtrq,67354024-f170-46b8-b5eb-7b95e04e39e5,com.sec.android.app.shealth,km/h,,11.0,4,9b45fc6b-919e-45cd-a124-281da752ef1f,
