com.samsung.health.food_intake,6302031,6
create_sh_ver,start_time,amount,custom,modify_sh_ver,update_time,create_time,meal_type,client_data_id,name,unit,client_data_ver,calorie,time_offset,deviceuuid,comment,pkg_name,datauuid,food_info_id
62820030,2024-11-22 04:35:48.459,1.3,,62820030,2024-11-22 14:37:41.778,2024-11-22 14:37:41.778,100001,,Vegetable Samosas(Al Kabeer),120001,,293.8,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,0a1ba703-9cd0-423e-87f7-4451f8bd601b,c06f381d-7dd5-4071-ae33-a746be23f90f,
62820030,2024-11-22 06:38:35.465,1.0,,62820030,2024-11-22 14:39:05.927,2024-11-22 14:39:05.927,100005,,Orange Juice,120001,,112.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,7ebb9cf8-53e0-4987-b396-9c6ffc1ca605,da3d7386-2e17-4566-aee4-e446bc0145e9,
62820030,2024-11-22 08:37:51.113,180.0,,62820030,2024-11-22 16:09:58.435,2024-11-22 14:38:25.919,100002,,Fried Rice,120002,,302.72726,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,df5bebdf-3a55-465d-831a-1fe2185df729,b9e8844e-f554-45a1-985e-6f2b7c3c5c13,
62820030,2024-11-22 08:37:51.113,80.0,,62820030,2024-11-22 16:09:58.446,2024-11-22 14:38:25.919,100002,,Beef Curry,120002,,147.2,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,1069071f-c5b5-4565-b360-86f6d31d179d,92f1ac9a-50f8-4091-8169-220215347ea3,
62820030,2024-11-22 04:35:48.459,100.0,,62820030,2024-11-22 16:10:34.723,2024-11-22 14:37:41.778,100001,,"Egg Noodles (Enriched, Cooked)",120002,,138.125,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,e576e3b8-dbd4-4984-8ea2-4d96ee3b7ca8,91b9a6f4-c861-4cb3-aa62-db2f9287c592,
62820030,2024-11-22 04:35:48.459,30.0,,62820030,2024-11-22 16:10:34.731,2024-11-22 14:37:41.778,100001,,Chicken Sausage,120002,,52.5,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,688d2e47-3982-4cf4-b3de-be5dded449e7,9622a522-7a7b-4224-b8b1-ac4e2793ee7e,
62820030,2024-11-22 16:11:28.819,186.0,,62820030,2024-11-22 16:12:20.400,2024-11-22 16:12:20.400,100003,,Fried Rice,120002,,312.81818,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,b98bc076-9602-4aeb-bcc6-45b6f47bf59b,b9e8844e-f554-45a1-985e-6f2b7c3c5c13,
62820030,2024-11-22 16:11:28.819,75.0,,62820030,2024-11-22 16:12:20.400,2024-11-22 16:12:20.400,100003,,Beef Curry,120002,,138.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,1bc5464f-c30e-4d1e-a8cc-f65e35f6e275,92f1ac9a-50f8-4091-8169-220215347ea3,
62820030,2024-11-25 02:30:00.000,0.5,,62820030,2024-11-26 05:33:18.262,2024-11-26 05:33:18.262,100001,,Pongal,120001,,159.5,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,48e38f2c-0887-48cc-9a61-197a7400d47d,cb5ed05c-617e-46d9-b788-e02bc3b9f712,
62820030,2024-11-25 02:30:00.000,0.5,,62820030,2024-11-26 05:33:18.262,2024-11-26 05:33:18.262,100001,,Vada(Saravana Bhavan),120001,,95.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,3c8f3427-154d-41a3-b211-c9e0ce8eb824,fbeac5f4-38d2-47da-8663-a1fb69d814dd,
62820030,2024-11-25 02:30:00.000,0.4,,62820030,2024-11-26 05:33:18.262,2024-11-26 05:33:18.262,100001,,Sambhar(Saravana Bhavan),120001,,68.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,79c5e24a-7bed-4990-8a5c-4856b13d433d,277165f1-509d-41fb-9632-54d0ba27d9de,
62820030,2024-11-25 02:30:00.000,1.0,,62820030,2024-11-26 05:33:18.262,2024-11-26 05:33:18.262,100001,,Chutney,120001,,25.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,14a80b6f-064a-434d-a1cf-b0059d2e3d54,617be537-5778-46fd-a1a1-b769e3bd0dc9,
62820030,2024-11-25 02:30:00.000,1.0,,62820030,2024-11-26 05:33:18.262,2024-11-26 05:33:18.262,100001,,Tea with Milk,120001,,17.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,b61763fb-2eb0-4e95-a7f6-cba249d1f922,5bb35ff7-adb9-4e54-860f-98c54949d7f2,
62820030,2024-11-25 02:30:00.000,0.4,,62820030,2024-11-26 05:33:18.262,2024-11-26 05:33:18.262,100001,,Idli,120001,,92.8,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,21b30728-7ffd-475c-bbc0-9f57c398f04e,0d233a25-2001-40b5-b073-ff4978704342,
62820030,2024-11-25 09:30:00.000,1.0,,62820030,2024-11-26 05:34:42.189,2024-11-26 05:34:18.766,100005,,MB Pre-workout,120001,,6.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,099fa73e-d02d-43ed-b00b-831997a5ce2d,d49e8cf5-315d-40db-912c-2378acefae54,
62820030,2024-11-25 06:30:00.000,3.0,,62820030,2024-11-26 05:35:53.538,2024-11-26 05:35:53.538,100002,,Chapati(Aashirvaad),120001,,255.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,d8e45696-f4ae-403d-a033-5011e7d67dd9,5a43fec6-fe4b-4e6d-ab47-66ecfc215ce9,
62820030,2024-11-25 06:30:00.000,50.0,,62820030,2024-11-26 05:35:53.538,2024-11-26 05:35:53.538,100002,,Cucumber,120002,,6.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,cf6f23eb-7cfb-4d42-8847-c251ccea731c,4a3e88b4-2992-4998-a9b4-830513348a52,
62820030,2024-11-25 06:30:00.000,25.0,,62820030,2024-11-26 05:35:53.538,2024-11-26 05:35:53.538,100002,,Carrots,120002,,10.25,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,1fddc731-1579-4105-a75e-64e5816bfab3,2f4dedf9-d2bb-41f3-91d2-eaeb2e486edb,
62820030,2024-11-25 12:30:00.000,145.0,,62820030,2024-11-26 05:36:26.538,2024-11-26 05:36:26.538,100006,,Apple,120002,,75.652176,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,a1aec959-570e-4f1e-8844-df1f4f5be98d,1eca1fc4-89d9-42e9-8df5-a1e27afd7c3d,
62820030,2024-11-25 16:00:00.000,1.0,,62820030,2024-11-26 05:38:22.109,2024-11-26 05:38:22.109,100003,,EATCLUB Grilled Chicken Power Sandwich,120001,,606.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,8ee3b42c-d304-48ce-9f17-f00d4b0de0d8,3ef4b563-9693-425b-8ad4-10df5e902b26,
62820030,2024-11-25 16:00:00.000,1.5,,62820030,2024-11-26 05:38:22.109,2024-11-26 05:38:22.109,100003,,Chicken Wings Grilled (4Pcs)(Burger King),120001,,502.5,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,d098a56e-7101-4356-953f-a5a72616a968,bbcdb52f-4072-4ce5-91cd-75a6c679de1a,
62820030,2024-11-25 16:00:00.000,1.0,,62820030,2024-11-26 05:39:10.711,2024-11-26 05:39:10.711,100003,,ON Protein Powder,120001,,117.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,7f8d3426-e219-4fb0-9a48-704bd1e315fc,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
62820030,2024-11-25 16:00:00.000,500.0,,62820030,2024-11-26 05:39:10.711,2024-11-26 05:39:10.711,100003,,Slim Skimmed Milk(Nandini),120005,,175.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,0c3145f3-561d-499b-8c7e-9031cda0a554,e8733fec-8c8b-4a2f-9575-a9423da8d810,
62820030,2024-11-25 06:30:00.000,1.0,,62820030,2024-11-26 05:40:50.167,2024-11-26 05:40:50.167,100002,,Poached Egg,120001,,64.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,75f45820-6db5-4e83-9fbf-0ea52a1e2f7b,d1451d64-ac85-430e-8d12-c750c9aa8afc,
62820030,2024-11-26 02:30:37.305,1.0,,62820030,2024-11-26 05:45:25.190,2024-11-26 05:45:25.190,100004,,CF MultiVitamins,120001,,1.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,9fead558-8160-4251-9abe-8dfb1c4d354e,646c5128-29b8-4647-b218-a139edc37625,
62820030,2024-11-26 02:30:37.305,1.0,,62820030,2024-11-26 05:45:25.190,2024-11-26 05:45:25.190,100004,,MB Pre-workout,120001,,6.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,32260673-2c2d-467d-9c0f-156639918142,d49e8cf5-315d-40db-912c-2378acefae54,
62820030,2024-11-26 02:30:37.305,1.0,,62820030,2024-11-26 05:45:25.190,2024-11-26 05:45:25.190,100004,,Salmon Fish Oil Tablet,120001,,10.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,47eac707-e107-48d4-ad8f-8a319a96fdc8,b5987e92-a30f-4532-a6f7-77e9719ab20f,
62820030,2024-11-26 05:00:29.114,220.0,,62820030,2024-11-26 05:46:30.237,2024-11-26 05:46:30.237,100001,,Roasted Broiled or Baked Chicken Breast,120002,,429.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,4c42c62d-c244-4102-9ad9-09c6d9f8060c,fa8ea3b9-e868-4606-bd8d-2a8beb0decac,
62820030,2024-11-26 05:00:29.114,1.0,,62820030,2024-11-26 05:46:30.237,2024-11-26 05:46:30.237,100001,,Tea with Milk,120001,,17.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,2e92d7d4-7fe5-472c-8054-f4fcedf2e0ac,5bb35ff7-adb9-4e54-860f-98c54949d7f2,
62820030,2024-11-26 07:43:31.304,1.0,,62820030,2024-11-26 07:44:18.014,2024-11-26 07:44:18.014,100002,,Pro Bowl Burritto,120001,,488.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,1227bc84-024b-4fc9-a58a-cb12203130fb,8ea26e5f-c9b3-434e-a81f-9fb2ec5ee474,
62820030,2024-11-26 15:50:17.136,500.0,,62820030,2024-11-26 15:50:35.140,2024-11-26 15:50:35.140,100003,,Slim Skimmed Milk(Nandini),120005,,175.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,02a4f3de-d27d-4aa3-baa1-019a475364b8,e8733fec-8c8b-4a2f-9575-a9423da8d810,
62820030,2024-11-26 15:50:17.136,1.0,,62820030,2024-11-26 15:50:35.140,2024-11-26 15:50:35.140,100003,,ON Protein Powder,120001,,117.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,e60d91a2-cd86-425e-90fa-3beedc2e3368,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
62820030,2024-11-26 15:50:52.951,1.0,,62820030,2024-11-26 15:51:10.639,2024-11-26 15:51:10.639,100006,,Cheesecake,120001,,257.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,d1f91890-91dd-49ed-950e-46e5a76e3de8,fc3840cd-8bdb-44a9-9647-e428091cef98,
62820030,2024-11-26 07:43:31.304,1.0,,62820030,2024-11-26 15:51:50.678,2024-11-26 15:51:50.678,100002,,CF MultiVitamins,120001,,1.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,8a10723f-db99-4111-8025-6679828457e0,646c5128-29b8-4647-b218-a139edc37625,
62820030,2024-11-26 07:43:31.304,1.0,,62820030,2024-11-26 15:51:50.678,2024-11-26 15:51:50.678,100002,,Salmon Fish Oil Tablet,120001,,10.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,476798bc-2c27-461a-a99d-b16da7fb0b2c,b5987e92-a30f-4532-a6f7-77e9719ab20f,
62820030,2024-11-26 15:50:17.136,45.0,,62820030,2024-11-27 06:41:38.262,2024-11-27 06:41:38.262,100003,,Chocos Fills(Kellogg's),120002,,196.5,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,1dcac07e-528f-4c2c-b9dc-586cda4fdede,8232951b-c396-4ceb-b959-4fb523bc6155,
62820030,2024-11-26 15:50:17.136,3.0,,62820030,2024-11-27 06:41:38.262,2024-11-27 06:41:38.262,100003,,Date,120001,,69.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,fb773596-24bf-463f-9ac8-376e59aca53b,ffb69f0b-5e30-4447-beac-91434c68b311,
62820030,2024-11-26 15:50:17.136,45.0,,62820030,2024-11-27 06:41:38.299,2024-11-26 16:50:05.436,100003,,Corn Flakes,120002,,162.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,aa639ce1-76a2-4498-a472-ecfa8278553a,38857e27-db80-4b7b-87cf-d052ea1ba0e8,
62820030,2024-11-27 02:15:58.387,1.0,,62820030,2024-11-27 06:49:34.841,2024-11-27 06:49:34.799,100004,,Max Protein Ultimate(Rite Bite),120001,,361.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,688f0cf3-de18-43e1-84e2-05ff5e135105,d4c31114-2be3-4c11-b6e8-953d6a553751,
62820030,2024-11-27 02:15:58.387,85.0,,62820030,2024-11-27 06:49:34.855,2024-11-27 06:49:34.799,100004,,Greek Yogurt Blueberry(Epigamia),120002,,85.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,81003cd9-18ec-4ee5-a0cc-3704629301e0,3fe3d7e7-ff7a-478d-8a12-4d3d6b6d4e24,
62820030,2024-11-27 02:15:58.387,1.0,,62820030,2024-11-27 06:49:34.865,2024-11-27 06:49:34.799,100004,,MB Pre-workout,120001,,6.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,5497d8f9-f12e-46d5-98a7-045ef37d6150,d49e8cf5-315d-40db-912c-2378acefae54,
62820030,2024-11-27 05:00:42.837,220.0,,62820030,2024-11-27 06:50:51.824,2024-11-27 06:50:51.824,100001,,"Chicken Breast Meat (Broilers or Fryers, Roasted, Cooked)",120002,,363.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,2cf2d700-4ba7-4d4e-a9cd-ce7fc6fb7173,1a91b805-708b-498d-b2ff-c63aea8cf650,
62820030,2024-11-27 05:00:42.837,1.0,,62820030,2024-11-27 06:50:51.824,2024-11-27 06:50:51.824,100001,,Tea with Milk,120001,,17.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,b746529a-2d4f-4119-a3ee-940e9f9b7624,5bb35ff7-adb9-4e54-860f-98c54949d7f2,
62820030,2024-11-27 05:00:42.837,1.0,,62820030,2024-11-27 06:50:51.824,2024-11-27 06:50:51.824,100001,,Salmon Fish Oil Tablet,120001,,10.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,0ec51d6a-272a-4ec6-b2a0-147cf2d7021c,b5987e92-a30f-4532-a6f7-77e9719ab20f,
62820030,2024-11-27 05:00:42.837,1.0,,62820030,2024-11-27 06:50:51.824,2024-11-27 06:50:51.824,100001,,CF MultiVitamins,120001,,1.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,52403b39-5a3d-4a66-a8b5-52b1c6658f4c,646c5128-29b8-4647-b218-a139edc37625,
62820030,2024-11-27 05:00:42.837,4.5,,62820030,2024-11-27 06:55:14.472,2024-11-27 06:55:14.472,100001,,Fruitella(Fruittella),120002,,18.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,da2d27f2-c061-47c3-badc-073b1ffc6e2a,c15e6f81-b620-4c58-ae4c-2481ca04dd00,
62820030,2024-11-27 07:52:02.121,1.0,,62820030,2024-11-27 10:39:11.148,2024-11-27 10:39:11.148,100002,,Chapati(Aashirvaad),120001,,85.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,0fb8c9d4-fd29-404f-8716-df8b0b4d6e11,5a43fec6-fe4b-4e6d-ab47-66ecfc215ce9,
62820030,2024-11-27 07:52:02.121,40.0,,62820030,2024-11-27 10:39:11.148,2024-11-27 10:39:11.148,100002,,Chicken Curry,120002,,49.6,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,d703f488-a774-45e5-b596-6b4822c6345a,5f659cb0-9d34-4233-8aad-fe054793b06d,
62820030,2024-11-27 07:52:02.121,0.5,,62820030,2024-11-27 10:39:11.148,2024-11-27 10:39:11.148,100002,,2Pc Hot Crispy Chicken(KFC),120001,,264.5,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,31ccf6ee-41a8-4f76-9cfc-8d78b2540254,db7e131a-635e-48be-b0e4-f783644dcf07,
62820030,2024-11-27 15:30:00.000,1.0,,62820030,2024-11-28 05:24:46.131,2024-11-28 05:24:46.131,100003,,Avocado Toast,120001,,195.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,aa4d75f0-0070-4528-88c7-18eeb31f2c1c,afbbb8c3-50d6-4790-92c6-2e40da42bed3,
62820030,2024-11-27 15:30:00.000,1.0,,62820030,2024-11-28 05:24:46.131,2024-11-28 05:24:46.131,100003,,Prawn Tostada,120001,,364.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,3e6041ac-bc89-4765-9781-a0e9fe7f0e49,eaf2f55a-ff90-428a-b512-08500fb1ceb6,
62820030,2024-11-27 15:30:00.000,180.0,,62820030,2024-11-28 05:24:46.131,2024-11-28 05:24:46.131,100003,,Tres Leche Cake,120002,,442.5,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,af41aa53-084a-4255-88c8-3d21033fd21c,7a8a308e-6690-4b7c-aa0e-e18b7ce6d3db,
62820030,2024-11-28 04:56:03.320,1.0,,62820030,2024-11-28 07:58:17.153,2024-11-28 07:58:17.153,100001,,Dosa(Saravana Bhavan),120001,,80.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,91a8d31a-2c77-453d-b028-4cd4f5399748,53abb0bf-7f7c-4cf2-a06b-cbc7dde8fc76,
62820030,2024-11-28 04:56:03.320,1.0,,62820030,2024-11-28 07:58:17.153,2024-11-28 07:58:17.153,100001,,Potato Patty,120001,,135.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,24d21d0f-5186-4f5b-91a9-f5444b0da3b8,db8b8b25-0d42-4bfb-8736-38e9307ddf2c,
62820030,2024-11-28 04:56:03.320,1.0,,62820030,2024-11-28 07:58:17.153,2024-11-28 07:58:17.153,100001,,Tea with Milk,120001,,17.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,43c2db6e-a57b-4301-8611-d48e1348e612,5bb35ff7-adb9-4e54-860f-98c54949d7f2,
62820030,2024-11-28 04:56:03.320,145.0,,62820030,2024-11-28 07:58:17.153,2024-11-28 07:58:17.153,100001,,Apple,120002,,75.652176,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,9f39093a-a32f-4a4e-ab41-6cf4ce2e3029,1eca1fc4-89d9-42e9-8df5-a1e27afd7c3d,
62820030,2024-11-28 14:04:58.323,3.5,,62820030,2024-11-28 14:24:27.717,2024-11-28 14:24:27.717,100002,,Chapati(Aashirvaad),120001,,297.5,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,e05d05f6-be99-4741-9de8-83e88a7d97ba,5a43fec6-fe4b-4e6d-ab47-66ecfc215ce9,
62820030,2024-11-28 14:24:36.464,80.0,,62820030,2024-11-28 15:03:09.205,2024-11-28 15:03:09.205,100003,,"Squid (Mixed Species, Cooked, Fried)",120002,,140.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,ce3ec4a3-ae01-43f5-9665-f5bafd326690,ba343c3c-e466-4d52-ac43-17d4456c7335,
62820030,2024-11-28 14:24:36.464,500.0,,62820030,2024-11-28 14:25:37.144,2024-11-28 14:25:37.144,100003,,Slim Skimmed Milk(Nandini),120005,,175.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,f2422854-5881-46b5-ac61-9715d89ed35b,e8733fec-8c8b-4a2f-9575-a9423da8d810,
62820030,2024-11-28 04:56:03.320,0.3,,62820030,2024-11-28 14:59:16.391,2024-11-28 14:59:16.391,100001,,Pongal,120001,,95.7,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,9bae2f47-97b9-43e0-99bf-adccac7dff18,cb5ed05c-617e-46d9-b788-e02bc3b9f712,
62820030,2024-11-28 14:24:36.464,1.0,,62820030,2024-11-28 14:25:37.144,2024-11-28 14:25:37.144,100003,,ON Protein Powder,120001,,117.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,52dcd6d9-49a8-4e32-bba6-d09f0252c8e1,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
62820030,2024-11-28 14:24:36.464,60.0,,62820030,2024-11-28 15:03:09.205,2024-11-28 15:03:09.205,100003,,Fish,120002,,50.4,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,cbd82d1a-251d-4199-b46c-1d13577e1420,6870bb1a-b20b-47e3-b9a9-15ef9200355b,
62820030,2024-11-28 04:56:03.320,35.0,,62820030,2024-11-28 14:58:38.916,2024-11-28 14:58:38.916,100001,,Cheese Sandwich,120002,,110.06024,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,5239c5f3-45d9-4901-a766-be6ad4a03edc,f5ba1a4a-9ef7-4429-b625-962889997cd9,
62820030,2024-11-28 14:24:36.464,1.0,,62820030,2024-11-28 15:03:09.205,2024-11-28 15:03:09.205,100003,,Dosa(Saravana Bhavan),120001,,80.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,b6d37d6a-ff27-4e10-8205-c45e647de3ce,53abb0bf-7f7c-4cf2-a06b-cbc7dde8fc76,
62820030,2024-11-28 14:24:36.464,100.0,,62820030,2024-11-28 15:03:09.205,2024-11-28 15:03:09.205,100003,,Steamed Rice,120002,,129.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,5dfc2d7c-bccb-4c4b-a6eb-aa65f4cf0cdb,ca14219d-c699-46d5-895b-804299818245,
62820030,2024-11-28 14:24:36.464,150.0,,62820030,2024-11-28 17:07:33.178,2024-11-28 17:07:33.178,100003,,Curried Shrimp,120002,,175.42372,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,38c3f290-82cc-4df0-bcf4-af8cee8685bb,8d90c1d5-cb00-4a88-8ed0-521bdf2d809d,
62820030,2024-11-28 17:07:45.223,1.0,,62820030,2024-11-28 17:07:59.417,2024-11-28 17:07:59.417,100004,,CF MultiVitamins,120001,,1.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,0807355f-c474-4364-93ad-dc91e7497ceb,646c5128-29b8-4647-b218-a139edc37625,
62820030,2024-11-28 17:07:45.223,1.0,,62820030,2024-11-28 17:07:59.417,2024-11-28 17:07:59.417,100004,,Salmon Fish Oil Tablet,120001,,10.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,46892384-9f64-4394-b802-60a975f234fe,b5987e92-a30f-4532-a6f7-77e9719ab20f,
62820030,2024-11-28 17:51:54.570,50.0,,62820030,2024-11-28 17:53:12.299,2024-11-28 17:53:12.299,100006,,Original Corn Flakes(Kellogg's),120002,,186.5,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,9f8364cf-9082-4941-a1eb-81f90c30960e,c54c565f-6bfb-4cdf-8265-9ff182f212a7,
62820030,2024-11-28 17:51:54.570,45.0,,62820030,2024-11-28 17:53:12.299,2024-11-28 17:53:12.299,100006,,Chocos(Kellogg's),120002,,167.85,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,afd8ad60-226e-4c8f-9f08-70905ca6d20e,b5128b93-6881-42ff-b4fc-256a4882a525,
62820030,2024-11-29 14:11:21.746,2.0,,62820030,2024-11-29 14:13:24.790,2024-11-29 14:13:24.790,100001,,Chapati(Aashirvaad),120001,,170.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,6ebcf29c-8939-4ac6-be66-c164fa39a690,5a43fec6-fe4b-4e6d-ab47-66ecfc215ce9,
62820030,2024-11-29 14:11:21.746,0.5,,62820030,2024-11-29 14:13:24.790,2024-11-29 14:13:24.790,100001,,Fried Rice,120001,,166.5,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,0ef4b93d-1803-4869-b6f1-660ac85fa041,b9e8844e-f554-45a1-985e-6f2b7c3c5c13,
62820030,2024-11-29 14:11:21.746,70.0,,62820030,2024-11-29 14:13:24.790,2024-11-29 14:13:24.790,100001,,Cucumber,120002,,8.4,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,a4e01825-328d-43f5-8685-7d41425f5eba,4a3e88b4-2992-4998-a9b4-830513348a52,
62820030,2024-11-29 14:11:21.746,1.0,,62820030,2024-11-29 14:13:24.790,2024-11-29 14:13:24.790,100001,,MB Pre-workout,120001,,6.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,bba750e4-3c2f-4f48-b569-cdcb18475674,d49e8cf5-315d-40db-912c-2378acefae54,
62820030,2024-11-29 14:13:35.943,200.0,,62820030,2024-11-29 14:21:32.923,2024-11-29 14:21:32.923,100003,,Roasted Broiled or Baked Chicken Breast (Skin Not Eaten),120002,,328.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,6188acdc-d9fa-4949-9bbd-d1a4af88ccda,a8a85c60-33ae-468f-b246-17e3aa28c1c9,
62820030,2024-11-29 14:13:35.943,1.0,,62820030,2024-11-29 14:21:32.923,2024-11-29 14:21:32.923,100003,,,120001,,280.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,ff971ee6-528c-42a6-86fb-8ccb724cccfd,meal_phone_quick_add,
62820030,2024-11-29 14:11:21.746,75.0,,62820030,2024-11-29 14:21:56.501,2024-11-29 14:13:24.790,100001,,Chicken Curry,120002,,93.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,ea0779ae-2863-498c-8888-74a186070935,5f659cb0-9d34-4233-8aad-fe054793b06d,
62820030,2024-11-29 14:13:35.943,500.0,,62820030,2024-11-29 14:22:19.613,2024-11-29 14:22:19.613,100003,,Slim Skimmed Milk(Nandini),120005,,175.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,d6dfae5c-39f8-4061-a611-15d684b99c79,e8733fec-8c8b-4a2f-9575-a9423da8d810,
62820030,2024-11-29 14:13:35.943,1.0,,62820030,2024-11-29 14:22:19.613,2024-11-29 14:22:19.613,100003,,ON Protein Powder,120001,,117.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,e62f1ebe-0a53-49f7-b075-0f1f4a056978,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
62820030,2024-11-29 14:13:35.943,2.0,,62820030,2024-11-29 17:49:07.770,2024-11-29 17:49:07.770,100003,,Sausage & Sweet Corn Pizza(Pizza Hut),120001,,726.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,252e1c68-f9d4-4759-b4fa-18198993eaf9,599734f1-e8ad-4e60-bb8d-873fa2bb661c,
62820030,2024-11-30 05:58:21.873,1.0,,62820030,2024-11-30 09:58:49.630,2024-11-30 09:58:49.630,100001,,MB Pre-workout,120001,,6.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,e414028d-2e82-4713-8354-99359431b180,d49e8cf5-315d-40db-912c-2378acefae54,
62820030,2024-11-30 05:58:21.873,1.0,,62820030,2024-11-30 10:03:22.810,2024-11-30 10:03:22.810,100001,,Max Protein Choco Classic Bar(Rite Bite),120001,,206.0,UTC+0530,EmOHuC/o0o,,com.sec.android.app.shealth,51acc707-ade8-45fe-a79a-e7061523348c,c0b3ab54-1862-4db1-b57c-ff2611a480bf,
