com.samsung.health.respiratory_rate,6302031,2
create_sh_ver,start_time,custom,binning_data,modify_sh_ver,average,lower_limit,update_time,create_time,client_data_id,upper_limit,client_data_ver,is_outlier,pplib_version,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
62950051,2025-04-28 18:29:00.000,,1277f548-277c-4e46-b7e7-7000f84b6e22.binning_data.json,62950051,14.866191,12.997807,2025-04-28 20:03:14.133,2025-04-28 20:03:14.133,,14.46777,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-04-28 19:36:00.000,1277f548-277c-4e46-b7e7-7000f84b6e22,
62950051,2025-04-28 20:10:00.000,,57e0e944-110a-416c-b2f8-bb3bcc176697.binning_data.json,62950051,15.139907,12.931683,2025-04-28 22:30:05.525,2025-04-28 22:30:05.525,,14.665688,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-04-28 22:05:00.000,57e0e944-110a-416c-b2f8-bb3bcc176697,
62970091,2025-04-29 22:17:00.000,,a2bc83a9-e982-47a9-a6e5-d933e28d23b1.binning_data.json,62970091,13.61146,13.446265,2025-04-30 07:01:25.941,2025-04-30 07:01:25.941,,13.847901,,0,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-04-30 07:01:00.000,a2bc83a9-e982-47a9-a6e5-d933e28d23b1,
62970091,2025-04-30 23:13:00.000,,f1b07463-04f0-420d-96d1-fe9278bd98ce.binning_data.json,62970091,13.157828,13.212018,2025-05-01 08:23:38.141,2025-05-01 08:23:38.141,,13.847814,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-01 07:58:00.000,f1b07463-04f0-420d-96d1-fe9278bd98ce,
62970091,2025-05-02 04:19:00.000,,730bf5d4-09ce-4254-843f-d85c28c2cfb1.binning_data.json,62970091,12.883377,13.115019,2025-05-02 08:44:42.924,2025-05-02 08:44:42.924,,13.986654,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-02 08:36:00.000,730bf5d4-09ce-4254-843f-d85c28c2cfb1,
62970091,2025-05-02 20:07:00.000,,1da918d4-6673-4538-9ad5-c9ae39e961fb.binning_data.json,62970091,14.320939,13.436285,2025-05-03 02:08:51.869,2025-05-03 02:08:51.869,,13.888357,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-03 02:03:00.000,1da918d4-6673-4538-9ad5-c9ae39e961fb,
62970091,2025-05-04 01:45:00.000,,85766bab-130e-42ba-9273-7a11abb0adf7.binning_data.json,62970091,13.466369,13.436285,2025-05-04 09:15:55.331,2025-05-04 09:15:55.331,,13.888357,,0,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-04 09:10:00.000,85766bab-130e-42ba-9273-7a11abb0adf7,
62970091,2025-05-04 09:21:00.000,,f433e7d3-7f9b-47f4-9f1c-0b3999304336.binning_data.json,62970091,13.349316,13.436285,2025-05-04 10:34:38.866,2025-05-04 10:34:38.866,,13.888357,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-04 10:34:00.000,f433e7d3-7f9b-47f4-9f1c-0b3999304336,
62970091,2025-05-04 21:14:00.000,,af2e5cd3-a347-49af-b349-c617841f663e.binning_data.json,62970091,14.509779,13.436285,2025-05-05 04:25:07.784,2025-05-05 04:25:07.784,,13.888357,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-05 04:25:00.000,af2e5cd3-a347-49af-b349-c617841f663e,
62970091,2025-05-06 06:24:00.000,,88ddcf13-07e0-4555-bfaa-a63ab29d7ea6.binning_data.json,62970091,14.826041,13.436285,2025-05-06 10:59:44.906,2025-05-06 10:59:44.906,,13.888357,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-06 10:57:00.000,88ddcf13-07e0-4555-bfaa-a63ab29d7ea6,
62970091,2025-05-06 19:54:00.000,,256add63-4811-45f2-939c-28a869963c72.binning_data.json,62970091,14.668752,13.436285,2025-05-07 00:47:43.769,2025-05-07 00:47:43.769,,13.888357,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-07 00:47:00.000,256add63-4811-45f2-939c-28a869963c72,
62970091,2025-05-07 18:58:00.000,,f3cbbd3a-a4c7-4f80-ad6f-b6bae8af08e9.binning_data.json,62970091,14.497383,13.436285,2025-05-07 20:48:06.301,2025-05-07 20:48:06.301,,13.888357,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-07 20:43:00.000,f3cbbd3a-a4c7-4f80-ad6f-b6bae8af08e9,
62970091,2025-05-07 23:46:00.000,,ab5448d5-0a51-4db3-80e8-77f5a2777efb.binning_data.json,62970091,13.8412895,13.436285,2025-05-08 06:15:59.006,2025-05-08 06:15:59.006,,13.888357,,0,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-08 06:13:00.000,ab5448d5-0a51-4db3-80e8-77f5a2777efb,
62970091,2025-05-09 00:32:00.000,,0638abec-37b8-4995-ac96-31a4a3db185e.binning_data.json,62970091,14.36087,13.436285,2025-05-09 06:19:44.789,2025-05-09 06:19:44.789,,13.888357,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-09 06:19:00.000,0638abec-37b8-4995-ac96-31a4a3db185e,
62970091,2025-05-09 06:30:00.000,,e7ebd7be-f127-4af4-8209-821e847c5823.binning_data.json,62970091,13.73486,13.436285,2025-05-09 07:56:36.180,2025-05-09 07:56:36.180,,13.888357,,0,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-09 07:51:00.000,e7ebd7be-f127-4af4-8209-821e847c5823,
62970091,2025-05-10 01:20:00.000,,178a7360-b99a-4ca4-b235-bb6f557fd47d.binning_data.json,62970091,13.913939,13.436285,2025-05-10 06:47:45.773,2025-05-10 06:47:45.773,,13.888357,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-10 06:39:00.000,178a7360-b99a-4ca4-b235-bb6f557fd47d,
62970091,2025-05-11 01:26:00.000,,2441f5ee-5e33-4424-902e-3dc91dcf1709.binning_data.json,62970091,14.3455715,13.484133,2025-05-11 08:27:40.916,2025-05-11 08:27:40.916,,14.118977,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-11 08:22:00.000,2441f5ee-5e33-4424-902e-3dc91dcf1709,
62970091,2025-05-11 19:31:00.000,,6c858426-c6b0-4caf-8d80-4819c90f104f.binning_data.json,62970091,14.883516,13.244873,2025-05-11 23:03:57.608,2025-05-11 23:03:57.608,,14.338015,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-11 22:37:00.000,6c858426-c6b0-4caf-8d80-4819c90f104f,
62970091,2025-05-11 23:05:00.000,,e9ff6a6f-edfc-439f-afbe-64e22f0d5238.binning_data.json,62970091,15.429852,13.07048,2025-05-12 02:59:32.207,2025-05-12 02:59:32.207,,14.627792,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-12 02:34:00.000,e9ff6a6f-edfc-439f-afbe-64e22f0d5238,
62970091,2025-05-12 19:47:00.000,,5dae77c0-8cfb-463a-9043-07caf2e33464.binning_data.json,62970091,15.689818,12.787712,2025-05-12 22:05:04.804,2025-05-12 22:05:04.804,,14.772364,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-12 21:40:00.000,5dae77c0-8cfb-463a-9043-07caf2e33464,
62970091,2025-05-13 16:35:00.000,,a5d69f32-022b-4d20-a12b-ff93877adebf.binning_data.json,62970091,15.135229,13.166447,2025-05-13 21:28:11.917,2025-05-13 21:28:11.917,,14.557934,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-13 21:06:00.000,a5d69f32-022b-4d20-a12b-ff93877adebf,
62970091,2025-05-14 01:32:00.000,,962e92a5-05d0-48a9-bc51-6127dace0e72.binning_data.json,62970091,14.562735,13.25521,2025-05-14 03:23:19.736,2025-05-14 03:23:19.736,,14.177302,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-14 03:06:00.000,962e92a5-05d0-48a9-bc51-6127dace0e72,
62970091,2025-05-15 08:17:00.000,,5e8ba98a-5515-4433-b2c9-bb8c45cd4654.binning_data.json,62970091,12.707679,12.976214,2025-05-15 13:24:36.442,2025-05-15 13:24:36.442,,13.982053,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-15 13:18:00.000,5e8ba98a-5515-4433-b2c9-bb8c45cd4654,
62970091,2025-05-15 18:07:00.000,,e7e0de5f-11dd-4d1e-b00d-439a6a653ef0.binning_data.json,62970091,15.602159,12.755622,2025-05-16 01:08:46.120,2025-05-16 01:08:46.120,,14.824899,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-15 20:30:00.000,e7e0de5f-11dd-4d1e-b00d-439a6a653ef0,
62970091,2025-05-16 01:14:00.000,,c3b212f6-4891-454a-848d-f14cd8a585e3.binning_data.json,62970091,14.701697,13.107157,2025-05-16 03:11:22.625,2025-05-16 03:11:22.625,,14.279184,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-16 02:51:00.000,c3b212f6-4891-454a-848d-f14cd8a585e3,
62970091,2025-05-17 18:35:00.000,,b9f2cd2d-db3c-47d2-85f0-98ecd15b027b.binning_data.json,62970091,13.60016,13.462938,2025-05-18 03:24:11.725,2025-05-18 03:24:11.725,,13.788252,,0,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-18 02:56:00.000,b9f2cd2d-db3c-47d2-85f0-98ecd15b027b,
62980011,2025-05-20 01:15:00.000,,01ac3506-f1c9-4f8b-928b-28fadfd49bd7.binning_data.json,62980011,14.893484,13.038351,2025-05-20 03:01:50.376,2025-05-20 03:01:50.376,,14.3152275,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-20 02:31:00.000,01ac3506-f1c9-4f8b-928b-28fadfd49bd7,
62980011,2025-05-20 23:02:00.000,,b056fda0-f30e-40b5-acb0-7f0c26eaab3b.binning_data.json,62980011,13.451034,13.418663,2025-05-21 06:20:35.476,2025-05-21 06:20:35.476,,13.769352,,0,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-21 05:56:00.000,b056fda0-f30e-40b5-acb0-7f0c26eaab3b,
62980011,2025-05-21 20:21:00.000,,54de75fe-c503-4f77-b6b8-658c1e4ccae0.binning_data.json,62980011,13.741014,13.44164,2025-05-22 02:36:01.977,2025-05-22 02:36:01.977,,13.784038,,0,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-22 02:24:00.000,54de75fe-c503-4f77-b6b8-658c1e4ccae0,
62980011,2025-05-23 20:53:00.000,,9004d5a0-af7b-4de1-87b8-ea1e2f138230.binning_data.json,62980011,15.610638,13.434791,2025-05-24 01:54:20.857,2025-05-24 01:54:20.857,,13.821744,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-24 01:27:00.000,9004d5a0-af7b-4de1-87b8-ea1e2f138230,
62980011,2025-05-24 02:05:00.000,,9841af76-c7ab-47bc-b336-0fe33e981295.binning_data.json,62980011,19.04732,13.434791,2025-05-24 03:12:35.277,2025-05-24 03:12:35.277,,13.821744,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-24 03:07:00.000,9841af76-c7ab-47bc-b336-0fe33e981295,
62980011,2025-05-24 19:33:00.000,,ba9d4f0c-f9e8-40c8-b0da-65cdf7edf48c.binning_data.json,62980011,14.815283,13.456237,2025-05-24 23:19:44.560,2025-05-24 23:19:44.560,,13.813256,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-24 23:13:00.000,ba9d4f0c-f9e8-40c8-b0da-65cdf7edf48c,
62980011,2025-05-26 22:05:00.000,,a8aad213-9c7c-44d2-8855-12b84312b99e.binning_data.json,62980011,14.048458,13.456237,2025-05-27 03:36:06.008,2025-05-27 03:36:06.008,,13.813256,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-27 03:30:00.000,a8aad213-9c7c-44d2-8855-12b84312b99e,
62980011,2025-05-27 21:38:00.000,,b76eda18-b110-4ff1-85a7-cd8b63bb371b.binning_data.json,62980011,12.844134,13.446679,2025-05-28 02:31:50.952,2025-05-28 02:31:50.952,,13.849481,,1,1.01.04,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-28 02:07:00.000,b76eda18-b110-4ff1-85a7-cd8b63bb371b,
62980011,2025-05-29 03:00:00.000,,b4bd9db0-5df1-494f-a85c-f673e444421b.binning_data.json,62980011,13.447162,13.446679,2025-05-29 10:56:33.549,2025-05-29 10:56:33.549,,13.849481,,0,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-29 10:50:00.000,b4bd9db0-5df1-494f-a85c-f673e444421b,
62980011,2025-05-30 04:33:00.000,,2a5126b5-5599-41ba-9cca-ea135018f637.binning_data.json,62980011,12.735907,13.446679,2025-05-30 11:16:45.692,2025-05-30 11:16:45.692,,13.849481,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-30 11:16:00.000,2a5126b5-5599-41ba-9cca-ea135018f637,
62980011,2025-05-30 11:44:00.000,,383149b5-548f-49ce-b87c-cb4b377ecfbd.binning_data.json,62980011,15.338286,13.446679,2025-05-30 12:33:15.195,2025-05-30 12:33:15.195,,13.849481,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-30 12:33:00.000,383149b5-548f-49ce-b87c-cb4b377ecfbd,
62980011,2025-05-31 04:15:00.000,,61b6e7e1-fe25-4100-bb65-b1e7e056fbf3.binning_data.json,62980011,14.249589,13.387068,2025-05-31 11:27:19.457,2025-05-31 11:27:19.457,,14.0271015,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-05-31 11:22:00.000,61b6e7e1-fe25-4100-bb65-b1e7e056fbf3,
62980011,2025-06-01 05:34:00.000,,87c8343b-a80e-459b-aca7-930f8ec9e3f1.binning_data.json,62980011,12.949321,13.140933,2025-06-01 13:38:55.745,2025-06-01 13:38:55.745,,13.8434515,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-01 13:10:00.000,87c8343b-a80e-459b-aca7-930f8ec9e3f1,
62980011,2025-06-02 04:01:00.000,,d4a6d5b2-276a-4659-a7c2-5af2bf62c14e.binning_data.json,62980011,13.249289,13.5793495,2025-06-02 12:41:23.086,2025-06-02 12:41:23.086,,13.831129,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-02 12:15:00.000,d4a6d5b2-276a-4659-a7c2-5af2bf62c14e,
62980011,2025-06-03 05:22:00.000,,fc9ea169-2777-4fd7-8b98-2510218a6f76.binning_data.json,62980011,13.486479,13.5793495,2025-06-03 08:48:41.035,2025-06-03 08:48:41.035,,13.831129,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-03 08:43:00.000,fc9ea169-2777-4fd7-8b98-2510218a6f76,
62980011,2025-06-03 08:54:00.000,,2b6147f7-6850-4148-8fcf-58da0f598b34.binning_data.json,62980011,12.877797,13.5793495,2025-06-03 12:30:53.186,2025-06-03 12:30:53.186,,13.831129,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-03 12:30:00.000,2b6147f7-6850-4148-8fcf-58da0f598b34,
62980011,2025-06-03 12:41:00.000,,3c1f614c-fdfd-43dc-9fc7-2977783f9a55.binning_data.json,62980011,0.0,0.0,2025-06-03 12:49:05.237,2025-06-03 12:49:05.237,,0.0,,0,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-03 12:44:00.000,3c1f614c-fdfd-43dc-9fc7-2977783f9a55,
62980011,2025-06-04 08:00:00.000,,27125bd3-6550-42d3-a247-61ab54dc176f.binning_data.json,62980011,13.4424095,13.38174,2025-06-04 11:54:28.573,2025-06-04 11:54:28.573,,13.713563,,0,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-04 11:30:00.000,27125bd3-6550-42d3-a247-61ab54dc176f,
62980011,2025-06-05 04:42:00.000,,bfbe8c72-2c0e-4136-b51c-625a9d723fac.binning_data.json,62980011,13.408922,13.36819,2025-06-05 12:07:31.877,2025-06-05 12:07:31.877,,13.663203,,0,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-05 12:07:00.000,bfbe8c72-2c0e-4136-b51c-625a9d723fac,
62980011,2025-06-06 06:05:00.000,,b316ff8d-5829-4c9f-ab79-af0450c926f7.binning_data.json,62980011,13.088312,13.4402,2025-06-06 11:34:06.493,2025-06-06 11:34:06.493,,13.737016,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-06 11:34:00.000,b316ff8d-5829-4c9f-ab79-af0450c926f7,
62980011,2025-06-06 11:59:00.000,,df76c1c7-e0c0-4554-ae43-e825ddf3dcc6.binning_data.json,62980011,14.673584,13.4402,2025-06-06 12:44:17.973,2025-06-06 12:44:17.973,,13.737016,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-06 12:20:00.000,df76c1c7-e0c0-4554-ae43-e825ddf3dcc6,
62980011,2025-06-06 20:47:00.000,,9a3cdec5-f528-47dd-9902-8909ea9865b5.binning_data.json,62980011,16.1763,13.4402,2025-06-06 23:05:02.547,2025-06-06 23:05:02.547,,13.737016,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-06 22:59:00.000,9a3cdec5-f528-47dd-9902-8909ea9865b5,
62980011,2025-06-07 06:00:00.000,,143b56c6-c7d9-4e9f-ac3e-ab26ae3e0761.binning_data.json,62980011,14.119595,13.4402,2025-06-07 13:25:31.069,2025-06-07 13:25:31.069,,13.737016,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-07 13:00:00.000,143b56c6-c7d9-4e9f-ac3e-ab26ae3e0761,
62980011,2025-06-08 05:35:00.000,,d5f4b045-7466-4c00-a631-6539d881f7c8.binning_data.json,62980011,14.428968,13.4402,2025-06-08 13:24:19.829,2025-06-08 13:24:19.829,,13.737016,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-08 13:24:00.000,d5f4b045-7466-4c00-a631-6539d881f7c8,
62980011,2025-06-09 11:54:00.000,,5da35c05-8869-4ab4-b5a1-14f576888b0a.binning_data.json,62980011,14.034728,13.4402,2025-06-09 13:23:42.361,2025-06-09 13:23:42.361,,13.737016,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-09 12:58:00.000,5da35c05-8869-4ab4-b5a1-14f576888b0a,
62980011,2025-06-09 20:39:00.000,,aedbda01-f4b3-4c64-bcc6-04cfc1e58539.binning_data.json,62980011,14.209688,13.4402,2025-06-10 00:55:32.747,2025-06-10 00:55:32.747,,13.737016,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-10 00:55:00.000,aedbda01-f4b3-4c64-bcc6-04cfc1e58539,
62980011,2025-06-10 06:35:00.000,,859527c6-bcc5-46eb-82b4-220dfdef588b.binning_data.json,62980011,13.7715225,13.4402,2025-06-10 12:41:12.114,2025-06-10 12:41:12.114,,13.737016,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-10 12:28:00.000,859527c6-bcc5-46eb-82b4-220dfdef588b,
62980011,2025-06-11 06:58:00.000,,7d09f43c-bf52-4e74-84e3-d2cd0510d9a1.binning_data.json,62980011,12.657259,13.4402,2025-06-11 13:07:16.569,2025-06-11 13:07:16.569,,13.737016,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-11 13:02:00.000,7d09f43c-bf52-4e74-84e3-d2cd0510d9a1,
62980011,2025-06-13 05:05:00.000,,3aa951ff-2818-4ccc-bd74-a2e626734a2d.binning_data.json,62980011,13.277992,13.398463,2025-06-13 14:28:10.404,2025-06-13 14:28:10.404,,13.70291,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-13 14:02:00.000,3aa951ff-2818-4ccc-bd74-a2e626734a2d,
62980011,2025-06-14 10:54:00.000,,a3c078af-0840-40cd-8469-a3dcb29ce1b4.binning_data.json,62980011,13.121243,13.357166,2025-06-14 15:56:05.711,2025-06-14 15:56:05.711,,13.703547,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-14 15:37:00.000,a3c078af-0840-40cd-8469-a3dcb29ce1b4,
62980011,2025-06-15 04:14:00.000,,1f770977-df3f-471d-b033-0a88cb0d6e7e.binning_data.json,62980011,13.268648,13.357166,2025-06-15 14:42:36.835,2025-06-15 14:42:36.835,,13.703547,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-15 14:17:00.000,1f770977-df3f-471d-b033-0a88cb0d6e7e,
62980011,2025-06-16 00:12:00.000,,f5147894-8417-4880-97af-00cdfbb71e69.binning_data.json,62980011,14.48339,13.357166,2025-06-16 03:04:44.594,2025-06-16 03:04:44.594,,13.703547,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-16 02:52:00.000,f5147894-8417-4880-97af-00cdfbb71e69,
62980011,2025-06-16 08:16:00.000,,48971e10-79c4-459a-a1cb-442ecb30fbe3.binning_data.json,62980011,13.569166,13.357166,2025-06-16 14:41:11.245,2025-06-16 14:41:11.245,,13.703547,,0,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-16 14:13:00.000,48971e10-79c4-459a-a1cb-442ecb30fbe3,
62980011,2025-06-17 06:26:00.000,,065bf0a4-adc8-4d29-bbf0-df79ae690ce2.binning_data.json,62980011,13.659677,13.387749,2025-06-17 13:06:53.677,2025-06-17 13:06:53.677,,13.695345,,0,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-17 12:53:00.000,065bf0a4-adc8-4d29-bbf0-df79ae690ce2,
62980011,2025-06-18 05:58:00.000,,d8827beb-508b-4ffb-8c5c-8bdbd9db2d98.binning_data.json,62980011,13.865484,13.37201,2025-06-18 13:06:22.323,2025-06-18 13:06:22.323,,13.770915,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-18 12:59:00.000,d8827beb-508b-4ffb-8c5c-8bdbd9db2d98,
62980011,2025-06-19 05:49:00.000,,c0624a29-2074-4076-80d7-aee66a07dcf5.binning_data.json,62980011,12.630427,12.920957,2025-06-19 12:57:51.202,2025-06-19 12:57:51.202,,13.765212,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-19 12:49:00.000,c0624a29-2074-4076-80d7-aee66a07dcf5,
62980011,2025-06-20 05:30:00.000,,9f915f97-bd3c-4a9d-986d-b2477fe8d662.binning_data.json,62980011,13.411849,13.409943,2025-06-20 12:47:40.797,2025-06-20 12:47:40.797,,13.452658,,0,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-20 12:47:00.000,9f915f97-bd3c-4a9d-986d-b2477fe8d662,
62980011,2025-06-20 21:52:00.000,,2e259643-e8de-4531-9ca5-0ed17f2128e6.binning_data.json,62980011,14.963579,13.409943,2025-06-21 00:08:36.575,2025-06-21 00:08:36.575,,13.452658,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-20 23:40:00.000,2e259643-e8de-4531-9ca5-0ed17f2128e6,
62980011,2025-06-21 07:57:00.000,,a54547e9-5063-4814-96a5-be7cfda44373.binning_data.json,62980011,13.0031,13.409943,2025-06-21 14:15:38.955,2025-06-21 14:15:38.955,,13.452658,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-21 13:47:00.000,a54547e9-5063-4814-96a5-be7cfda44373,
62980011,2025-06-21 23:17:00.000,,74f91396-eb89-40e4-b5fc-8fbe2226e759.binning_data.json,62980011,14.1753645,13.409943,2025-06-22 01:33:34.649,2025-06-22 01:33:34.649,,13.452658,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-22 01:01:00.000,74f91396-eb89-40e4-b5fc-8fbe2226e759,
62980011,2025-06-22 12:09:00.000,,4e509159-f4c8-4603-a324-f3bad5a44b12.binning_data.json,62980011,13.308973,13.409943,2025-06-22 17:25:31.045,2025-06-22 17:25:31.045,,13.452658,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-22 17:15:00.000,4e509159-f4c8-4603-a324-f3bad5a44b12,
62980011,2025-06-24 06:28:00.000,,84dbb19f-8c01-436c-b885-79cfc02516b0.binning_data.json,62980011,13.37457,13.409943,2025-06-24 13:08:12.420,2025-06-24 13:08:12.420,,13.452658,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-24 13:03:00.000,84dbb19f-8c01-436c-b885-79cfc02516b0,
62980011,2025-06-25 06:29:00.000,,6eaca8a5-2d85-43c3-b1e4-6fb00ca7cafa.binning_data.json,62980011,13.336106,13.331738,2025-06-25 13:13:13.897,2025-06-25 13:13:13.897,,13.604943,,0,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-25 13:01:00.000,6eaca8a5-2d85-43c3-b1e4-6fb00ca7cafa,
62980011,2025-06-26 05:51:00.000,,d253d259-d518-46a0-b4ce-c8fd4155fcb3.binning_data.json,62980011,13.060453,13.180967,2025-06-26 13:09:53.935,2025-06-26 13:09:53.935,,13.621384,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-26 13:04:00.000,d253d259-d518-46a0-b4ce-c8fd4155fcb3,
62980011,2025-06-27 06:01:00.000,,ef5db17f-cd71-40bf-a9ab-13a9d5ac4587.binning_data.json,62980011,13.343602,13.308696,2025-06-27 13:50:20.855,2025-06-27 13:50:20.855,,13.585542,,0,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-27 13:50:00.000,ef5db17f-cd71-40bf-a9ab-13a9d5ac4587,
62980011,2025-06-28 07:23:00.000,,9ffae9fe-aef2-4a93-8397-edcfb6d7cb8c.binning_data.json,62980011,13.783649,13.29296,2025-06-28 12:42:31.511,2025-06-28 12:42:31.511,,13.670533,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-28 12:37:00.000,9ffae9fe-aef2-4a93-8397-edcfb6d7cb8c,
62980011,2025-06-29 06:23:00.000,,41bca831-9f27-4404-87ff-edc655cee4de.binning_data.json,62980011,13.104619,13.202509,2025-06-29 14:07:26.803,2025-06-29 14:07:26.803,,13.590979,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-29 13:40:00.000,41bca831-9f27-4404-87ff-edc655cee4de,
