com.samsung.shealth.program.sleep_coaching.mission,6302031,3
create_sh_ver,answer,priority,modify_sh_ver,update_time,create_time,data_version,day_index,mission_id,deviceuuid,pkg_name,is_key_habit,session_id,datauuid,is_done
,null,10,,2023-08-02 04:49:05.095,2023-08-02 04:49:05.095,2,18,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,60e63749-ba63-4d9d-ae84-69b5024ef0b2,0,
,null,11,,2023-08-02 04:49:05.089,2023-08-02 04:49:05.089,2,10,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,a374534e-e379-4e5f-a1ee-280ed51034ff,0,
,null,11,,2023-08-02 04:49:05.094,2023-08-02 04:49:05.094,2,17,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,ffbf33dd-6423-4f4d-b823-1c81e2039962,0,
,null,7,,2023-08-02 04:49:05.088,2023-08-02 04:49:05.088,2,8,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,20a78d8b-6e46-4f51-930e-193ca2c098d8,0,
,null,9,,2023-08-02 04:49:05.091,2023-08-02 04:49:05.091,2,11,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,0755ed91-f604-4ee8-8558-f3743b05c9e5,0,
,null,9,,2023-08-02 04:49:05.085,2023-08-02 04:49:05.085,2,2,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,771aab89-cdfe-4ddf-9b26-00cb52af3cca,0,
,null,7,,2023-08-02 04:49:05.085,2023-08-02 04:49:05.085,2,2,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,02b5686b-ffc6-48ed-b98e-041a35be666f,0,
,null,3,,2023-08-02 04:49:05.089,2023-08-02 04:49:05.089,2,9,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,196097fc-b879-4e60-be8c-69ec73f4425c,0,
,null,9,,2023-08-02 04:49:05.096,2023-08-02 04:49:05.096,2,19,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,d92cf4ec-05b4-4cff-81f2-4502a93df052,0,
,null,6,,2023-08-02 04:49:05.086,2023-08-02 04:49:05.086,2,4,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,aa7a0a83-9d18-4784-ad87-1f2812851b14,0,
,null,11,,2023-08-02 04:49:05.086,2023-08-02 04:49:05.086,2,3,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,df1811ac-7ecd-4d3a-8831-28a1a140b798,0,
,null,10,,2023-08-02 04:49:05.089,2023-08-02 04:49:05.089,2,9,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,1718951e-c887-4e29-a814-643b8b026e07,0,
,null,10,,2023-08-02 04:49:05.088,2023-08-02 04:49:05.088,2,7,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,aa118546-5897-4e9f-b407-52fda4be36e7,0,
,null,10,,2023-08-02 04:49:05.085,2023-08-02 04:49:05.085,2,1,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,e08142fa-a381-4aa1-8cf3-802d37975bac,0,
,null,10,,2023-08-02 04:49:05.089,2023-08-02 04:49:05.089,2,10,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,2708fe82-e19f-4c88-b545-90e33b93039b,0,
,null,1,,2023-08-05 06:42:15.588,2023-08-02 04:49:05.084,2,0,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,10f63fd6-44c8-45bc-9b25-8089b7c85619,3,
,null,7,,2023-08-05 06:42:15.963,2023-08-02 04:49:05.084,2,0,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,8a0c20e5-5b00-44d6-9c4a-844c646c2aca,3,
,null,2,,2023-08-05 06:42:14.438,2023-08-02 04:49:05.084,2,1,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,ce929f70-7495-42b4-8682-b3cc847d7cd2,3,
,null,2,,2023-08-05 06:42:15.598,2023-08-02 04:49:05.084,2,0,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,3671d6c7-597d-472f-9069-5870e6bbc844,3,
,null,9,,2023-08-10 10:00:14.100,2023-08-02 04:49:05.088,2,7,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,4fbdcc1b-427f-46af-b23a-6594c9b215a6,2,
,null,2,,2023-08-09 01:53:26.711,2023-08-02 04:49:05.087,2,6,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,95be6bf3-6eb0-4e48-99e3-01db6cdd6802,3,
,null,7,,2023-08-10 10:00:48.203,2023-08-02 04:49:05.087,2,5,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,bb31bce6-8f26-4440-8307-d0778823f14e,1,
,null,2,,2023-08-13 12:35:11.966,2023-08-02 04:49:05.089,2,10,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,3dbf038c-f308-4c7a-8762-3a94a58cf6bd,3,
,null,3,,2023-08-10 10:00:44.599,2023-08-02 04:49:05.087,2,5,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,813bd360-dba0-4987-ab33-6fa0f7f36ce1,1,
,null,2,,2023-08-09 01:53:27.244,2023-08-02 04:49:05.086,2,5,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,797055e8-000e-41fa-b541-b8828b9637fd,3,
,null,3,,2023-08-10 10:00:32.840,2023-08-02 04:49:05.087,2,6,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,37c1d0ad-0eec-4b13-a3a2-fdca4b63a1ac,1,
,null,3,,2023-08-10 09:59:56.946,2023-08-02 04:49:05.088,2,7,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,7ec10561-4a13-4819-9722-d99abde1397a,1,
,null,5,,2023-08-10 09:59:52.999,2023-08-02 04:49:05.088,2,7,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,6555597e-b54d-483a-8930-7dabd6352146,1,
,null,7,,2023-08-09 01:53:28.016,2023-08-02 04:49:05.086,2,4,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,0b32135a-aec8-41d5-8bc1-81f842c2ee4e,3,
,null,5,,2023-08-10 10:00:33.775,2023-08-02 04:49:05.087,2,6,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,d430a345-0471-4aa1-8ef6-20dd254ccd4e,1,
,null,2,,2023-08-13 12:35:12.450,2023-08-02 04:49:05.089,2,9,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,7bfc2aeb-7938-4a11-810f-01c53b366f73,3,
,null,5,,2023-08-10 10:00:45.103,2023-08-02 04:49:05.087,2,5,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,76ac40b0-e609-47e8-87d6-3c37e89ca8ad,1,
,null,1,,2023-08-10 09:59:28.316,2023-08-02 04:49:05.087,2,7,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,b53abc79-4540-4bcd-8379-df4ae4dc18a7,1,
,null,2,,2023-08-13 12:35:12.871,2023-08-02 04:49:05.088,2,8,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,4145a120-4826-4dbd-8574-9c20e8153b45,3,
,null,2,,2023-08-10 09:59:28.314,2023-08-02 04:49:05.088,2,7,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,c2eda164-a21d-435a-b2c1-cb115e57cb5e,1,
,null,7,,2023-08-10 09:59:26.384,2023-08-02 04:49:05.087,2,6,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,c36a480f-0e36-4f66-9828-604123da546c,3,
,null,1,,2023-08-13 12:35:12.864,2023-08-02 04:49:05.088,2,8,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,43d51081-0a98-42f5-8016-f3b774ac45b3,3,
,null,7,,2023-08-13 12:35:12.845,2023-08-02 04:49:05.089,2,9,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,33d13b7c-cfb4-4300-a095-873017ceba19,3,
,null,7,,2023-08-10 09:59:54.705,2023-08-02 04:49:05.088,2,7,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,c30007bc-9569-42c2-929b-e302d83eac3b,1,
,null,3,,2023-08-10 10:01:08.780,2023-08-02 04:49:05.086,2,4,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,a84bc327-e81e-4755-b453-792837d52677,1,
,null,5,,2023-08-10 10:01:10.045,2023-08-02 04:49:05.086,2,4,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,06d4dc33-2bcf-4ed8-9115-518022fed5ad,1,
,null,7,,2023-08-13 15:16:03.727,2023-08-02 04:49:05.089,2,10,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,e9b46807-98a4-4155-962a-1ce4da5508b3,3,
,null,1,,2023-08-16 04:35:12.819,2023-08-02 04:49:05.090,2,11,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,85fa1069-dfd0-4245-ad35-e618799dd553,3,
,null,2,,2023-08-16 04:35:12.848,2023-08-02 04:49:05.090,2,11,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,60654b59-563c-4f20-adb9-5570df68e6cb,3,
,null,1,,2023-08-16 05:41:19.607,2023-08-02 04:49:05.092,2,13,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,4603013b-bb9f-414f-97b6-4249fc6317b2,1,
,null,3,,2023-08-16 05:41:25.549,2023-08-02 04:49:05.092,2,13,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,ffea1d90-6013-49e7-930f-097800f61e0c,1,
,null,2,,2023-08-16 05:41:23.557,2023-08-02 04:49:05.092,2,13,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,0b8e181e-ce60-4ded-8982-cf4283480a09,1,
,null,2,,2023-08-17 04:58:55.989,2023-08-02 04:49:05.093,2,14,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,edf4e37e-c805-4251-b931-6c2e7017dd57,1,
,null,7,,2023-08-18 13:59:15.451,2023-08-02 04:49:05.093,2,14,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,bb2e247e-0b3d-420b-b9dc-0316079928b1,3,
,null,2,,2023-08-18 14:00:34.986,2023-08-02 04:49:05.093,2,15,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,b96dec4a-b7da-4433-a6d3-ff3032d15e37,1,
,null,6,,2023-08-18 14:00:31.287,2023-08-02 04:49:05.094,2,15,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,05c93a1b-c993-4cbc-96db-48ce0355be30,1,
,null,1,,2023-08-20 04:17:03.042,2023-08-02 04:49:05.094,2,17,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,fd5532ea-9915-49cb-bbbe-7a1e0007bb22,1,
,null,2,,2023-08-19 01:10:16.696,2023-08-02 04:49:05.094,2,16,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,6c0bda0b-9542-4ceb-ac3d-ff0d5c2c9771,3,
,null,3,,2023-08-18 14:00:33.415,2023-08-02 04:49:05.093,2,15,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,7e8d43df-d8b2-4b49-bc2d-b9bb7091c819,1,
,null,1,,2023-08-18 13:59:15.020,2023-08-02 04:49:05.093,2,14,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,43a67976-a206-4319-9dd1-b0308151cc62,3,
,null,9,,2023-08-18 14:00:42.874,2023-08-02 04:49:05.094,2,15,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,c50917e7-a52c-495c-938a-8dcba307ffdd,1,
,null,5,,2023-08-17 04:58:59.888,2023-08-02 04:49:05.093,2,14,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,7d553f44-0c70-4788-9102-450cafe6fc62,1,
,null,6,,2023-08-18 14:00:16.446,2023-08-02 04:49:05.093,2,14,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,d00e26f6-cdc6-4c91-a6cc-a7d92eb9a92b,1,
,null,5,,2023-08-21 04:02:48.248,2023-08-02 04:49:05.094,2,17,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,fd42a2e6-9426-4ad6-b603-814ce011cbf4,1,
,null,7,,2023-08-21 04:02:58.819,2023-08-02 04:49:05.094,2,17,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,4da2b1a7-cff2-45d7-82de-b94f919427f9,1,
,null,5,,2023-08-18 14:00:32.752,2023-08-02 04:49:05.093,2,15,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,24d04dc7-ac75-4186-9a5b-b4623e194ad1,1,
,null,1,,2023-08-20 04:17:09.705,2023-08-02 04:49:05.094,2,16,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,c49318d2-d88b-4a6a-9989-18343386b02b,1,
,null,1,,2023-08-18 14:00:37.011,2023-08-02 04:49:05.093,2,15,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,ca555264-0f66-4735-ae67-121ed4ee167d,1,
,null,5,,2023-08-20 04:17:15.567,2023-08-02 04:49:05.094,2,16,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,bc31b436-2e79-43f8-bd27-6e0eb3acc926,1,
,null,7,,2023-08-18 14:00:40.442,2023-08-02 04:49:05.093,2,15,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,c8add47e-8395-45b4-bade-a4fa32f94908,1,
,null,2,,2023-08-20 04:17:03.069,2023-08-02 04:49:05.094,2,17,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,e1a53f92-ca57-48be-b00e-311dce0f3eb3,1,
,null,3,,2023-08-21 04:03:22.299,2023-08-02 04:49:05.095,2,18,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,dcdbd937-7bb6-4da3-8431-ff7af21229cb,1,
,null,3,,2023-08-20 04:17:15.035,2023-08-02 04:49:05.094,2,16,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,13fc2dd9-fc81-4323-8ed8-a2a7daa21a3d,2,
,null,3,,2023-08-21 04:02:38.178,2023-08-02 04:49:05.094,2,17,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,72a83085-ad63-4987-9c90-8dddcb42de23,1,
,null,2,,2023-08-21 04:02:32.355,2023-08-02 04:49:05.095,2,18,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,2aec9a3a-949e-43c9-a082-bf5104164ba9,1,
,null,7,,2023-08-19 16:40:01.544,2023-08-02 04:49:05.094,2,16,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,a682b177-dd12-4c34-8160-de5dbd80c0c4,3,
,null,3,,2023-08-17 04:58:57.047,2023-08-02 04:49:05.093,2,14,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,127f7f74-0a4f-4fea-ae86-f93da3505e6c,1,
,null,7,,2023-08-21 18:10:23.079,2023-08-02 04:49:05.095,2,18,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,dcb06a40-5562-43d6-aa31-726a4150bde5,3,
,null,1,,2023-08-21 18:10:22.638,2023-08-02 04:49:05.095,2,18,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,90f2fb02-04bb-46f2-937d-b499982c71d7,3,
,null,2,,2023-08-22 16:54:21.358,2023-08-02 04:49:05.095,2,19,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,93ad74a4-6bdf-40d0-9f18-797578940b59,1,
,null,5,,2023-08-23 18:40:42.321,2023-08-02 04:49:05.096,2,20,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,987b618d-9e72-459f-a0e9-031ad551e730,1,
,null,3,,2023-08-23 18:40:39.232,2023-08-02 04:49:05.096,2,20,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,e9135cc0-5740-44ed-97b4-753106cdf413,1,
,null,7,,2023-08-23 18:40:43.696,2023-08-02 04:49:05.096,2,20,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,a4ab34e4-6f2b-4e6e-909d-84970d4781d2,1,
,null,7,,2023-08-22 16:54:23.459,2023-08-02 04:49:05.096,2,19,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,2d627c0c-908c-483a-b89e-cfecb5357ae3,1,
,null,2,,2023-08-23 18:40:32.924,2023-08-02 04:49:05.096,2,20,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,36cdbcd7-e5d3-49b5-9e67-8e29a7f1c223,1,
,null,1,,2023-08-22 16:54:21.356,2023-08-02 04:49:05.095,2,19,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,a5bfdfdf-a638-4c60-9eb7-68ca2775cc40,1,
,null,6,,2023-08-22 16:58:44.992,2023-08-02 04:49:05.096,2,19,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,889a2980-7a0a-4fb7-b660-e715e0549dad,1,
,null,1,,2023-08-23 18:40:32.920,2023-08-02 04:49:05.096,2,20,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,cf146fe5-4447-4445-a320-41e7e0b5cd28,1,
,null,9,,2023-08-23 18:40:52.519,2023-08-02 04:49:05.096,2,20,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,0fd459d3-681e-4bb8-8669-841531a8e99e,1,
,null,3,,2023-08-22 16:58:37.365,2023-08-02 04:49:05.096,2,19,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,17f2bd48-30c0-42c9-b6f5-d6c5af262c32,1,
,null,5,,2023-08-22 16:58:41.414,2023-08-02 04:49:05.096,2,19,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,0a313b3e-a964-4596-b73c-78271673740e,1,
,null,3,,2023-08-24 03:21:42.866,2023-08-24 03:21:42.866,2,19,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,f4b23164-43e4-49b9-b98b-dbbcc363c793,8eef9796-3505-4135-b503-1553cd640c03,0,
,null,11,,2023-08-24 03:21:42.853,2023-08-24 03:21:42.853,2,2,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,0,f4b23164-43e4-49b9-b98b-dbbcc363c793,07621b0d-cc7e-4f85-b64e-c6c5c8739097,0,
,null,9,,2023-08-24 03:21:42.866,2023-08-24 03:21:42.866,2,20,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,f4b23164-43e4-49b9-b98b-dbbcc363c793,cbdb2863-f19b-4d2d-913f-fbabbeb7ede2,0,
,null,9,,2023-08-24 03:21:42.853,2023-08-24 03:21:42.853,2,1,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,f4b23164-43e4-49b9-b98b-dbbcc363c793,afebbd57-7f07-4a87-b045-43704601671f,0,
,null,6,,2023-08-24 03:21:42.856,2023-08-24 03:21:42.856,2,5,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,f4b23164-43e4-49b9-b98b-dbbcc363c793,c4b41e27-861b-420d-81a2-a53320a4db10,0,
,null,10,,2023-08-24 03:21:42.855,2023-08-24 03:21:42.855,2,4,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,1,f4b23164-43e4-49b9-b98b-dbbcc363c793,31dda680-b2e9-48cf-9e8b-409106007f39,0,
,null,6,,2023-08-24 03:21:42.852,2023-08-24 03:21:42.852,2,1,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,f4b23164-43e4-49b9-b98b-dbbcc363c793,97e580f0-6de3-4606-b066-5d8d24187174,0,
,null,11,,2023-08-24 03:21:42.863,2023-08-24 03:21:42.863,2,15,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,1,f4b23164-43e4-49b9-b98b-dbbcc363c793,56430fa3-6d59-4c5f-bae1-7e9798c3bf52,0,
,null,9,,2023-08-24 03:21:42.855,2023-08-24 03:21:42.855,2,4,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,f4b23164-43e4-49b9-b98b-dbbcc363c793,afda99d8-115c-4589-9848-ec6bbcf0e3b6,0,
,null,10,,2023-08-24 03:21:42.864,2023-08-24 03:21:42.864,2,17,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,1,f4b23164-43e4-49b9-b98b-dbbcc363c793,fca29cc3-4977-4f33-ad32-df8fd749bf07,0,
,null,6,,2023-08-24 03:21:42.853,2023-08-24 03:21:42.853,2,2,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,f4b23164-43e4-49b9-b98b-dbbcc363c793,55995221-391d-4e8b-b4fb-4c9cfbc6931f,0,
,null,10,,2023-08-24 03:21:42.856,2023-08-24 03:21:42.856,2,5,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,1,f4b23164-43e4-49b9-b98b-dbbcc363c793,2fa61bc7-24f5-4da4-b324-4a123ea90855,0,
,null,9,,2023-08-24 03:21:42.852,2023-08-24 03:21:42.852,2,0,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,f4b23164-43e4-49b9-b98b-dbbcc363c793,99ea8c86-27c4-409e-a73f-8a9a4055da61,0,
,null,6,,2023-08-24 03:21:42.860,2023-08-24 03:21:42.860,2,11,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,f4b23164-43e4-49b9-b98b-dbbcc363c793,1dddf075-1553-423e-a5c2-174eeccb6fc7,0,
,null,1,,2023-08-24 03:21:42.858,2023-08-24 03:21:42.858,2,8,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,1,f4b23164-43e4-49b9-b98b-dbbcc363c793,ae591f52-78d4-439f-b17e-3f3d9cc45c58,0,
,null,11,,2023-08-24 03:21:42.860,2023-08-24 03:21:42.860,2,11,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,0,f4b23164-43e4-49b9-b98b-dbbcc363c793,dc2eba0f-9360-425e-8221-eb54d43ff548,0,
,null,1,,2023-08-24 03:21:42.863,2023-08-24 03:21:42.863,2,15,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,0,f4b23164-43e4-49b9-b98b-dbbcc363c793,85cca7b8-5afd-4c51-b800-68675445b244,0,
,null,1,,2023-08-24 03:21:42.855,2023-08-24 03:21:42.855,2,4,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,0,f4b23164-43e4-49b9-b98b-dbbcc363c793,dabab5fb-4264-4b7c-beca-b70ce4b79800,0,
,null,10,,2023-08-24 03:21:42.857,2023-08-24 03:21:42.857,2,6,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,1,f4b23164-43e4-49b9-b98b-dbbcc363c793,3eba234f-362e-4a51-b481-34c63a75a814,0,
,null,10,,2023-08-24 03:21:42.862,2023-08-24 03:21:42.862,2,14,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,1,f4b23164-43e4-49b9-b98b-dbbcc363c793,b3f60b47-bebe-4dfc-b3da-c7c0304753fb,0,
