com.samsung.shealth.food_favorite,6302031,1
amount,food_type,update_time,create_time,name,unit,favoriteid,calorie,deviceuuid,pkg_name,datauuid,food_info_id
0.0,2,2024-11-26 05:34:18.813,2024-11-26 05:34:18.813,f9c69e54-8783-4085-812f-5d2e488238ac,,f9c69e54-8783-4085-812f-5d2e488238ac,0.0,EmOHuC/o0o,com.sec.android.app.shealth,e4bd0729-8cc2-4a05-96d7-15169b97e8c2,d49e8cf5-315d-40db-912c-2378acefae54,
0.0,2,2024-11-26 05:35:53.623,2024-11-26 05:35:53.623,823fc9e1-8f80-4f61-831d-452af983c631,,823fc9e1-8f80-4f61-831d-452af983c631,0.0,EmOHuC/o0o,com.sec.android.app.shealth,7484a9ca-8d1f-468e-8d82-cf494d337e1b,5a43fec6-fe4b-4e6d-ab47-66ecfc215ce9,
0.0,2,2024-11-26 05:38:22.169,2024-11-26 05:38:22.169,9e0ea90b-238b-42df-a9b3-54b792dbcae6,,9e0ea90b-238b-42df-a9b3-54b792dbcae6,0.0,EmOHuC/o0o,com.sec.android.app.shealth,ec0251e3-d858-4c5a-b02b-67851f1318a2,bbcdb52f-4072-4ce5-91cd-75a6c679de1a,
0.0,2,2024-11-26 05:39:10.746,2024-11-26 05:39:10.746,25a0912e-8309-4e49-b8a7-292a726ba58d,,25a0912e-8309-4e49-b8a7-292a726ba58d,0.0,EmOHuC/o0o,com.sec.android.app.shealth,ab6705f4-48bb-4765-8156-1707807e36f0,3ef4b563-9693-425b-8ad4-10df5e902b26,
0.0,2,2024-11-26 05:33:18.346,2024-11-26 05:33:18.346,5e034432-9be2-489b-96b1-0aa288914ab9,,5e034432-9be2-489b-96b1-0aa288914ab9,0.0,EmOHuC/o0o,com.sec.android.app.shealth,91ffb4c3-e47a-40fd-8d57-80e319951378,0d233a25-2001-40b5-b073-ff4978704342,
0.0,2,2024-11-26 05:35:53.623,2024-11-26 05:35:53.623,823fc9e1-8f80-4f61-831d-452af983c631,,823fc9e1-8f80-4f61-831d-452af983c631,0.0,EmOHuC/o0o,com.sec.android.app.shealth,efa444f2-4993-4d62-b887-43109f9dc329,2f4dedf9-d2bb-41f3-91d2-eaeb2e486edb,
0.0,2,2024-11-26 05:33:18.346,2024-11-26 05:33:18.346,5e034432-9be2-489b-96b1-0aa288914ab9,,5e034432-9be2-489b-96b1-0aa288914ab9,0.0,EmOHuC/o0o,com.sec.android.app.shealth,d19b68de-33b4-42cc-aecf-f9aa823f5150,cb5ed05c-617e-46d9-b788-e02bc3b9f712,
0.0,2,2024-11-26 05:33:18.346,2024-11-26 05:33:18.346,5e034432-9be2-489b-96b1-0aa288914ab9,,5e034432-9be2-489b-96b1-0aa288914ab9,0.0,EmOHuC/o0o,com.sec.android.app.shealth,5414ba88-6fa5-4d30-a880-b6ce45654e26,fbeac5f4-38d2-47da-8663-a1fb69d814dd,
0.0,2,2024-11-26 05:39:10.746,2024-11-26 05:39:10.746,25a0912e-8309-4e49-b8a7-292a726ba58d,,25a0912e-8309-4e49-b8a7-292a726ba58d,0.0,EmOHuC/o0o,com.sec.android.app.shealth,2c9d2d7b-92f0-46a1-b749-df58aaf4657f,bbcdb52f-4072-4ce5-91cd-75a6c679de1a,
0.0,2,2024-11-26 05:35:53.623,2024-11-26 05:35:53.623,823fc9e1-8f80-4f61-831d-452af983c631,,823fc9e1-8f80-4f61-831d-452af983c631,0.0,EmOHuC/o0o,com.sec.android.app.shealth,35531374-7427-45af-80ed-dc278c808358,4a3e88b4-2992-4998-a9b4-830513348a52,
0.0,2,2024-11-26 05:33:18.346,2024-11-26 05:33:18.346,5e034432-9be2-489b-96b1-0aa288914ab9,,5e034432-9be2-489b-96b1-0aa288914ab9,0.0,EmOHuC/o0o,com.sec.android.app.shealth,2739c749-5f42-4805-8b2d-e83187cdecda,277165f1-509d-41fb-9632-54d0ba27d9de,
0.0,2,2024-11-26 05:39:10.746,2024-11-26 05:39:10.746,25a0912e-8309-4e49-b8a7-292a726ba58d,,25a0912e-8309-4e49-b8a7-292a726ba58d,0.0,EmOHuC/o0o,com.sec.android.app.shealth,d122d433-ce8a-4d50-b3cc-65686e96187e,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
0.0,2,2024-11-26 05:33:18.346,2024-11-26 05:33:18.346,5e034432-9be2-489b-96b1-0aa288914ab9,,5e034432-9be2-489b-96b1-0aa288914ab9,0.0,EmOHuC/o0o,com.sec.android.app.shealth,19f4bbe1-a404-49fc-856e-62fe0afd955a,617be537-5778-46fd-a1a1-b769e3bd0dc9,
0.0,2,2024-11-26 05:40:50.290,2024-11-26 05:40:50.290,8b6bf8fc-12fd-4f3f-8afe-28a5159f15b0,,8b6bf8fc-12fd-4f3f-8afe-28a5159f15b0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,df8cb1c3-1053-4602-9b45-be77dc582820,2f4dedf9-d2bb-41f3-91d2-eaeb2e486edb,
0.0,2,2024-11-26 05:36:26.577,2024-11-26 05:36:26.577,1740e542-ab65-4815-8a28-2a62f9452707,,1740e542-ab65-4815-8a28-2a62f9452707,0.0,EmOHuC/o0o,com.sec.android.app.shealth,ca8acda1-c096-4216-9d8f-5b1258251650,1eca1fc4-89d9-42e9-8df5-a1e27afd7c3d,
0.0,2,2024-11-26 05:40:50.290,2024-11-26 05:40:50.290,8b6bf8fc-12fd-4f3f-8afe-28a5159f15b0,,8b6bf8fc-12fd-4f3f-8afe-28a5159f15b0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,94281655-e0ab-40e9-95b5-3836b9f98102,4a3e88b4-2992-4998-a9b4-830513348a52,
0.0,2,2024-11-26 05:39:10.746,2024-11-26 05:39:10.746,25a0912e-8309-4e49-b8a7-292a726ba58d,,25a0912e-8309-4e49-b8a7-292a726ba58d,0.0,EmOHuC/o0o,com.sec.android.app.shealth,9addf5b5-6f2f-4911-bc56-cdb116ed2add,e8733fec-8c8b-4a2f-9575-a9423da8d810,
0.0,2,2024-11-26 05:38:22.169,2024-11-26 05:38:22.169,9e0ea90b-238b-42df-a9b3-54b792dbcae6,,9e0ea90b-238b-42df-a9b3-54b792dbcae6,0.0,EmOHuC/o0o,com.sec.android.app.shealth,736babf1-ad53-47e5-a8a6-dbe6ea651f39,3ef4b563-9693-425b-8ad4-10df5e902b26,
0.0,2,2024-11-26 05:40:50.290,2024-11-26 05:40:50.290,8b6bf8fc-12fd-4f3f-8afe-28a5159f15b0,,8b6bf8fc-12fd-4f3f-8afe-28a5159f15b0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,cfb07dbf-9dff-46de-a054-20dffc96ff66,5a43fec6-fe4b-4e6d-ab47-66ecfc215ce9,
0.0,2,2024-11-26 05:46:30.320,2024-11-26 05:46:30.320,f607f1a0-390a-4768-9a57-c561b6713de7,,f607f1a0-390a-4768-9a57-c561b6713de7,0.0,EmOHuC/o0o,com.sec.android.app.shealth,ffbaf895-a0b2-426b-9679-71a4eedfb3d9,5bb35ff7-adb9-4e54-860f-98c54949d7f2,
0.0,2,2024-11-26 05:45:25.327,2024-11-26 05:45:25.327,d5418c6d-f8fe-4d93-8cd1-0fca3c4ca725,,d5418c6d-f8fe-4d93-8cd1-0fca3c4ca725,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0fea6daa-3e31-4465-8603-eedc1f44f859,b5987e92-a30f-4532-a6f7-77e9719ab20f,
0.0,2,2024-11-26 05:45:25.326,2024-11-26 05:45:25.326,d5418c6d-f8fe-4d93-8cd1-0fca3c4ca725,,d5418c6d-f8fe-4d93-8cd1-0fca3c4ca725,0.0,EmOHuC/o0o,com.sec.android.app.shealth,d06a1d36-48e8-40f2-9c6e-ed171817b86c,646c5128-29b8-4647-b218-a139edc37625,
0.0,2,2024-11-26 05:40:50.290,2024-11-26 05:40:50.290,8b6bf8fc-12fd-4f3f-8afe-28a5159f15b0,,8b6bf8fc-12fd-4f3f-8afe-28a5159f15b0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,f57675a5-2c23-4583-a253-67608e0a002a,d1451d64-ac85-430e-8d12-c750c9aa8afc,
0.0,2,2024-11-26 05:46:30.320,2024-11-26 05:46:30.320,f607f1a0-390a-4768-9a57-c561b6713de7,,f607f1a0-390a-4768-9a57-c561b6713de7,0.0,EmOHuC/o0o,com.sec.android.app.shealth,08302c40-7b5d-403c-8f24-71d76029384c,fa8ea3b9-e868-4606-bd8d-2a8beb0decac,
0.0,2,2024-11-26 05:45:25.326,2024-11-26 05:45:25.326,d5418c6d-f8fe-4d93-8cd1-0fca3c4ca725,,d5418c6d-f8fe-4d93-8cd1-0fca3c4ca725,0.0,EmOHuC/o0o,com.sec.android.app.shealth,ff2f4651-ef95-43aa-92ad-50fb5fb55c60,d49e8cf5-315d-40db-912c-2378acefae54,
1.0,3,2024-11-26 07:43:59.169,2024-11-26 07:43:59.169,Pro Bowl Burritto,120001,06bf5bbc-a7ce-49c7-a402-8fbedfcf65eb,488.0,EmOHuC/o0o,com.sec.android.app.shealth,689548ee-42f0-42c6-bd5f-611a081acff7,8ea26e5f-c9b3-434e-a81f-9fb2ec5ee474,
0.0,2,2024-11-26 07:44:18.067,2024-11-26 07:44:18.067,85b9901e-ddf2-499a-b82a-f837fe1f39ba,,85b9901e-ddf2-499a-b82a-f837fe1f39ba,0.0,EmOHuC/o0o,com.sec.android.app.shealth,4556cbf6-49e3-45c1-bd83-118f2a6ef6dc,8ea26e5f-c9b3-434e-a81f-9fb2ec5ee474,
0.0,2,2024-11-26 15:50:35.214,2024-11-26 15:50:35.214,8daf55b1-5644-4ae4-9790-afd2eb737ffb,,8daf55b1-5644-4ae4-9790-afd2eb737ffb,0.0,EmOHuC/o0o,com.sec.android.app.shealth,8374074a-00c2-4ba6-8533-90428413f854,e8733fec-8c8b-4a2f-9575-a9423da8d810,
0.0,2,2024-11-26 15:50:35.214,2024-11-26 15:50:35.214,8daf55b1-5644-4ae4-9790-afd2eb737ffb,,8daf55b1-5644-4ae4-9790-afd2eb737ffb,0.0,EmOHuC/o0o,com.sec.android.app.shealth,61344d2d-272b-4fa6-8415-82c835fa5203,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
0.0,2,2024-11-26 15:51:10.680,2024-11-26 15:51:10.680,98ff558d-39f6-466b-b532-f74b44382e61,,98ff558d-39f6-466b-b532-f74b44382e61,0.0,EmOHuC/o0o,com.sec.android.app.shealth,cccf515e-c0d2-4fc0-b843-da027db623c9,fc3840cd-8bdb-44a9-9647-e428091cef98,
0.0,2,2024-11-26 15:51:50.757,2024-11-26 15:51:50.757,603b21f1-f417-4e51-a8ea-a98c8ac39d25,,603b21f1-f417-4e51-a8ea-a98c8ac39d25,0.0,EmOHuC/o0o,com.sec.android.app.shealth,51ab4c60-c652-46b1-895b-9dcda903f466,8ea26e5f-c9b3-434e-a81f-9fb2ec5ee474,
0.0,2,2024-11-26 15:51:50.757,2024-11-26 15:51:50.757,603b21f1-f417-4e51-a8ea-a98c8ac39d25,,603b21f1-f417-4e51-a8ea-a98c8ac39d25,0.0,EmOHuC/o0o,com.sec.android.app.shealth,298d0f18-139c-46a4-a31b-ccc2ba968a18,646c5128-29b8-4647-b218-a139edc37625,
0.0,2,2024-11-26 15:51:50.757,2024-11-26 15:51:50.757,603b21f1-f417-4e51-a8ea-a98c8ac39d25,,603b21f1-f417-4e51-a8ea-a98c8ac39d25,0.0,EmOHuC/o0o,com.sec.android.app.shealth,95faf110-0086-4828-a373-55940821529d,b5987e92-a30f-4532-a6f7-77e9719ab20f,
0.0,2,2024-11-26 16:50:05.585,2024-11-26 16:50:05.585,49ace430-663c-43a5-834e-02aac78ba85a,,49ace430-663c-43a5-834e-02aac78ba85a,0.0,EmOHuC/o0o,com.sec.android.app.shealth,8f7d7f65-4475-459c-8fd6-bd4b7020063b,e8733fec-8c8b-4a2f-9575-a9423da8d810,
0.0,2,2024-11-26 16:50:05.585,2024-11-26 16:50:05.585,49ace430-663c-43a5-834e-02aac78ba85a,,49ace430-663c-43a5-834e-02aac78ba85a,0.0,EmOHuC/o0o,com.sec.android.app.shealth,87a41dcf-0f99-4aac-9ad7-ce4557ebdaf9,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
0.0,2,2024-11-26 16:50:05.585,2024-11-26 16:50:05.585,49ace430-663c-43a5-834e-02aac78ba85a,,49ace430-663c-43a5-834e-02aac78ba85a,0.0,EmOHuC/o0o,com.sec.android.app.shealth,a70c2bba-6b0e-45b4-9ae0-6bacc078b134,b5128b93-6881-42ff-b4fc-256a4882a525,
0.0,2,2024-11-26 16:50:05.585,2024-11-26 16:50:05.585,49ace430-663c-43a5-834e-02aac78ba85a,,49ace430-663c-43a5-834e-02aac78ba85a,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0a13fd24-cf3a-4abe-9994-97eb3afed448,38857e27-db80-4b7b-87cf-d052ea1ba0e8,
0.0,2,2024-11-27 06:41:38.329,2024-11-27 06:41:38.329,8a7004a6-7c87-40e7-9e1e-05851a126ed9,,8a7004a6-7c87-40e7-9e1e-05851a126ed9,0.0,EmOHuC/o0o,com.sec.android.app.shealth,8ad69e08-a573-4a1c-a9bd-ce0f3180dd52,e8733fec-8c8b-4a2f-9575-a9423da8d810,
0.0,2,2024-11-27 06:41:38.329,2024-11-27 06:41:38.329,8a7004a6-7c87-40e7-9e1e-05851a126ed9,,8a7004a6-7c87-40e7-9e1e-05851a126ed9,0.0,EmOHuC/o0o,com.sec.android.app.shealth,421ca6e1-9994-4ed1-8bb7-04c8f4cdaa71,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
0.0,2,2024-11-27 06:41:38.329,2024-11-27 06:41:38.329,8a7004a6-7c87-40e7-9e1e-05851a126ed9,,8a7004a6-7c87-40e7-9e1e-05851a126ed9,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0c2a43aa-ef6e-40db-9004-9b2033431678,38857e27-db80-4b7b-87cf-d052ea1ba0e8,
0.0,2,2024-11-27 06:41:38.329,2024-11-27 06:41:38.329,8a7004a6-7c87-40e7-9e1e-05851a126ed9,,8a7004a6-7c87-40e7-9e1e-05851a126ed9,0.0,EmOHuC/o0o,com.sec.android.app.shealth,e7a4771a-7e3e-4905-9aa7-91260cdaf75c,8232951b-c396-4ceb-b959-4fb523bc6155,
0.0,2,2024-11-27 06:55:14.567,2024-11-27 06:55:14.567,b27493ba-7b3b-4750-9fae-05a27e160480,,b27493ba-7b3b-4750-9fae-05a27e160480,0.0,EmOHuC/o0o,com.sec.android.app.shealth,2ad6a7ec-b232-44ac-8fd2-d72cf0000e24,b5987e92-a30f-4532-a6f7-77e9719ab20f,
0.0,2,2024-11-27 06:41:38.329,2024-11-27 06:41:38.329,8a7004a6-7c87-40e7-9e1e-05851a126ed9,,8a7004a6-7c87-40e7-9e1e-05851a126ed9,0.0,EmOHuC/o0o,com.sec.android.app.shealth,927fa7ed-4589-4dcd-bd92-1d4fb327f662,ffb69f0b-5e30-4447-beac-91434c68b311,
0.0,2,2024-11-27 06:50:51.900,2024-11-27 06:50:51.900,3e1dc9f9-d8a0-4e40-80f5-518baa94ff34,,3e1dc9f9-d8a0-4e40-80f5-518baa94ff34,0.0,EmOHuC/o0o,com.sec.android.app.shealth,4123d7ce-3d3f-4fc6-8190-f6605c976e68,5bb35ff7-adb9-4e54-860f-98c54949d7f2,
0.0,2,2024-11-27 06:49:34.891,2024-11-27 06:49:34.891,3ffb49ac-7953-46a7-8772-0cf4beee8f24,,3ffb49ac-7953-46a7-8772-0cf4beee8f24,0.0,EmOHuC/o0o,com.sec.android.app.shealth,4c4bcc45-e750-4c5d-a2a8-574b5ab271f1,3fe3d7e7-ff7a-478d-8a12-4d3d6b6d4e24,
0.0,2,2024-11-27 06:49:34.891,2024-11-27 06:49:34.891,3ffb49ac-7953-46a7-8772-0cf4beee8f24,,3ffb49ac-7953-46a7-8772-0cf4beee8f24,0.0,EmOHuC/o0o,com.sec.android.app.shealth,908f3fad-b174-4d78-a645-3327e0b82870,d4c31114-2be3-4c11-b6e8-953d6a553751,
0.0,2,2024-11-27 06:50:51.900,2024-11-27 06:50:51.900,3e1dc9f9-d8a0-4e40-80f5-518baa94ff34,,3e1dc9f9-d8a0-4e40-80f5-518baa94ff34,0.0,EmOHuC/o0o,com.sec.android.app.shealth,c4fd1c07-6984-42bf-978e-ab6a229da2db,646c5128-29b8-4647-b218-a139edc37625,
0.0,2,2024-11-27 10:39:11.279,2024-11-27 10:39:11.279,eb0bd581-9135-4e60-9ad1-a4264c9e6423,,eb0bd581-9135-4e60-9ad1-a4264c9e6423,0.0,EmOHuC/o0o,com.sec.android.app.shealth,46c223d0-373c-4340-a5b7-325628c9039c,db7e131a-635e-48be-b0e4-f783644dcf07,
0.0,2,2024-11-27 06:49:34.891,2024-11-27 06:49:34.891,3ffb49ac-7953-46a7-8772-0cf4beee8f24,,3ffb49ac-7953-46a7-8772-0cf4beee8f24,0.0,EmOHuC/o0o,com.sec.android.app.shealth,1f02ba68-69e6-414d-9f74-80bc11f2a2ef,d49e8cf5-315d-40db-912c-2378acefae54,
0.0,2,2024-11-27 06:55:14.568,2024-11-27 06:55:14.568,b27493ba-7b3b-4750-9fae-05a27e160480,,b27493ba-7b3b-4750-9fae-05a27e160480,0.0,EmOHuC/o0o,com.sec.android.app.shealth,08c3b3f4-9509-48b6-99dd-bf682f5cf18a,646c5128-29b8-4647-b218-a139edc37625,
0.0,2,2024-11-27 10:39:11.279,2024-11-27 10:39:11.279,eb0bd581-9135-4e60-9ad1-a4264c9e6423,,eb0bd581-9135-4e60-9ad1-a4264c9e6423,0.0,EmOHuC/o0o,com.sec.android.app.shealth,22ee8b9e-a770-44aa-93f8-f33bed6a5920,5f659cb0-9d34-4233-8aad-fe054793b06d,
0.0,2,2024-11-27 06:55:14.568,2024-11-27 06:55:14.568,b27493ba-7b3b-4750-9fae-05a27e160480,,b27493ba-7b3b-4750-9fae-05a27e160480,0.0,EmOHuC/o0o,com.sec.android.app.shealth,68536fb7-5e55-45a4-a12b-bfb19a070ba7,c15e6f81-b620-4c58-ae4c-2481ca04dd00,
0.0,2,2024-11-27 06:50:51.900,2024-11-27 06:50:51.900,3e1dc9f9-d8a0-4e40-80f5-518baa94ff34,,3e1dc9f9-d8a0-4e40-80f5-518baa94ff34,0.0,EmOHuC/o0o,com.sec.android.app.shealth,d6f72ff0-abfe-4faa-93fb-c8e019629cd4,1a91b805-708b-498d-b2ff-c63aea8cf650,
0.0,2,2024-11-27 06:50:51.900,2024-11-27 06:50:51.900,3e1dc9f9-d8a0-4e40-80f5-518baa94ff34,,3e1dc9f9-d8a0-4e40-80f5-518baa94ff34,0.0,EmOHuC/o0o,com.sec.android.app.shealth,2c358621-189c-49c2-a670-53a32c98ce8b,b5987e92-a30f-4532-a6f7-77e9719ab20f,
0.0,2,2024-11-27 06:55:14.567,2024-11-27 06:55:14.567,b27493ba-7b3b-4750-9fae-05a27e160480,,b27493ba-7b3b-4750-9fae-05a27e160480,0.0,EmOHuC/o0o,com.sec.android.app.shealth,6dcf7c48-9aa2-48e9-a1ae-c06551f3536b,5bb35ff7-adb9-4e54-860f-98c54949d7f2,
0.0,2,2024-11-27 06:55:14.562,2024-11-27 06:55:14.562,b27493ba-7b3b-4750-9fae-05a27e160480,,b27493ba-7b3b-4750-9fae-05a27e160480,0.0,EmOHuC/o0o,com.sec.android.app.shealth,267c448d-cb80-4783-b353-c7398854ceb4,1a91b805-708b-498d-b2ff-c63aea8cf650,
0.0,2,2024-11-27 10:39:11.278,2024-11-27 10:39:11.278,eb0bd581-9135-4e60-9ad1-a4264c9e6423,,eb0bd581-9135-4e60-9ad1-a4264c9e6423,0.0,EmOHuC/o0o,com.sec.android.app.shealth,926938c3-4499-4f15-9a10-6fd74b58cac5,5a43fec6-fe4b-4e6d-ab47-66ecfc215ce9,
0.0,2,2024-11-28 05:24:46.282,2024-11-28 05:24:46.282,ee477164-57ea-4455-a19d-5a7b68ae74b2,,ee477164-57ea-4455-a19d-5a7b68ae74b2,0.0,EmOHuC/o0o,com.sec.android.app.shealth,b81ebd43-f194-4b28-97dd-ab790f001266,7a8a308e-6690-4b7c-aa0e-e18b7ce6d3db,
0.0,2,2024-11-28 07:58:17.222,2024-11-28 07:58:17.222,146fc15e-ff49-49a3-8341-1977e70efdcc,,146fc15e-ff49-49a3-8341-1977e70efdcc,0.0,EmOHuC/o0o,com.sec.android.app.shealth,2ded2744-b0fe-4654-aae7-1a7daef50937,53abb0bf-7f7c-4cf2-a06b-cbc7dde8fc76,
0.0,2,2024-11-28 07:58:17.222,2024-11-28 07:58:17.222,146fc15e-ff49-49a3-8341-1977e70efdcc,,146fc15e-ff49-49a3-8341-1977e70efdcc,0.0,EmOHuC/o0o,com.sec.android.app.shealth,47580ab8-dc87-4461-9698-2aecef683f90,db8b8b25-0d42-4bfb-8736-38e9307ddf2c,
0.0,2,2024-11-28 07:58:17.222,2024-11-28 07:58:17.222,146fc15e-ff49-49a3-8341-1977e70efdcc,,146fc15e-ff49-49a3-8341-1977e70efdcc,0.0,EmOHuC/o0o,com.sec.android.app.shealth,f0f28737-80ec-451a-bae4-fc1140c5eb6a,5bb35ff7-adb9-4e54-860f-98c54949d7f2,
0.0,2,2024-11-28 14:24:27.777,2024-11-28 14:24:27.777,936616bd-bd98-4417-9a01-118e597378cc,,936616bd-bd98-4417-9a01-118e597378cc,0.0,EmOHuC/o0o,com.sec.android.app.shealth,2ec7b406-b5bb-4969-a3bf-612a4e2a4e2f,5a43fec6-fe4b-4e6d-ab47-66ecfc215ce9,
0.0,2,2024-11-28 14:58:38.980,2024-11-28 14:58:38.980,7fe9d484-549c-4d5e-a88a-18f6d163f1d8,,7fe9d484-549c-4d5e-a88a-18f6d163f1d8,0.0,EmOHuC/o0o,com.sec.android.app.shealth,742b16e7-13f7-471b-801b-041708bb6169,1eca1fc4-89d9-42e9-8df5-a1e27afd7c3d,
1.0,3,2024-11-28 05:13:44.218,2024-11-28 05:13:44.218,Avocado Toast,120001,bfab776b-3504-460b-9725-6b89c392e4c1,195.0,EmOHuC/o0o,com.sec.android.app.shealth,dd478be3-5144-4eb6-8e34-4c9c2b51978f,afbbb8c3-50d6-4790-92c6-2e40da42bed3,
0.0,2,2024-11-28 14:58:38.980,2024-11-28 14:58:38.980,7fe9d484-549c-4d5e-a88a-18f6d163f1d8,,7fe9d484-549c-4d5e-a88a-18f6d163f1d8,0.0,EmOHuC/o0o,com.sec.android.app.shealth,d0b0d1f8-a438-4756-af6c-4d56f296373d,5bb35ff7-adb9-4e54-860f-98c54949d7f2,
1.0,3,2024-11-28 05:19:49.333,2024-11-28 05:19:49.333,Prawn Tostada,120001,81a60f0b-2e44-4364-81d4-a1bab1f44e94,364.0,EmOHuC/o0o,com.sec.android.app.shealth,6ecbbf42-8862-4499-8101-b19bc23df9bd,eaf2f55a-ff90-428a-b512-08500fb1ceb6,
0.0,2,2024-11-28 14:25:37.204,2024-11-28 14:25:37.204,b3c159da-e38b-4c73-abd6-54db1554bf3a,,b3c159da-e38b-4c73-abd6-54db1554bf3a,0.0,EmOHuC/o0o,com.sec.android.app.shealth,598c6454-1003-4c4e-8fea-04cac406527d,e8733fec-8c8b-4a2f-9575-a9423da8d810,
0.0,2,2024-11-28 07:58:17.222,2024-11-28 07:58:17.222,146fc15e-ff49-49a3-8341-1977e70efdcc,,146fc15e-ff49-49a3-8341-1977e70efdcc,0.0,EmOHuC/o0o,com.sec.android.app.shealth,e2a21427-f445-401a-9c8b-e5f821546e90,1eca1fc4-89d9-42e9-8df5-a1e27afd7c3d,
0.0,2,2024-11-28 05:24:46.282,2024-11-28 05:24:46.282,ee477164-57ea-4455-a19d-5a7b68ae74b2,,ee477164-57ea-4455-a19d-5a7b68ae74b2,0.0,EmOHuC/o0o,com.sec.android.app.shealth,e4be642f-439c-4b32-a84a-eb0e4dc9b1cf,afbbb8c3-50d6-4790-92c6-2e40da42bed3,
0.0,2,2024-11-28 15:03:09.311,2024-11-28 15:03:09.311,d9f5b807-b8ca-49e0-aeb9-543dcb4c756c,,d9f5b807-b8ca-49e0-aeb9-543dcb4c756c,0.0,EmOHuC/o0o,com.sec.android.app.shealth,2010708b-a262-4406-a6d4-87590c8515c0,e8733fec-8c8b-4a2f-9575-a9423da8d810,
0.0,2,2024-11-28 05:24:46.282,2024-11-28 05:24:46.282,ee477164-57ea-4455-a19d-5a7b68ae74b2,,ee477164-57ea-4455-a19d-5a7b68ae74b2,0.0,EmOHuC/o0o,com.sec.android.app.shealth,4f6d792e-6be2-4db5-816a-09c3d0f0d111,eaf2f55a-ff90-428a-b512-08500fb1ceb6,
0.0,2,2024-11-28 14:59:16.440,2024-11-28 14:59:16.440,84e9996f-50c5-4cc7-9fcc-36909ef7bf9e,,84e9996f-50c5-4cc7-9fcc-36909ef7bf9e,0.0,EmOHuC/o0o,com.sec.android.app.shealth,024265e8-1540-449e-b0c3-463572c7e7b5,db8b8b25-0d42-4bfb-8736-38e9307ddf2c,
0.0,2,2024-11-28 14:59:16.440,2024-11-28 14:59:16.440,84e9996f-50c5-4cc7-9fcc-36909ef7bf9e,,84e9996f-50c5-4cc7-9fcc-36909ef7bf9e,0.0,EmOHuC/o0o,com.sec.android.app.shealth,cb6e1bb1-6640-4e75-aa59-1e66fe07c2cf,cb5ed05c-617e-46d9-b788-e02bc3b9f712,
0.0,2,2024-11-28 14:58:38.980,2024-11-28 14:58:38.980,7fe9d484-549c-4d5e-a88a-18f6d163f1d8,,7fe9d484-549c-4d5e-a88a-18f6d163f1d8,0.0,EmOHuC/o0o,com.sec.android.app.shealth,82a5bf89-cab0-4bdd-adb3-0950e65e1ea4,53abb0bf-7f7c-4cf2-a06b-cbc7dde8fc76,
0.0,2,2024-11-28 14:58:38.980,2024-11-28 14:58:38.980,7fe9d484-549c-4d5e-a88a-18f6d163f1d8,,7fe9d484-549c-4d5e-a88a-18f6d163f1d8,0.0,EmOHuC/o0o,com.sec.android.app.shealth,91344cc5-dcd9-48ce-af93-2931b8670808,db8b8b25-0d42-4bfb-8736-38e9307ddf2c,
0.0,2,2024-11-28 14:58:38.980,2024-11-28 14:58:38.980,7fe9d484-549c-4d5e-a88a-18f6d163f1d8,,7fe9d484-549c-4d5e-a88a-18f6d163f1d8,0.0,EmOHuC/o0o,com.sec.android.app.shealth,05682f0d-b3a7-4784-baf0-7db4ccac6a3f,f5ba1a4a-9ef7-4429-b625-962889997cd9,
0.0,2,2024-11-28 15:03:09.311,2024-11-28 15:03:09.311,d9f5b807-b8ca-49e0-aeb9-543dcb4c756c,,d9f5b807-b8ca-49e0-aeb9-543dcb4c756c,0.0,EmOHuC/o0o,com.sec.android.app.shealth,15bef919-f942-48af-86a9-f4b40f6f3585,ca14219d-c699-46d5-895b-804299818245,
0.0,2,2024-11-28 14:25:37.204,2024-11-28 14:25:37.204,b3c159da-e38b-4c73-abd6-54db1554bf3a,,b3c159da-e38b-4c73-abd6-54db1554bf3a,0.0,EmOHuC/o0o,com.sec.android.app.shealth,72061811-91cb-47f3-8efa-3b1e230a43f3,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
0.0,2,2024-11-28 14:59:16.440,2024-11-28 14:59:16.440,84e9996f-50c5-4cc7-9fcc-36909ef7bf9e,,84e9996f-50c5-4cc7-9fcc-36909ef7bf9e,0.0,EmOHuC/o0o,com.sec.android.app.shealth,760d52d3-daf6-4123-aa5b-5ec381f19548,1eca1fc4-89d9-42e9-8df5-a1e27afd7c3d,
