com.samsung.shealth.activity.day_summary,6302031,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
0,,0,0,5143,300,3370003,90,0,62600630,2023-12-27 12:10:32.618,10,2023-12-12 18:30:01.307,1.0,30,30,-1,180000,62,14,0,8,3859.5813,0,189.16989,20b93475-a7a7-4cf6-8f9b-92eeaea9a8fe.extra_data.json,EmOHuC/o0o,9200,com.sec.android.app.shealth,3360803,23040000,20b93475-a7a7-4cf6-8f9b-92eeaea9a8fe,2023-12-13 00:00:00.000,
0,,0,297780,16463,300,10295312,90,297780,62600630,2023-12-27 12:10:35.338,10,2023-12-02 18:30:02.015,23.0,30,30,-1,1320000,190,19,0,8,13440.451,0,901.188,0456c660-1739-4773-b7c4-8f3f80e8d38a.extra_data.json,EmOHuC/o0o,727915,com.sec.android.app.shealth,9269617,11520000,0456c660-1739-4773-b7c4-8f3f80e8d38a,2023-12-03 00:00:00.000,
0,,0,0,6928,300,4417995,90,0,62600630,2023-12-27 12:10:34.630,10,2023-12-05 18:30:01.003,0.0,30,30,-1,180000,81,16,0,8,5282.504,0,288.11005,fa06ee4b-8790-4f74-bb35-414aaace8f28.extra_data.json,EmOHuC/o0o,26400,com.sec.android.app.shealth,4391595,16020000,fa06ee4b-8790-4f74-bb35-414aaace8f28,2023-12-06 00:00:00.000,
0,,0,4717772,6598,300,7701472,90,4046626,62600630,2023-12-27 12:10:35.606,10,2023-12-01 18:30:02.569,10.0,30,30,-1,3511093,141,16,0,8,5341.7886,3353000,394.00452,4e030fb8-7cc6-457e-bb97-6bc4a5ceb19f.extra_data.json,EmOHuC/o0o,28000,com.sec.android.app.shealth,3626846,20400000,4e030fb8-7cc6-457e-bb97-6bc4a5ceb19f,2023-12-02 00:00:00.000,
0,,0,0,4677,300,3018929,90,0,62600630,2023-12-27 12:10:33.589,10,2023-12-09 18:30:01.224,4.0,30,30,-1,180000,54,15,0,8,3508.1306,0,197.84999,33e9c31f-9492-4b55-a943-394d663d769a.extra_data.json,EmOHuC/o0o,33610,com.sec.android.app.shealth,2985319,10140000,33e9c31f-9492-4b55-a943-394d663d769a,2023-12-10 00:00:00.000,
0,,0,0,3423,300,2240421,90,0,62600630,2023-12-27 12:10:35.987,10,2023-11-29 18:30:00.910,0.0,30,30,-1,120000,41,12,0,8,2627.8892,0,145.75005,546af4ef-e4ec-4efc-b933-940f6190cb17.extra_data.json,EmOHuC/o0o,64000,com.sec.android.app.shealth,2176421,25020000,546af4ef-e4ec-4efc-b933-940f6190cb17,2023-11-30 00:00:00.000,
0,,0,0,3187,300,2080807,90,0,62600630,2023-12-27 12:10:35.807,10,2023-11-30 18:30:01.606,0.0,30,30,-1,120000,37,15,0,8,2439.02,0,135.4501,be53c360-0491-4408-bff7-f321eea1512a.extra_data.json,EmOHuC/o0o,19551,com.sec.android.app.shealth,2061256,11280000,be53c360-0491-4408-bff7-f321eea1512a,2023-12-01 00:00:00.000,
0,,0,14938874,13146,300,19259369,90,14938874,62600630,2023-12-27 12:10:33.946,10,2023-12-08 18:30:01.709,0.0,30,30,-1,7362361,355,16,0,8,5116.8633,7197000,2290.2798,348a1210-159b-49e5-aa86-eb755df448b5.extra_data.json,EmOHuC/o0o,58800,com.sec.android.app.shealth,4261695,18840000,348a1210-159b-49e5-aa86-eb755df448b5,2023-12-09 00:00:00.000,
0,,0,0,4303,300,2827451,90,0,62600630,2023-12-27 19:35:00.648,10,2023-12-26 18:30:01.224,22.0,30,30,-1,120000,51,15,0,8,3186.901,0,183.09995,125dd6fd-7ce4-4ce8-8824-8d793a6102c0.extra_data.json,EmOHuC/o0o,10800,com.sec.android.app.shealth,2816651,27000000,125dd6fd-7ce4-4ce8-8824-8d793a6102c0,2023-12-27 00:00:00.000,
0,62600630,0,6085268,8346,300,9862986,90,5944631,62600630,2023-12-28 18:30:06.096,10,2023-12-27 18:30:01.489,21.0,30,30,-1,4509174,181,19,0,8,5142.076,3317000,1013.9834,2dfb6d65-67eb-4a3b-8cae-6818a57918e9.extra_data.json,EmOHuC/o0o,34199,com.sec.android.app.shealth,3884156,8820000,2dfb6d65-67eb-4a3b-8cae-6818a57918e9,2023-12-28 00:00:00.000,
0,62600630,0,1854688,3796,300,3984511,90,1854688,62600630,2023-12-29 20:04:03.291,10,2023-12-28 18:30:01.040,1.0,30,30,-1,1168100,72,13,0,8,2572.9065,777000,370.65045,102b406d-4148-4092-9f7b-ebb25920f101.extra_data.json,EmOHuC/o0o,104000,com.sec.android.app.shealth,2025823,11520000,102b406d-4148-4092-9f7b-ebb25920f101,2023-12-29 00:00:00.000,
0,62600630,0,10970994,7423,300,13093611,90,10970994,62600630,2023-12-30 21:05:58.615,10,2023-12-29 18:30:01.334,2.0,30,30,-1,5206383,241,15,0,8,3005.4739,4502000,1420.2373,6ca7c519-9ca0-437a-9b02-de262cd71676.extra_data.json,EmOHuC/o0o,25200,com.sec.android.app.shealth,2097417,23580000,6ca7c519-9ca0-437a-9b02-de262cd71676,2023-12-30 00:00:00.000,
0,62600630,0,207620,5356,300,3732953,90,207620,62600630,2023-12-31 19:04:09.323,10,2023-12-30 18:30:01.405,1.0,30,30,-1,300000,67,15,0,8,4071.7703,0,240.65996,de09fc0b-6c22-45e8-b39f-c2dc48e69ee1.extra_data.json,EmOHuC/o0o,24400,com.sec.android.app.shealth,3500933,21360000,de09fc0b-6c22-45e8-b39f-c2dc48e69ee1,2023-12-31 00:00:00.000,
0,62600630,0,5105829,11855,300,10884592,90,3861841,62600630,2024-01-01 20:21:54.362,10,2023-12-31 18:30:00.824,0.0,30,30,-1,3730701,200,18,0,8,8265.426,3031000,1070.4392,b2b37332-a77a-4c1d-bfa1-c38eda6c9716.extra_data.json,EmOHuC/o0o,145726,com.sec.android.app.shealth,6877025,14520000,b2b37332-a77a-4c1d-bfa1-c38eda6c9716,2024-01-01 00:00:00.000,
0,62600630,0,4829328,11975,300,10235160,90,4829328,62600630,2024-01-02 18:23:05.997,10,2024-01-01 18:30:00.765,3.0,30,30,-1,4592928,188,17,0,8,6412.3667,4208000,1094.4683,d4b4a38c-da41-4f01-bac4-5cd4e441b1dc.extra_data.json,EmOHuC/o0o,52800,com.sec.android.app.shealth,5353032,19920000,d4b4a38c-da41-4f01-bac4-5cd4e441b1dc,2024-01-02 00:00:00.000,
0,62600630,0,1769337,7705,300,4999890,90,1129393,62600630,2024-01-03 18:30:07.692,10,2024-01-02 18:30:02.147,2.0,30,30,-1,1129393,92,14,0,8,5895.8433,1007000,382.95572,efce32ae-575c-4290-a5fd-debecc1cf923.extra_data.json,EmOHuC/o0o,11665,com.sec.android.app.shealth,3858832,27240000,efce32ae-575c-4290-a5fd-debecc1cf923,2024-01-03 00:00:00.000,
0,62600630,0,5375280,8347,300,10012960,90,5375280,62600630,2024-01-04 19:48:38.937,10,2024-01-03 18:30:00.779,7.0,30,30,-1,5184920,184,16,0,8,5482.264,2341000,996.9496,824f0435-3c5d-4de2-a9b3-97446fd5d86a.extra_data.json,EmOHuC/o0o,17200,com.sec.android.app.shealth,4620480,23940000,824f0435-3c5d-4de2-a9b3-97446fd5d86a,2024-01-04 00:00:00.000,
0,62600630,0,4339569,9719,300,10034228,90,4339569,62600630,2024-01-05 18:08:14.818,10,2024-01-04 18:30:00.829,2.0,30,30,-1,4144549,184,16,0,8,6870.3154,1188000,910.70447,a105e877-cd64-4881-8f34-3ef30d2965da.extra_data.json,EmOHuC/o0o,75618,com.sec.android.app.shealth,5619041,15360000,a105e877-cd64-4881-8f34-3ef30d2965da,2024-01-05 00:00:00.000,
0,62600630,0,14856076,14664,300,18059382,90,14234100,62600630,2024-01-06 17:55:03.122,10,2024-01-05 18:30:04.196,1.0,30,30,-1,6095453,333,18,0,8,4391.3716,6800000,2136.8096,e254fad6-fa21-4265-925b-3e1173cb1231.extra_data.json,EmOHuC/o0o,41883,com.sec.android.app.shealth,3783399,18480000,e254fad6-fa21-4265-925b-3e1173cb1231,2024-01-06 00:00:00.000,
0,62600630,0,5941854,6356,300,8350154,90,5941854,62600630,2024-01-07 21:26:13.436,10,2024-01-06 18:51:22.672,0.0,30,30,-1,5941854,153,11,0,8,2841.388,2793000,921.39386,730ff2b3-c83f-41c7-b2bb-b9c9b851bd89.extra_data.json,EmOHuC/o0o,48000,com.sec.android.app.shealth,2360300,25200000,730ff2b3-c83f-41c7-b2bb-b9c9b851bd89,2024-01-07 00:00:00.000,
0,62600630,0,4047276,9346,300,8910730,90,4047276,62600630,2024-01-08 18:52:15.014,10,2024-01-07 18:30:01.686,2.0,30,30,-1,3733016,163,19,0,8,6269.138,1263000,821.7945,6c058316-6cf7-4af8-bfdf-dce135db97d2.extra_data.json,EmOHuC/o0o,32213,com.sec.android.app.shealth,4831241,10680000,6c058316-6cf7-4af8-bfdf-dce135db97d2,2024-01-08 00:00:00.000,
0,62600630,0,5711750,10904,300,10009509,90,4290824,62600630,2024-01-09 18:12:19.903,10,2024-01-08 18:30:01.174,3.0,30,30,-1,2416689,184,16,0,8,7278.434,2928000,997.5228,9318d15e-d6dd-4fa2-b444-229851c18a77.extra_data.json,EmOHuC/o0o,31600,com.sec.android.app.shealth,5687085,28380000,9318d15e-d6dd-4fa2-b444-229851c18a77,2024-01-09 00:00:00.000,
0,62600630,0,3214157,10223,300,9363965,90,3214157,62600630,2024-01-10 18:29:51.837,10,2024-01-09 18:30:01.025,8.0,30,30,-1,3214157,172,19,0,8,7211.214,2598000,912.3735,9956a21e-a540-4efc-8baf-aa715df2eda5.extra_data.json,EmOHuC/o0o,45973,com.sec.android.app.shealth,6103835,10140000,9956a21e-a540-4efc-8baf-aa715df2eda5,2024-01-10 00:00:00.000,
0,62600630,0,4401412,16216,300,10820363,90,930166,62600630,2024-01-12 06:25:11.200,10,2024-01-10 18:30:03.427,0.0,30,30,-1,2777757,198,19,0,8,12361.559,329000,831.57587,5ea4c5c5-8b4a-46fa-bb4a-57b5d6057c18.extra_data.json,EmOHuC/o0o,64953,com.sec.android.app.shealth,9825244,11040000,5ea4c5c5-8b4a-46fa-bb4a-57b5d6057c18,2024-01-11 00:00:00.000,
0,62600630,0,1503822,4218,300,2829093,90,0,62600630,2024-01-12 17:45:33.825,10,2024-01-11 18:30:01.280,0.0,30,30,-1,801706,52,13,0,8,3185.4888,53000,238.13777,1f721fa1-853f-4d19-b53e-fcf41a77b6f5.extra_data.json,EmOHuC/o0o,60800,com.sec.android.app.shealth,2768293,30240000,1f721fa1-853f-4d19-b53e-fcf41a77b6f5,2024-01-12 00:00:00.000,
0,62600630,0,181900,7895,300,5293343,90,181900,62600630,2024-01-13 18:58:51.089,10,2024-01-12 18:30:01.249,5.0,30,30,-1,181900,96,15,0,8,5923.187,0,307.9899,03c7b304-ade2-4e86-896d-462c6d16fc21.extra_data.json,EmOHuC/o0o,19007,com.sec.android.app.shealth,5092436,19920000,03c7b304-ade2-4e86-896d-462c6d16fc21,2024-01-13 00:00:00.000,
0,62600630,0,11931905,18943,300,17092177,90,8115548,62600630,2024-01-14 18:30:05.125,10,2024-01-13 18:30:01.202,1.0,30,30,-1,7140265,315,18,0,8,16516.666,7108000,1806.9714,2176cc16-1239-4fb7-9cdd-7771bea41326.extra_data.json,EmOHuC/o0o,27200,com.sec.android.app.shealth,8949429,10260000,2176cc16-1239-4fb7-9cdd-7771bea41326,2024-01-14 00:00:00.000,
0,62600630,0,1621381,8481,300,5551474,90,414960,62600630,2024-01-15 19:13:39.987,10,2024-01-14 18:30:02.095,2.0,30,30,-1,1315826,102,13,0,8,9066.809,283000,439.58575,28669f30-4587-426d-8d70-9a9ca3e094e4.extra_data.json,EmOHuC/o0o,8400,com.sec.android.app.shealth,5128114,19440000,28669f30-4587-426d-8d70-9a9ca3e094e4,2024-01-15 00:00:00.000,
0,62600630,0,6194551,12552,300,9756157,90,2542409,62600630,2024-01-16 18:57:06.780,10,2024-01-15 18:30:01.976,3.0,30,30,-1,2763468,178,16,0,8,14481.59,4879000,983.71564,b58c7dbf-116d-40e2-a5ce-b7ca4217715a.extra_data.json,EmOHuC/o0o,27200,com.sec.android.app.shealth,7186548,20160000,b58c7dbf-116d-40e2-a5ce-b7ca4217715a,2024-01-16 00:00:00.000,
0,62600630,0,7793860,14290,300,12761410,90,6832952,62600630,2024-01-17 18:30:32.658,10,2024-01-16 18:30:02.288,2.0,30,30,-1,3432344,234,16,0,8,7416.0737,4207000,1362.435,154adc3b-c761-4f28-b16c-0d46b75ea3ef.extra_data.json,EmOHuC/o0o,49036,com.sec.android.app.shealth,5879422,15180000,154adc3b-c761-4f28-b16c-0d46b75ea3ef,2024-01-17 00:00:00.000,
0,62600630,0,8907418,19628,300,15819440,90,7224056,62600630,2024-01-18 19:28:38.426,10,2024-01-17 18:30:01.926,4.0,30,30,-1,4177662,291,19,0,8,10743.471,5562000,1677.1699,78af1a13-7be6-4a17-8b4c-eb6265228dc5.extra_data.json,EmOHuC/o0o,85640,com.sec.android.app.shealth,8509744,9180000,78af1a13-7be6-4a17-8b4c-eb6265228dc5,2024-01-18 00:00:00.000,
0,62600630,0,0,6526,300,4268295,90,0,62610110,2024-01-19 20:19:20.385,10,2024-01-18 18:30:01.761,3.0,30,30,-1,120000,78,14,0,8,5070.679,0,260.45993,61a2cd69-cc8f-4ffa-b8a9-2a017e3cc14d.extra_data.json,EmOHuC/o0o,62567,com.sec.android.app.shealth,4205728,16020000,61a2cd69-cc8f-4ffa-b8a9-2a017e3cc14d,2024-01-19 00:00:00.000,
0,62610110,0,2263964,14160,300,10194945,90,2263964,62610110,2024-01-20 18:30:08.270,10,2024-01-19 18:30:01.350,10.0,30,30,-1,2263964,187,15,0,8,9612.207,1137000,780.8932,3e815e66-1abf-46be-a331-a53379e79cb2.extra_data.json,EmOHuC/o0o,63506,com.sec.android.app.shealth,7867475,13440000,3e815e66-1abf-46be-a331-a53379e79cb2,2024-01-20 00:00:00.000,
0,62610110,0,8486117,11014,300,14201719,90,7793233,62610110,2024-01-21 17:09:36.399,10,2024-01-20 18:30:01.231,8.0,30,30,-1,2650437,262,15,0,8,37525.2,6209000,1721.9825,9db3e607-1760-4556-8749-2b4801875015.extra_data.json,EmOHuC/o0o,39096,com.sec.android.app.shealth,6369390,7680000,9db3e607-1760-4556-8749-2b4801875015,2024-01-21 00:00:00.000,
0,62610110,0,2415704,7344,300,6661085,90,2415704,62610110,2024-01-23 02:20:59.307,10,2024-01-21 18:36:06.156,1.0,30,30,-1,1429184,122,16,0,8,10836.289,1480000,716.94055,aef98016-3a24-46fb-b869-eab2f258d9df.extra_data.json,EmOHuC/o0o,10385,com.sec.android.app.shealth,4234996,27300000,aef98016-3a24-46fb-b869-eab2f258d9df,2024-01-22 00:00:00.000,
0,62610110,0,6591201,9820,300,11127339,90,5403739,62610110,2024-01-23 17:46:22.356,10,2024-01-22 18:30:04.754,2.0,30,30,-1,3175062,204,16,0,8,16436.113,2961000,1134.9082,f1007448-a87e-4751-b5e0-f9350a752f77.extra_data.json,EmOHuC/o0o,31098,com.sec.android.app.shealth,5692502,11100000,f1007448-a87e-4751-b5e0-f9350a752f77,2024-01-23 00:00:00.000,
0,62610110,0,10127881,12101,300,14403281,90,10127881,62610110,2024-01-24 18:30:07.500,10,2024-01-23 18:30:01.421,4.0,30,30,-1,3320792,265,14,0,8,16647.18,6736000,1740.5206,a0a5cd8c-a884-4969-bfe7-36547b506d64.extra_data.json,EmOHuC/o0o,22617,com.sec.android.app.shealth,4252783,28980000,a0a5cd8c-a884-4969-bfe7-36547b506d64,2024-01-24 00:00:00.000,
0,62610110,0,2389313,8167,300,7282317,90,2389313,62610110,2024-01-25 22:17:29.836,10,2024-01-24 18:30:00.887,1.0,30,30,-1,1426580,133,18,0,8,10537.84,973000,628.64954,16323d2d-0ffb-48cb-a68b-2e2e14cb515f.extra_data.json,EmOHuC/o0o,33298,com.sec.android.app.shealth,4859706,22740000,16323d2d-0ffb-48cb-a68b-2e2e14cb515f,2024-01-25 00:00:00.000,
0,62610110,0,1775955,11826,300,7792297,90,0,62610110,2024-01-26 18:30:08.921,10,2024-01-25 18:30:01.949,4.0,30,30,-1,1556507,143,20,0,8,9842.424,1293000,712.8461,9f7d7514-8572-4b3a-a61c-19994a4991bf.extra_data.json,EmOHuC/o0o,1811823,com.sec.android.app.shealth,5980474,15933006,9f7d7514-8572-4b3a-a61c-19994a4991bf,2024-01-26 00:00:00.000,
0,62610110,0,733021,5212,300,3956253,90,733021,62610110,2024-01-27 18:14:25.443,10,2024-01-26 18:30:02.036,1.0,30,30,-1,733021,72,14,0,8,3785.8193,44000,251.97014,23c9cc45-af21-4474-8f3c-a939b88d93cb.extra_data.json,EmOHuC/o0o,12807,com.sec.android.app.shealth,3210425,30942485,23c9cc45-af21-4474-8f3c-a939b88d93cb,2024-01-27 00:00:00.000,
0,62610110,0,0,4658,300,3055295,90,0,62610110,2024-01-28 18:37:04.104,10,2024-01-27 18:30:02.292,1.0,30,30,-1,60000,55,12,0,8,3523.2202,0,177.56992,595b3167-fd42-4b06-8b83-34806617bba7.extra_data.json,EmOHuC/o0o,19153,com.sec.android.app.shealth,3036142,41280000,595b3167-fd42-4b06-8b83-34806617bba7,2024-01-28 00:00:00.000,
0,62610110,0,3902411,10112,300,9300945,90,3212743,62610110,2024-01-29 18:30:36.654,10,2024-01-28 18:30:02.136,3.0,30,30,-1,3212743,171,18,0,8,6962.6694,3416000,891.8837,41a478f2-f94d-4057-a574-9ceef086044f.extra_data.json,EmOHuC/o0o,4800,com.sec.android.app.shealth,6083402,24780000,41a478f2-f94d-4057-a574-9ceef086044f,2024-01-29 00:00:00.000,
0,62610110,0,4184244,12357,300,8984230,90,2695027,62610110,2024-01-30 19:55:03.322,10,2024-01-29 18:30:00.887,4.0,30,30,-1,1489338,165,15,0,8,7943.2505,1193000,796.5349,80c134a0-e4c7-41f2-909d-0db9de231961.extra_data.json,EmOHuC/o0o,45209,com.sec.android.app.shealth,6243994,17640000,80c134a0-e4c7-41f2-909d-0db9de231961,2024-01-30 00:00:00.000,
0,62610110,0,10946769,13994,300,15618400,90,10946769,62610110,2024-01-31 19:09:19.882,10,2024-01-30 18:30:01.679,4.0,30,30,-1,2406423,288,17,0,8,20100.094,6201000,1818.8264,8bebaeba-fff5-498b-aa79-d1b3322556d3.extra_data.json,EmOHuC/o0o,42000,com.sec.android.app.shealth,4629631,13320000,8bebaeba-fff5-498b-aa79-d1b3322556d3,2024-01-31 00:00:00.000,
0,62610110,0,9413566,12016,300,13922583,90,9413566,62610110,2024-02-01 18:20:47.960,10,2024-01-31 18:30:00.843,3.0,30,30,-1,3225697,256,18,0,8,9664.738,6387000,1610.9829,774fb307-960d-468a-82fb-8fa529645d2a.extra_data.json,EmOHuC/o0o,46800,com.sec.android.app.shealth,4462217,21960000,774fb307-960d-468a-82fb-8fa529645d2a,2024-02-01 00:00:00.000,
0,62610110,0,3622183,7807,300,7941094,90,3622183,62610110,2024-02-02 18:01:38.082,10,2024-02-01 18:30:00.922,0.0,30,30,-1,2247723,145,14,0,8,9401.632,1970000,700.2822,95ece336-5b76-441b-a151-b8ff7bcd1f47.extra_data.json,EmOHuC/o0o,11200,com.sec.android.app.shealth,4307711,11940000,95ece336-5b76-441b-a151-b8ff7bcd1f47,2024-02-02 00:00:00.000,
0,62610110,0,6871755,9069,300,11020924,90,6855402,62610110,2024-02-03 18:30:05.377,10,2024-02-02 18:30:01.098,2.0,30,30,-1,4927079,202,13,0,8,8856.742,4252000,1210.7448,8eca19fa-ca64-4968-bf7c-52c320f0befc.extra_data.json,EmOHuC/o0o,161062,com.sec.android.app.shealth,4004460,23820000,8eca19fa-ca64-4968-bf7c-52c320f0befc,2024-02-03 00:00:00.000,
0,62610110,0,0,5670,300,3690465,90,0,62610110,2024-02-05 03:00:45.410,10,2024-02-03 18:30:00.852,1.0,30,30,-1,240000,67,12,0,8,4315.0996,0,231.31998,29f3ee26-3f48-4b8d-8e32-9756aa53fd32.extra_data.json,EmOHuC/o0o,25600,com.sec.android.app.shealth,3664865,25980000,29f3ee26-3f48-4b8d-8e32-9756aa53fd32,2024-02-04 00:00:00.000,
0,62610110,0,4828806,10136,300,9595656,90,4828806,62610110,2024-02-05 19:02:24.700,10,2024-02-04 18:30:01.448,10.0,30,30,-1,2860370,176,15,0,8,6575.8516,3293000,958.7047,3fe9c618-e685-485c-a298-efacded776a3.extra_data.json,EmOHuC/o0o,47075,com.sec.android.app.shealth,4719775,22860000,3fe9c618-e685-485c-a298-efacded776a3,2024-02-05 00:00:00.000,
0,62610110,0,7362653,9674,300,11523204,90,6548733,62610110,2024-02-06 18:30:07.238,10,2024-02-05 18:30:02.366,2.0,30,30,-1,3606227,212,17,0,8,9979.811,4766000,1262.3406,ad47774a-37c7-4682-9db6-5b40b07bde02.extra_data.json,EmOHuC/o0o,18400,com.sec.android.app.shealth,4956071,19320000,ad47774a-37c7-4682-9db6-5b40b07bde02,2024-02-06 00:00:00.000,
0,62610110,0,6237659,11929,300,11019643,90,6142641,62620030,2024-02-07 18:32:37.902,10,2024-02-06 18:30:01.198,5.0,30,30,-1,3288242,202,15,0,8,5802.921,3901000,1145.6493,f09bcdd7-dd9f-4bc2-898b-e65bf6945c71.extra_data.json,EmOHuC/o0o,198070,com.sec.android.app.shealth,4678932,20100000,f09bcdd7-dd9f-4bc2-898b-e65bf6945c71,2024-02-07 00:00:00.000,
0,62620030,0,8278743,12326,300,12388836,90,8278743,62620030,2024-02-08 18:30:06.070,10,2024-02-07 18:30:02.368,2.0,30,30,-1,3864330,228,19,0,8,4807.351,6062000,1393.302,03e6c86f-8e1c-4f5c-ba76-7ffdd0b016c9.extra_data.json,EmOHuC/o0o,15216,com.sec.android.app.shealth,4094877,12720000,03e6c86f-8e1c-4f5c-ba76-7ffdd0b016c9,2024-02-08 00:00:00.000,
0,62620030,0,5352734,6864,300,8001748,90,5352734,62620030,2024-02-09 18:35:59.452,10,2024-02-08 18:30:00.904,5.0,30,30,-1,2934165,147,17,0,8,3269.6858,3611000,933.2323,5ec0994c-7aa3-4c2b-9b0a-35fbaa271e04.extra_data.json,EmOHuC/o0o,49797,com.sec.android.app.shealth,2599217,14280000,5ec0994c-7aa3-4c2b-9b0a-35fbaa271e04,2024-02-09 00:00:00.000,
0,62620030,0,7105096,10477,300,12351968,90,7105096,62620030,2024-02-10 18:29:02.297,10,2024-02-09 18:30:00.641,3.0,30,30,-1,5476637,227,18,0,8,6078.071,5005000,1275.0702,58ab00ad-3602-4b94-9c3c-7350fed8bb7b.extra_data.json,EmOHuC/o0o,38000,com.sec.android.app.shealth,5208872,17160000,58ab00ad-3602-4b94-9c3c-7350fed8bb7b,2024-02-10 00:00:00.000,
0,62620030,0,0,3045,300,1980870,90,0,62620030,2024-02-11 18:15:48.565,10,2024-02-10 18:30:01.066,4.0,30,30,-1,180000,35,15,0,8,2297.4307,0,123.66003,d211ca69-48be-4782-b25a-3ffce3665f5e.extra_data.json,EmOHuC/o0o,9615,com.sec.android.app.shealth,1971255,20220000,d211ca69-48be-4782-b25a-3ffce3665f5e,2024-02-11 00:00:00.000,
0,62620030,0,3145893,7514,300,6301130,90,3145893,62620030,2024-02-12 18:43:20.756,10,2024-02-11 18:30:00.894,7.0,30,30,-1,1604770,115,15,0,8,6058.526,1997000,552.86127,6a038c7e-07f7-4a3a-8fe5-5284f9cd7dc9.extra_data.json,EmOHuC/o0o,39877,com.sec.android.app.shealth,3115360,23640000,6a038c7e-07f7-4a3a-8fe5-5284f9cd7dc9,2024-02-12 00:00:00.000,
0,62620030,0,7336537,10988,300,11694069,90,7336537,62620030,2024-02-13 23:08:49.527,10,2024-02-12 18:30:00.748,3.0,30,30,-1,3937387,215,17,0,8,16789.436,5741000,1248.2726,5166c431-8ea6-4ebd-af0d-4c3da2c26e55.extra_data.json,EmOHuC/o0o,14379,com.sec.android.app.shealth,4343153,17280000,5166c431-8ea6-4ebd-af0d-4c3da2c26e55,2024-02-13 00:00:00.000,
0,62620030,0,3837512,7410,300,7535639,90,3837512,62620030,2024-02-14 17:35:02.884,10,2024-02-13 18:30:01.611,5.0,30,30,-1,2092095,138,10,0,8,4324.9487,2595000,684.3512,16abb93c-f58a-4985-95fc-66de3940318b.extra_data.json,EmOHuC/o0o,36710,com.sec.android.app.shealth,3661417,19020000,16abb93c-f58a-4985-95fc-66de3940318b,2024-02-14 00:00:00.000,
0,62620030,0,0,6910,300,4418584,90,0,62620030,2024-02-15 18:34:27.749,10,2024-02-14 18:30:03.843,1.0,30,30,-1,420000,81,16,0,8,5207.8525,0,252.4696,3dff32af-6938-4d24-8dc2-d484cdabc81d.extra_data.json,EmOHuC/o0o,35600,com.sec.android.app.shealth,4382984,11640000,3dff32af-6938-4d24-8dc2-d484cdabc81d,2024-02-15 00:00:00.000,
0,62620030,0,0,4390,300,2773096,90,0,62620030,2024-02-16 23:19:42.232,10,2024-02-15 18:30:02.629,1.0,30,30,-1,180000,50,15,0,8,3366.361,0,171.16005,1ebf8c49-59cd-4855-ae94-e013c7ed931a.extra_data.json,EmOHuC/o0o,57372,com.sec.android.app.shealth,2715724,22920000,1ebf8c49-59cd-4855-ae94-e013c7ed931a,2024-02-16 00:00:00.000,
0,62620030,0,712383,5892,300,4231752,90,712383,62620030,2024-02-17 19:38:49.325,10,2024-02-16 18:30:01.299,1.0,30,30,-1,712383,77,16,0,8,4203.386,0,271.92844,4d093e21-0ba3-4778-a53c-08b12067a1da.extra_data.json,EmOHuC/o0o,76490,com.sec.android.app.shealth,3442879,12840000,4d093e21-0ba3-4778-a53c-08b12067a1da,2024-02-17 00:00:00.000,
0,62620030,0,1593408,11660,300,8801351,90,1580314,62620030,2024-02-18 18:33:01.562,10,2024-02-17 18:30:03.964,1.0,30,30,-1,1580314,162,17,0,8,8402.089,817000,595.6425,91b8cc83-1a8c-438b-8d91-ffb59be30b78.extra_data.json,EmOHuC/o0o,197494,com.sec.android.app.shealth,7023543,19980000,91b8cc83-1a8c-438b-8d91-ffb59be30b78,2024-02-18 00:00:00.000,
0,62620030,0,3751294,7944,300,8022483,90,3751294,62620030,2024-02-19 18:40:39.739,10,2024-02-18 18:30:03.611,2.0,30,30,-1,3793613,147,17,0,8,5046.857,2869000,836.411,c9edd19d-1022-46a2-8232-eef78b8c9273.extra_data.json,EmOHuC/o0o,47200,com.sec.android.app.shealth,4223989,7200000,c9edd19d-1022-46a2-8232-eef78b8c9273,2024-02-19 00:00:00.000,
0,62620030,0,5149814,9489,300,9158371,90,5149814,62620030,2024-02-20 22:28:28.539,10,2024-02-19 18:30:00.846,2.0,30,30,-1,3876742,168,17,0,8,7386.686,3363000,935.5601,de955deb-a890-410f-bfb5-6c4ac9f5a9ef.extra_data.json,EmOHuC/o0o,38000,com.sec.android.app.shealth,3970557,15120000,de955deb-a890-410f-bfb5-6c4ac9f5a9ef,2024-02-20 00:00:00.000,
0,62620030,0,10116968,12263,300,14476935,90,10116968,62620030,2024-02-21 19:28:55.423,10,2024-02-20 18:30:01.716,3.0,30,30,-1,6120645,267,16,0,8,5034.836,7129000,1631.928,58a1f11a-d803-478d-ab44-fefb09d9cd90.extra_data.json,EmOHuC/o0o,32842,com.sec.android.app.shealth,4327125,15240000,58a1f11a-d803-478d-ab44-fefb09d9cd90,2024-02-21 00:00:00.000,
