com.samsung.shealth.step_daily_trend,6302031,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
2000f809-07b1-404d-95aa-8ae64f153c21.binning_data.json,2023-11-04 19:01:28.172,2023-11-03 18:47:24.592,com.sec.android.app.shealth,-2,7081,1.317121,5312.0005,288.99994,VfS0qUERdZ,com.sec.android.app.shealth,2000f809-07b1-404d-95aa-8ae64f153c21,1699056000000,
a0e69e42-9a6e-4da2-881e-d779f6d4ce2c.binning_data.json,2023-11-02 18:30:06.104,2023-11-01 18:30:20.969,com.sec.android.app.shealth,0,7766,1.2689246,5810.96,242.05997,EmOHuC/o0o,com.sec.android.app.shealth,a0e69e42-9a6e-4da2-881e-d779f6d4ce2c,1698883200000,
72ce42cb-82bf-475f-bf73-f8dcb8a371fa.binning_data.json,2023-11-04 18:30:15.506,2023-11-04 18:30:15.506,com.sec.android.app.shealth,0,4950,1.191488,3659.77,194.9,EmOHuC/o0o,com.sec.android.app.shealth,72ce42cb-82bf-475f-bf73-f8dcb8a371fa,1699056000000,
75604202-0973-4e0d-82b9-9552f0469d40.binning_data.json,2023-11-05 18:30:05.791,2023-11-05 18:30:05.791,com.sec.android.app.shealth,0,6551,1.2778538,4941.3203,262.24997,EmOHuC/o0o,com.sec.android.app.shealth,75604202-0973-4e0d-82b9-9552f0469d40,1699142400000,
bac250a5-3255-4f04-8601-2c7141416c2b.binning_data.json,2023-11-04 18:30:35.233,2023-11-03 18:30:10.918,com.sec.android.app.shealth,107,5063,1.3997141,3828.86,213.91992,z/yAO0rODv,com.sec.android.app.shealth,bac250a5-3255-4f04-8601-2c7141416c2b,1698969600000,
42ac0479-c1c5-488d-a333-b511ad45bd6f.binning_data.json,2023-11-02 18:30:13.415,2023-11-02 18:30:13.415,com.sec.android.app.shealth,107,8577,1.37853,6439.771,350.15012,z/yAO0rODv,com.sec.android.app.shealth,42ac0479-c1c5-488d-a333-b511ad45bd6f,1698883200000,
1b0332e1-739a-4109-9dfe-5a121c7333e5.binning_data.json,2023-11-02 18:30:13.390,2023-11-01 18:30:17.165,com.sec.android.app.shealth,107,8797,1.3422316,6564.101,355.88016,z/yAO0rODv,com.sec.android.app.shealth,1b0332e1-739a-4109-9dfe-5a121c7333e5,1698796800000,
16e4d56e-f958-4200-bf0c-53985a5889ba.binning_data.json,2023-11-05 18:49:45.969,2023-11-04 18:37:30.465,com.sec.android.app.shealth,-2,10880,1.4667171,8398.397,472.67035,VfS0qUERdZ,com.sec.android.app.shealth,16e4d56e-f958-4200-bf0c-53985a5889ba,1699142400000,
9014af9a-1f32-479d-9436-c1965e6c1770.binning_data.json,2023-11-05 18:30:12.978,2023-11-04 18:30:35.216,com.sec.android.app.shealth,107,5719,1.3691593,4291.29,237.69966,z/yAO0rODv,com.sec.android.app.shealth,9014af9a-1f32-479d-9436-c1965e6c1770,1699056000000,
2ccf4949-5e0c-4f99-814b-d32de53a2c4f.binning_data.json,2023-11-02 18:30:06.877,2023-11-01 18:30:14.012,com.sec.android.app.shealth,-2,10365,1.3333051,7788.563,373.16,VfS0qUERdZ,com.sec.android.app.shealth,2ccf4949-5e0c-4f99-814b-d32de53a2c4f,1698883200000,
7b90bd26-a275-4e05-9a56-1af7a6b835c4.binning_data.json,2023-11-07 18:30:09.877,2023-11-07 18:30:09.877,com.sec.android.app.shealth,0,5477,1.288531,4147.09,220.81,EmOHuC/o0o,com.sec.android.app.shealth,7b90bd26-a275-4e05-9a56-1af7a6b835c4,1699315200000,
0ce34f1f-5aab-465d-bac5-1ba75b2cfb19.binning_data.json,2023-11-13 03:02:12.676,2023-11-11 18:34:54.555,com.sec.android.app.shealth,-2,8585,1.3378633,6448.9497,347.76996,VfS0qUERdZ,com.sec.android.app.shealth,0ce34f1f-5aab-465d-bac5-1ba75b2cfb19,1699747200000,
1565d466-c897-4399-b3a3-5c109645f8e1.binning_data.json,2023-11-08 18:30:28.997,2023-11-08 02:07:24.396,com.sec.android.app.shealth,-2,7665,1.3891205,5812.3584,312.37997,VfS0qUERdZ,com.sec.android.app.shealth,1565d466-c897-4399-b3a3-5c109645f8e1,1699401600000,
7423fdea-e96f-4a7d-8733-c440d37908b5.binning_data.json,2023-11-07 18:30:23.289,2023-11-06 18:32:19.963,com.sec.android.app.shealth,107,4664,1.3840861,3505.2808,187.92004,z/yAO0rODv,com.sec.android.app.shealth,7423fdea-e96f-4a7d-8733-c440d37908b5,1699228800000,
2860de08-b387-4366-a0b1-56f500fb8de5.binning_data.json,2023-11-11 18:30:21.424,2023-11-10 18:42:30.689,com.sec.android.app.shealth,-2,8888,1.349685,6721.401,362.09998,VfS0qUERdZ,com.sec.android.app.shealth,2860de08-b387-4366-a0b1-56f500fb8de5,1699660800000,
9e5ce6b3-e7ad-4eb4-adc5-64ec22abb7fd.binning_data.json,2023-11-08 18:30:32.414,2023-11-08 18:30:18.422,com.sec.android.app.shealth,107,6716,1.4334749,5086.589,273.67987,z/yAO0rODv,com.sec.android.app.shealth,9e5ce6b3-e7ad-4eb4-adc5-64ec22abb7fd,1699401600000,
f39ea75b-97ef-4f25-a670-3b0088bc5de7.binning_data.json,2023-11-11 18:30:09.453,2023-11-11 18:30:09.453,com.sec.android.app.shealth,0,5436,1.2839204,4117.56,222.00998,EmOHuC/o0o,com.sec.android.app.shealth,f39ea75b-97ef-4f25-a670-3b0088bc5de7,1699660800000,
194a11cd-f88b-4f76-865d-2f91c5649152.binning_data.json,2023-11-10 18:30:13.940,2023-11-08 18:30:32.411,com.sec.android.app.shealth,107,7530,1.424481,5699.6084,307.88986,z/yAO0rODv,com.sec.android.app.shealth,194a11cd-f88b-4f76-865d-2f91c5649152,1699488000000,
318f643e-0a5c-45b9-95bd-06dd1bfbf13a.binning_data.json,2023-11-08 18:30:09.322,2023-11-08 18:30:09.322,com.sec.android.app.shealth,0,5421,1.3502218,4114.83,217.31998,EmOHuC/o0o,com.sec.android.app.shealth,318f643e-0a5c-45b9-95bd-06dd1bfbf13a,1699401600000,
b97953f8-6116-436c-b9da-071b370061d4.binning_data.json,2023-11-06 19:44:24.080,2023-11-05 18:36:15.222,com.sec.android.app.shealth,-2,6081,1.3250382,4582.02,246.22,VfS0qUERdZ,com.sec.android.app.shealth,b97953f8-6116-436c-b9da-071b370061d4,1699228800000,
9d773624-a080-42ac-8132-3c5358bf5a95.binning_data.json,2023-11-10 18:30:05.769,2023-11-10 18:30:05.769,com.sec.android.app.shealth,0,4954,1.3756645,3780.71,197.55998,EmOHuC/o0o,com.sec.android.app.shealth,9d773624-a080-42ac-8132-3c5358bf5a95,1699574400000,
c83865cb-7aea-4f71-8c95-115d4116bed6.binning_data.json,2023-11-06 18:30:06.737,2023-11-06 18:30:06.737,com.sec.android.app.shealth,0,4499,1.2693458,3388.56,180.17,EmOHuC/o0o,com.sec.android.app.shealth,c83865cb-7aea-4f71-8c95-115d4116bed6,1699228800000,
accc4380-564e-482f-8997-0c0d4c92b13a.binning_data.json,2023-11-11 18:30:23.596,2023-11-10 18:30:13.977,com.sec.android.app.shealth,107,4729,1.3827384,3560.3813,194.41992,z/yAO0rODv,com.sec.android.app.shealth,accc4380-564e-482f-8997-0c0d4c92b13a,1699574400000,
b3520f7c-4210-432b-850e-a58c4caee44b.binning_data.json,2023-11-11 18:30:23.769,2023-11-11 18:30:23.769,com.sec.android.app.shealth,107,7434,1.3644649,5585.112,302.48984,z/yAO0rODv,com.sec.android.app.shealth,b3520f7c-4210-432b-850e-a58c4caee44b,1699660800000,
7d54a550-73f8-49dd-9055-012e4fa50c9c.binning_data.json,2023-11-06 18:32:19.945,2023-11-05 18:30:12.966,com.sec.android.app.shealth,107,9352,1.5456367,7241.606,411.10074,z/yAO0rODv,com.sec.android.app.shealth,7d54a550-73f8-49dd-9055-012e4fa50c9c,1699142400000,
b83a28a2-9afc-494c-86c6-ad923005bdfe.binning_data.json,2023-11-12 18:30:39.252,2023-11-12 18:30:39.252,com.sec.android.app.shealth,0,5677,1.2841722,4254.13,226.12997,EmOHuC/o0o,com.sec.android.app.shealth,b83a28a2-9afc-494c-86c6-ad923005bdfe,1699747200000,
f6a411a0-c7f2-47b8-8294-df7157d56a7c.binning_data.json,2023-11-07 18:33:26.587,2023-11-06 19:44:23.573,com.sec.android.app.shealth,-2,9482,1.3737962,7193.85,389.77985,VfS0qUERdZ,com.sec.android.app.shealth,f6a411a0-c7f2-47b8-8294-df7157d56a7c,1699315200000,
f7acdba7-fe26-4b84-b409-70dbac2d2334.binning_data.json,2023-11-09 18:30:06.891,2023-11-09 18:30:06.891,com.sec.android.app.shealth,0,3800,1.2797077,2863.65,152.92,EmOHuC/o0o,com.sec.android.app.shealth,f7acdba7-fe26-4b84-b409-70dbac2d2334,1699488000000,
cb650577-7fc4-4e53-9537-3bbf0856243b.binning_data.json,2023-11-10 18:43:19.562,2023-11-09 18:32:48.998,com.sec.android.app.shealth,-2,6255,1.4011648,4768.641,256.3399,VfS0qUERdZ,com.sec.android.app.shealth,cb650577-7fc4-4e53-9537-3bbf0856243b,1699574400000,
d63ea55a-ccb6-49fb-a7d6-7ed7b93ddcac.binning_data.json,2023-11-10 02:27:42.510,2023-11-08 18:30:28.434,com.sec.android.app.shealth,-2,8754,1.3900206,6631.368,358.19986,VfS0qUERdZ,com.sec.android.app.shealth,d63ea55a-ccb6-49fb-a7d6-7ed7b93ddcac,1699488000000,
a42584c3-b232-42ad-b39a-e93ac3e9fc6b.binning_data.json,2023-11-08 18:30:18.461,2023-11-07 18:30:23.334,com.sec.android.app.shealth,107,7591,1.4197775,5744.38,311.08972,z/yAO0rODv,com.sec.android.app.shealth,a42584c3-b232-42ad-b39a-e93ac3e9fc6b,1699315200000,
fba2f024-648d-417e-9af8-91c6881c1a97.binning_data.json,2023-11-13 18:30:10.936,2023-11-12 18:30:45.558,com.sec.android.app.shealth,107,6679,1.3767229,5014.8623,273.9704,z/yAO0rODv,com.sec.android.app.shealth,fba2f024-648d-417e-9af8-91c6881c1a97,1699747200000,
4759a510-3bc8-4438-aca3-ba418ad9a7dd.binning_data.json,2023-11-14 20:34:37.419,2023-11-13 18:35:26.830,com.sec.android.app.shealth,-2,7284,1.3989198,5534.9478,296.02982,VfS0qUERdZ,com.sec.android.app.shealth,4759a510-3bc8-4438-aca3-ba418ad9a7dd,1699920000000,
272bf9d6-6959-4c1b-8b33-9cabaa31f08b.binning_data.json,2023-11-13 18:30:04.521,2023-11-13 18:30:04.521,com.sec.android.app.shealth,0,3642,1.2330582,2719.8801,145.09,EmOHuC/o0o,com.sec.android.app.shealth,272bf9d6-6959-4c1b-8b33-9cabaa31f08b,1699833600000,
183fad58-2628-4692-99fa-e1826e56b81e.binning_data.json,2023-11-13 20:18:28.734,2023-11-13 02:06:31.954,com.sec.android.app.shealth,-2,4722,1.309751,3537.6309,191.48999,VfS0qUERdZ,com.sec.android.app.shealth,183fad58-2628-4692-99fa-e1826e56b81e,1699833600000,
fcc673fc-3c0e-435b-bec7-b0d1c39c52f4.binning_data.json,2023-11-14 18:30:11.697,2023-11-13 18:30:10.927,com.sec.android.app.shealth,107,3826,1.3349603,2857.8308,155.82991,z/yAO0rODv,com.sec.android.app.shealth,fcc673fc-3c0e-435b-bec7-b0d1c39c52f4,1699833600000,
40e86459-498a-4951-b6a3-1d859d42e94d.binning_data.json,2023-11-14 18:30:05.468,2023-11-14 18:30:05.468,com.sec.android.app.shealth,0,4844,1.34483,3687.21,193.60999,EmOHuC/o0o,com.sec.android.app.shealth,40e86459-498a-4951-b6a3-1d859d42e94d,1699920000000,
7093075c-ebb3-40ce-a0a2-2d538536178f.binning_data.json,2023-11-16 06:17:40.299,2023-11-14 19:54:01.432,com.sec.android.app.shealth,-2,10195,1.3527784,7672.91,416.83002,VfS0qUERdZ,com.sec.android.app.shealth,7093075c-ebb3-40ce-a0a2-2d538536178f,1700006400000,
28dab184-53c0-4128-9c72-f0c36d8f1932.binning_data.json,2023-11-15 18:30:10.525,2023-11-14 18:30:11.693,com.sec.android.app.shealth,107,6186,1.447789,4697.5776,254.17978,z/yAO0rODv,com.sec.android.app.shealth,28dab184-53c0-4128-9c72-f0c36d8f1932,1699920000000,
e35900b5-5ab6-4916-bf56-0a8030b9d6cc.binning_data.json,2023-11-15 18:30:04.312,2023-11-15 18:30:04.312,com.sec.android.app.shealth,0,5598,1.226333,4163.9697,225.35999,EmOHuC/o0o,com.sec.android.app.shealth,e35900b5-5ab6-4916-bf56-0a8030b9d6cc,1700006400000,
e2ac9cd6-2e52-48b3-920b-c50c3e33ea5d.binning_data.json,2023-11-16 18:30:10.298,2023-11-15 18:30:10.517,com.sec.android.app.shealth,107,8999,1.3856705,6763.9805,368.86008,z/yAO0rODv,com.sec.android.app.shealth,e2ac9cd6-2e52-48b3-920b-c50c3e33ea5d,1700006400000,
9c04fcef-13a5-4267-9d74-515cb977db1c.binning_data.json,2023-11-16 19:19:39.223,2023-11-16 03:01:17.877,com.sec.android.app.shealth,-2,4893,1.325049,3688.0,198.2,VfS0qUERdZ,com.sec.android.app.shealth,9c04fcef-13a5-4267-9d74-515cb977db1c,1700092800000,
104a5de9-3505-4208-b703-71fc92ed7d94.binning_data.json,2023-11-16 18:30:05.028,2023-11-16 18:30:05.028,com.sec.android.app.shealth,0,4371,1.280848,3294.0999,173.89998,EmOHuC/o0o,com.sec.android.app.shealth,104a5de9-3505-4208-b703-71fc92ed7d94,1700092800000,
da24ef89-7370-42e3-952e-e2caec43b0c1.binning_data.json,2023-11-17 18:30:13.400,2023-11-16 18:30:10.292,com.sec.android.app.shealth,107,3377,1.3792294,2536.0703,138.23004,z/yAO0rODv,com.sec.android.app.shealth,da24ef89-7370-42e3-952e-e2caec43b0c1,1700092800000,
212bdd85-afc0-427d-8510-1d49b68535d0.binning_data.json,2023-11-19 18:30:11.663,2023-11-18 18:30:10.259,com.sec.android.app.shealth,107,5999,1.4665935,4592.8306,267.21027,z/yAO0rODv,com.sec.android.app.shealth,212bdd85-afc0-427d-8510-1d49b68535d0,1700265600000,
efd38e03-1b8c-4be7-a073-8f9a11df394f.binning_data.json,2023-11-19 20:16:45.678,2023-11-18 19:13:29.357,com.sec.android.app.shealth,-2,2412,1.3739096,1825.1304,101.35,VfS0qUERdZ,com.sec.android.app.shealth,efd38e03-1b8c-4be7-a073-8f9a11df394f,1700352000000,
e4c973d4-2d3d-4a13-ac2c-0ee618da2aeb.binning_data.json,2023-11-18 03:58:30.837,2023-11-16 19:02:32.543,com.sec.android.app.shealth,-2,7205,1.3465397,5398.989,294.8999,VfS0qUERdZ,com.sec.android.app.shealth,e4c973d4-2d3d-4a13-ac2c-0ee618da2aeb,1700179200000,
c6e7ea16-a40b-4629-87f4-7b54a116c614.binning_data.json,2023-11-18 18:30:05.626,2023-11-17 18:30:07.434,com.sec.android.app.shealth,0,4416,1.2930468,3299.04,175.01999,EmOHuC/o0o,com.sec.android.app.shealth,c6e7ea16-a40b-4629-87f4-7b54a116c614,1700179200000,
96a6a575-8379-41c6-a357-9e91217dbbc8.binning_data.json,2023-11-18 19:27:14.148,2023-11-17 18:52:35.961,com.sec.android.app.shealth,-2,7623,1.4031125,5817.4897,313.27032,VfS0qUERdZ,com.sec.android.app.shealth,96a6a575-8379-41c6-a357-9e91217dbbc8,1700265600000,
744e9c3e-ab3c-47a8-8362-2168bec5b2b8.binning_data.json,2023-11-18 18:30:10.267,2023-11-17 18:30:13.420,com.sec.android.app.shealth,107,5876,1.3757889,4413.5684,242.94995,z/yAO0rODv,com.sec.android.app.shealth,744e9c3e-ab3c-47a8-8362-2168bec5b2b8,1700179200000,
4cc74894-c31c-461b-88e7-1d548f17fdf5.binning_data.json,2023-11-18 18:30:05.612,2023-11-18 18:30:05.612,com.sec.android.app.shealth,0,3725,1.2726141,2810.75,129.21999,EmOHuC/o0o,com.sec.android.app.shealth,4cc74894-c31c-461b-88e7-1d548f17fdf5,1700265600000,
a78a419c-45f5-4a03-bb88-f5bbaf1916e1.binning_data.json,2023-11-19 18:30:06.424,2023-11-19 18:30:06.424,com.sec.android.app.shealth,0,468,1.2321159,347.86,14.89,EmOHuC/o0o,com.sec.android.app.shealth,a78a419c-45f5-4a03-bb88-f5bbaf1916e1,1700352000000,
9f123992-7a4b-42e9-9411-e390f5587fcd.binning_data.json,2023-11-20 18:30:16.342,2023-11-19 18:30:11.657,com.sec.android.app.shealth,107,2145,1.4083642,1627.8904,93.829994,z/yAO0rODv,com.sec.android.app.shealth,9f123992-7a4b-42e9-9411-e390f5587fcd,1700352000000,
21857926-da33-4e87-a48f-6b381ee73bd3.binning_data.json,2023-11-20 18:30:07.675,2023-11-20 18:30:07.675,com.sec.android.app.shealth,0,5124,1.3014406,3849.99,204.68,EmOHuC/o0o,com.sec.android.app.shealth,21857926-da33-4e87-a48f-6b381ee73bd3,1700438400000,
abcaf100-bd83-46de-b436-e4915edabd3a.binning_data.json,2023-11-20 20:17:21.510,2023-11-19 18:40:56.860,com.sec.android.app.shealth,-2,5550,1.3053396,4169.81,220.70999,VfS0qUERdZ,com.sec.android.app.shealth,abcaf100-bd83-46de-b436-e4915edabd3a,1700438400000,
c667128e-9c0f-442e-84e7-0943e3e04c29.binning_data.json,2023-11-22 19:58:47.621,2023-11-21 19:01:29.199,com.sec.android.app.shealth,-2,5622,1.454378,4357.0654,241.56009,VfS0qUERdZ,com.sec.android.app.shealth,c667128e-9c0f-442e-84e7-0943e3e04c29,1700611200000,
c77e0990-f44f-4692-85d8-490071a9448f.binning_data.json,2023-11-21 18:30:06.844,2023-11-20 18:30:20.008,com.sec.android.app.shealth,0,4799,1.2180914,3587.82,193.2,EmOHuC/o0o,com.sec.android.app.shealth,c77e0990-f44f-4692-85d8-490071a9448f,1700524800000,
6a294443-6e5e-4434-95d9-7f479afa288a.binning_data.json,2023-11-21 19:01:30.607,2023-11-20 18:30:14.311,com.sec.android.app.shealth,-2,5684,1.3190441,4319.24,231.35991,VfS0qUERdZ,com.sec.android.app.shealth,6a294443-6e5e-4434-95d9-7f479afa288a,1700524800000,
642f7ba4-e0c7-4657-afed-d6e81f3410b9.binning_data.json,2023-11-21 18:31:26.103,2023-11-20 18:30:16.311,com.sec.android.app.shealth,107,1256,1.4013305,959.1,47.490005,z/yAO0rODv,com.sec.android.app.shealth,642f7ba4-e0c7-4657-afed-d6e81f3410b9,1700438400000,
8d7f1e94-3b7c-4038-b366-7a1fd4379ce8.binning_data.json,2023-11-22 18:30:12.072,2023-11-21 18:31:26.143,com.sec.android.app.shealth,107,4443,1.3968319,3398.4,180.79991,z/yAO0rODv,com.sec.android.app.shealth,8d7f1e94-3b7c-4038-b366-7a1fd4379ce8,1700524800000,
9db3f648-7d9e-464d-ab7e-7ae80845132d.binning_data.json,2023-11-22 18:30:07.899,2023-11-22 18:30:07.899,com.sec.android.app.shealth,0,4040,1.3382107,3066.03,160.53998,EmOHuC/o0o,com.sec.android.app.shealth,9db3f648-7d9e-464d-ab7e-7ae80845132d,1700611200000,
95ff51cf-61a5-4371-b889-ac6bc8ec1fab.binning_data.json,2023-11-23 18:30:09.924,2023-11-22 18:30:12.065,com.sec.android.app.shealth,107,4691,1.5088168,3665.526,206.49014,z/yAO0rODv,com.sec.android.app.shealth,95ff51cf-61a5-4371-b889-ac6bc8ec1fab,1700611200000,
285fd4f3-528c-4de5-a449-4f2cfda146e1.binning_data.json,2023-11-23 18:31:02.540,2023-11-22 19:38:11.519,com.sec.android.app.shealth,-2,9913,1.4180865,7616.8193,405.5198,VfS0qUERdZ,com.sec.android.app.shealth,285fd4f3-528c-4de5-a449-4f2cfda146e1,1700697600000,
90609364-c7fc-4c3b-89da-efa4c0d26ae8.binning_data.json,2023-11-23 18:31:01.500,2023-11-23 18:30:04.903,com.sec.android.app.shealth,0,6030,1.2935057,4531.26,242.32999,EmOHuC/o0o,com.sec.android.app.shealth,90609364-c7fc-4c3b-89da-efa4c0d26ae8,1700697600000,
d43e15d2-c989-4360-8884-d6bc2bb1adaa.binning_data.json,2023-11-25 18:30:11.820,2023-11-24 18:30:12.598,com.sec.android.app.shealth,107,5435,1.4320897,4175.0703,225.32994,z/yAO0rODv,com.sec.android.app.shealth,d43e15d2-c989-4360-8884-d6bc2bb1adaa,1700784000000,
ec0b9d97-02b4-4113-b422-63dc46004789.binning_data.json,2023-11-25 18:30:06.423,2023-11-25 18:30:06.423,com.sec.android.app.shealth,0,3481,1.3326842,2652.56,142.18999,EmOHuC/o0o,com.sec.android.app.shealth,ec0b9d97-02b4-4113-b422-63dc46004789,1700870400000,
fc2a3670-088f-4c59-98f3-fe29af9fc0c8.binning_data.json,2023-11-24 18:30:12.610,2023-11-23 18:30:09.944,com.sec.android.app.shealth,107,8131,1.4657865,6297.7104,336.00998,z/yAO0rODv,com.sec.android.app.shealth,fc2a3670-088f-4c59-98f3-fe29af9fc0c8,1700697600000,
b3875502-858e-4d7a-859d-424f69f46cc7.binning_data.json,2023-11-24 18:30:07.052,2023-11-23 18:31:01.498,com.sec.android.app.shealth,0,5216,1.2677846,3903.0398,208.69998,EmOHuC/o0o,com.sec.android.app.shealth,b3875502-858e-4d7a-859d-424f69f46cc7,1700784000000,
959e7069-511c-4388-96e5-35a5502607bb.binning_data.json,2023-11-26 18:30:10.740,2023-11-25 18:30:11.812,com.sec.android.app.shealth,107,4324,1.5273873,3382.3003,183.66998,z/yAO0rODv,com.sec.android.app.shealth,959e7069-511c-4388-96e5-35a5502607bb,1700870400000,
e9c35fd5-c951-4456-a355-bfe059302703.binning_data.json,2023-11-24 19:30:25.125,2023-11-23 18:30:59.670,com.sec.android.app.shealth,-2,6786,1.3668115,5156.53,278.78998,VfS0qUERdZ,com.sec.android.app.shealth,e9c35fd5-c951-4456-a355-bfe059302703,1700784000000,
7b912946-2264-4271-9d57-7d78695d39b4.binning_data.json,2023-11-26 18:53:33.667,2023-11-25 19:10:40.624,com.sec.android.app.shealth,-2,8672,1.4003594,6602.758,326.65,VfS0qUERdZ,com.sec.android.app.shealth,7b912946-2264-4271-9d57-7d78695d39b4,1700956800000,
dd043f85-b7fb-4e78-ac97-fd30a02f319a.binning_data.json,2023-11-26 18:30:05.416,2023-11-26 18:30:05.416,com.sec.android.app.shealth,0,5112,1.3183546,3835.55,168.20999,EmOHuC/o0o,com.sec.android.app.shealth,dd043f85-b7fb-4e78-ac97-fd30a02f319a,1700956800000,
ec94be04-22b9-4498-9eb0-feac749947cc.binning_data.json,2023-11-25 19:10:41.571,2023-11-24 18:31:57.773,com.sec.android.app.shealth,-2,5391,1.4467374,4179.41,228.05998,VfS0qUERdZ,com.sec.android.app.shealth,ec94be04-22b9-4498-9eb0-feac749947cc,1700870400000,
bf67a823-30c8-49ff-a4f3-64b7d5f394bd.binning_data.json,2023-11-27 18:30:09.481,2023-11-26 18:30:10.732,com.sec.android.app.shealth,107,6874,1.4384167,5285.1494,282.1199,z/yAO0rODv,com.sec.android.app.shealth,bf67a823-30c8-49ff-a4f3-64b7d5f394bd,1700956800000,
e3fcf78e-8df5-4585-a859-c56edaa908a9.binning_data.json,2023-11-28 20:20:49.187,2023-11-27 18:58:20.754,com.sec.android.app.shealth,-2,5654,1.4428638,4371.6816,247.40996,VfS0qUERdZ,com.sec.android.app.shealth,e3fcf78e-8df5-4585-a859-c56edaa908a9,1701129600000,
6af01e59-f4e4-43b0-8410-3ba730dab1d4.binning_data.json,2023-11-27 18:15:02.039,2023-11-26 18:53:32.704,com.sec.android.app.shealth,-2,8345,1.4210538,6404.661,348.5903,VfS0qUERdZ,com.sec.android.app.shealth,6af01e59-f4e4-43b0-8410-3ba730dab1d4,1701043200000,
37c76777-3f97-4831-910f-b8fdfafc34fb.binning_data.json,2023-11-27 18:30:04.785,2023-11-27 18:30:04.785,com.sec.android.app.shealth,0,5080,1.3718172,3852.3,202.95999,EmOHuC/o0o,com.sec.android.app.shealth,37c76777-3f97-4831-910f-b8fdfafc34fb,1701043200000,
2c443060-d4f5-4f9a-a735-f26b7c02704a.binning_data.json,2023-11-28 18:30:07.433,2023-11-28 18:30:07.433,com.sec.android.app.shealth,0,2858,1.3166332,2160.73,113.82998,EmOHuC/o0o,com.sec.android.app.shealth,2c443060-d4f5-4f9a-a735-f26b7c02704a,1701129600000,
70923d05-dfae-4501-a9cd-339bb577f87b.binning_data.json,2023-11-27 18:30:09.475,2023-11-27 18:30:09.475,com.sec.android.app.shealth,107,7432,1.4666035,5769.9316,315.50024,z/yAO0rODv,com.sec.android.app.shealth,70923d05-dfae-4501-a9cd-339bb577f87b,1701043200000,
86aa3539-efab-4ecf-9ac1-5e4da5b3c428.binning_data.json,2023-12-01 18:30:12.095,2023-11-30 18:30:10.755,com.sec.android.app.shealth,107,2643,1.4812783,2049.3289,117.71005,z/yAO0rODv,com.sec.android.app.shealth,86aa3539-efab-4ecf-9ac1-5e4da5b3c428,1701302400000,
20587a23-8674-434c-943c-19eb7f682e94.binning_data.json,2023-11-29 18:30:05.330,2023-11-29 18:30:05.330,com.sec.android.app.shealth,0,3601,1.3602419,2710.7397,144.23997,EmOHuC/o0o,com.sec.android.app.shealth,20587a23-8674-434c-943c-19eb7f682e94,1701216000000,
a5a05aa6-9996-40bd-8e6f-5fddacf6ca27.binning_data.json,2023-12-02 00:47:17.465,2023-11-30 18:55:07.216,com.sec.android.app.shealth,-2,3187,1.3855393,2439.02,135.45007,VfS0qUERdZ,com.sec.android.app.shealth,a5a05aa6-9996-40bd-8e6f-5fddacf6ca27,1701388800000,
93866fb4-db42-48b9-a78d-0a8da66787a3.binning_data.json,2023-11-29 18:30:11.230,2023-11-28 18:30:13.976,com.sec.android.app.shealth,107,4857,1.5157746,3795.4917,216.34984,z/yAO0rODv,com.sec.android.app.shealth,93866fb4-db42-48b9-a78d-0a8da66787a3,1701129600000,
caab8866-1644-4020-be9b-4581c7a28463.binning_data.json,2023-11-30 03:17:16.879,2023-11-28 20:20:48.675,com.sec.android.app.shealth,-2,5124,1.4473919,3924.2786,213.08005,VfS0qUERdZ,com.sec.android.app.shealth,caab8866-1644-4020-be9b-4581c7a28463,1701216000000,
3c71314c-1773-434f-b65d-6b1db482943d.binning_data.json,2023-11-30 18:30:05.618,2023-11-30 18:30:05.618,com.sec.android.app.shealth,0,1562,1.198237,1165.96,59.39,EmOHuC/o0o,com.sec.android.app.shealth,3c71314c-1773-434f-b65d-6b1db482943d,1701302400000,
a60d92d2-e46e-4ae1-9b07-5a2ace7d18c0.binning_data.json,2023-11-30 18:30:10.730,2023-11-29 18:30:11.221,com.sec.android.app.shealth,107,4384,1.4940699,3403.529,183.10002,z/yAO0rODv,com.sec.android.app.shealth,a60d92d2-e46e-4ae1-9b07-5a2ace7d18c0,1701216000000,
b368ac6a-761c-406e-902b-1a53d478845e.binning_data.json,2023-12-01 03:04:29.789,2023-11-29 19:05:59.578,com.sec.android.app.shealth,-2,3423,1.3830452,2627.8887,145.75006,VfS0qUERdZ,com.sec.android.app.shealth,b368ac6a-761c-406e-902b-1a53d478845e,1701302400000,
c7574cd9-16ac-4da2-adca-f7c046037b22.binning_data.json,2023-12-02 18:30:24.503,2023-12-01 18:30:12.087,com.sec.android.app.shealth,107,2687,1.4515853,2072.9102,116.43007,z/yAO0rODv,com.sec.android.app.shealth,c7574cd9-16ac-4da2-adca-f7c046037b22,1701388800000,
9a2129b8-dd43-44ae-847c-9de80f1d69c7.binning_data.json,2023-12-01 18:30:06.197,2023-12-01 18:30:06.197,com.sec.android.app.shealth,0,1762,1.2766396,1322.6599,71.09,EmOHuC/o0o,com.sec.android.app.shealth,9a2129b8-dd43-44ae-847c-9de80f1d69c7,1701388800000,
