com.samsung.health.food_info,6302031,7
potassium,vitamin_a,vitamin_c,vitamin_d,cholesterol,description,custom,provider_food_id,metric_serving_amount,sodium,dietary_fiber,total_fat,update_time,create_time,monosaturated_fat,protein,polysaturated_fat,iron,name,sugar,added_sugar,calcium,calorie,serving_description,info_provider,deviceuuid,metric_serving_unit,saturated_fat,trans_fat,pkg_name,carbohydrate,unit_count_per_calorie,datauuid,default_number_of_serving_unit
,0.0,0.0,0.0,5.0,,,fatsecret-69030724,85,42.0,,1.5,2024-09-03 18:34:08.715,2024-08-09 14:43:08.389,,5.1,,0.0,Greek Yogurt Alphonso Mango(Epigamia),5.0,,0.0,78.0,serving,,EmOHuC/o0o,g,1.0,,com.sec.android.app.shealth,11.0,1.0897436,9627846c-3fa1-41e9-aad8-35415617021d,1,
0.0,0.0,0.0,0.0,0.0,,,fatsecret-35047122,100,53.0,0.0,0.0,2024-09-03 18:34:08.722,2024-09-03 18:34:08.722,0.0,0.0,0.0,0.0,Sting(Pepsi),7.0,,0.0,28.0,serving,,EmOHuC/o0o,ml,0.0,0.0,com.sec.android.app.shealth,7.0,,81d5b81f-465e-48e8-97c6-2b36d10b9095,1,
,0.0,0.0,0.0,,,,fatsecret-25408472,100,163.0,0.0,17.6,2024-09-04 10:39:48.698,2024-08-07 17:30:02.012,,4.0,,0.0,Milkybar Moosha(Nestle),39.7,,0.0,385.0,serving,,EmOHuC/o0o,g,15.3,0.1,com.sec.android.app.shealth,52.7,0.25974026,99ae4719-f9c4-4dc3-b39f-5d562c3f620c,1,
,0.0,0.0,0.0,21.0,,,fatsecret-35364537,100,156.0,2.1,29.2,2024-09-04 10:43:14.434,2024-09-04 10:43:14.434,,7.8,,0.0,Dairy Milk(Cadbury),57.3,,0.0,532.0,serving,,EmOHuC/o0o,g,17.5,0.2,com.sec.android.app.shealth,60.4,0.18796992,ef508276-ed2c-4c85-b336-0cb0cffe06c2,1,
293.0,10.888889,46.666668,0.0,0.0,,,fatsecret-36770,100,262.0,3.3,0.35,2024-09-04 16:27:55.391,2024-09-04 16:27:55.391,0.024,2.98,0.167,3.7222223,"Broccoli (with Salt, Drained, Cooked, Boiled)",1.39,,3.0769231,28.0,g,,EmOHuC/o0o,g,0.054,,com.sec.android.app.shealth,5.06,3.5714285,1d366342-b2da-4605-abce-fe2d7e7c53dc,100,
0.0,0.0,0.0,0.0,0.0,"78.0 kcal, 1",,quickinput-1f37ff37-6d45-4b8c-840b-62a767eacd4f,1,20.8,0.0,3.0,2024-11-12 15:32:28.486,2024-08-21 03:59:15.800,0.0,0.8,0.0,0.0,Milkybar Moosha,7.8,0.0,0.0,78.0,serving,,EmOHuC/o0o,120001,2.8,0.0,com.sec.android.app.shealth,12.1,1.0,d2889c8a-b1fc-46b6-b5ed-c8cce6d0af7c,1,
0.0,0.0,0.0,0.0,0.0,"814.0 kcal, 1",,quickinput-25b44aa5-d9dd-4b3f-b218-b2e5726a084f,1,0.0,0.0,0.0,2024-11-12 15:32:28.503,2024-11-12 15:31:59.201,0.0,30.0,0.0,0.0,HRX EatFit Grilled Chicken Protein Meal,0.0,0.0,0.0,814.0,serving,,EmOHuC/o0o,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,9bbc3c82-8b9e-4b19-9c74-1593b5d1a8ea,1,
551.0,1.4444444,0.0,0.0,0.0,,,fatsecret-3213,254,856.0,10.4,0.94,2024-11-13 08:26:10.464,2024-11-13 08:26:10.464,0.211,12.06,0.338,16.666666,Vegetarian Baked Beans,22.96,,6.6153846,239.0,cup,,EmOHuC/o0o,g,0.224,,com.sec.android.app.shealth,53.7,1.0627615,304d589d-6171-49a2-8bb9-9c772f35a284,1,
0.0,0.0,0.0,0.0,0.0,"515.0 kcal, 1",,quickinput-772d5756-26fc-4cf3-947c-7f1f8fd210a7,1,0.0,8.0,17.0,2024-11-13 16:11:57.875,2024-11-13 16:11:17.670,0.0,15.0,0.0,0.0,Eatclub Sandwich Mushroom,0.0,0.0,0.0,515.0,serving,,EmOHuC/o0o,120001,0.0,0.0,com.sec.android.app.shealth,74.0,1.0,fa5d4cd9-7497-48ff-830a-1935d5550f3c,1,
660.0,0.0,0.5555556,0.0,0.0,,,fatsecret-37050,100,12.0,3.3,43.85,2024-11-14 15:16:23.365,2024-11-12 15:33:43.085,23.797,18.22,7.845,37.11111,Cashew Nuts,5.91,,2.8461537,553.0,g,,EmOHuC/o0o,g,7.783,,com.sec.android.app.shealth,30.19,0.18083182,47e3e9f4-5eb0-4aca-a7e4-10eadbdb2c17,100,
,0.0,0.0,0.0,186.0,,,fatsecret-13163255,225,300.0,,26.6,2024-11-14 15:15:06.720,2024-11-14 15:15:06.720,,26.6,,0.0,Chicken Zinger Burger(KFC),11.51,,0.0,563.0,serving,,EmOHuC/o0o,g,8.2,0.04,com.sec.android.app.shealth,57.1,0.39964476,fbb1a539-55ba-42ab-a1b0-de48f7e9c4c7,1,
,0.0,0.0,0.0,48.0,,,fatsecret-5491360,80,600.0,,15.6,2024-11-14 15:15:06.720,2024-11-14 15:15:06.720,,15.0,,0.0,Chicken Popcorn (Regular)(KFC),0.0,,0.0,272.0,serving,,EmOHuC/o0o,g,6.8,0.02,com.sec.android.app.shealth,18.0,0.29411766,3b19e235-72e0-46ad-a5ba-e75396ea9e85,1,
,0.0,0.0,0.0,,,,fatsecret-80397262,184,500.0,,12.8,2024-11-14 15:15:06.720,2024-11-14 15:15:06.720,,42.6,,0.0,2Pc Smoky Grilled Chicken(KFC),0.0,,0.0,350.0,serving,,EmOHuC/o0o,g,3.6,0.04,com.sec.android.app.shealth,16.1,0.5257143,07022c55-f79a-44dd-a126-b51ec6730fda,1,
179.0,12.0,5.4444447,0.0,119.0,,,fatsecret-6284,105,410.0,0.9,7.28,2024-11-14 17:02:21.336,2024-11-14 17:02:21.336,2.447,6.99,0.635,6.2222223,Greek Salad,1.98,,9.461538,106.0,cup,,EmOHuC/o0o,g,3.468,,com.sec.android.app.shealth,3.38,0.990566,a84fbd63-d020-466b-8d3c-ea789bd835b7,1,
0.0,0.0,0.0,0.0,0.0,"459.0 kcal, 1",,quickinput-8020744d-b9b3-41b7-b119-a5c8c8d23e8f,1,0.0,6.0,21.0,2024-11-15 16:42:21.301,2024-11-15 16:41:59.400,0.0,40.0,0.0,0.0,Chicken Keto Salad,0.0,0.0,0.0,459.0,serving,,EmOHuC/o0o,120001,0.0,0.0,com.sec.android.app.shealth,27.0,1.0,acdc493c-10af-4e01-a3c1-c3dd1ed32c7a,1,
83.0,0.33333334,3.5555556,0.0,10.0,,,fatsecret-39875,60,153.0,,10.1,2024-11-15 16:43:50.716,2024-11-15 16:43:50.716,3.826,2.74,2.639,7.1666665,Brownie,,,1.9230769,243.0,brownie (2" square),,EmOHuC/o0o,g,3.132,,com.sec.android.app.shealth,38.97,0.24691358,663cef5b-dfca-4ac3-bb66-a00abd54f6c6,1,
0.0,7.0,0.0,0.0,0.0,"87.0 kcal, 1",,quickinput-2a92dd2b-6e68-453e-8ebb-d46188f31c5c,1,0.0,0.0,6.0,2024-11-15 16:39:47.642,2024-08-11 06:49:24.900,0.0,3.4,0.0,0.0,Full Cream Milk ( Nilgiris),0.0,0.0,10.0,87.0,serving,,EmOHuC/o0o,120001,3.7,0.1,com.sec.android.app.shealth,5.0,1.0,469e2494-c36b-4958-a5d4-c049f2e5b1d5,1,
248.0,4.6666665,3.3333333,0.0,105.0,,,fatsecret-5100,198,598.0,1.4,11.96,2024-11-15 16:43:50.715,2024-11-15 16:43:50.715,5.201,12.45,3.372,14.5,Chicken Fried Rice,1.39,,2.9230769,329.0,cup,,EmOHuC/o0o,g,2.435,,com.sec.android.app.shealth,41.82,0.6018237,d6efa89d-8188-40f0-93ac-1fed6fb53c88,1,
,0.0,0.0,0.0,,,,fatsecret-41609389,25,55.0,,4.0,2024-11-16 03:59:19.892,2024-08-05 17:58:50.730,,1.0,,0.0,Choco Pie(Lotte),9.0,,0.0,108.0,serving,,EmOHuC/o0o,g,3.0,0.0,com.sec.android.app.shealth,17.0,0.23148148,7aaa7576-256b-4e1d-8441-de4f6b2e9c91,1,
35.0,0.0,0.0,0.0,0.0,,,fatsecret-4501,100,365.0,0.4,0.28,2024-11-16 11:36:17.647,2024-11-16 11:36:17.647,0.087,2.66,0.075,6.6111116,White Rice,0.05,,0.7692308,129.0,g,,EmOHuC/o0o,g,0.076,,com.sec.android.app.shealth,27.9,0.7751938,76a5e67d-d95b-4a08-a144-2034584cda51,100,
239.0,12.444445,3.0,0.0,93.0,,,fatsecret-4756240,100,411.0,0.8,6.1,2025-02-19 12:42:15.677,2024-11-16 11:36:17.648,2.368,10.5,1.068,7.7777777,Chicken Stir Fry,2.2,,3.0,112.0,g,,3QItrwNcp5,g,1.967,,com.sec.android.app.shealth,3.91,0.89285713,24aa50e7-3d0d-4129-a2b3-ad8936b8c164,100,
,0.0,0.0,0.0,,,,fatsecret-43902258,100,103.0,,34.8,2024-11-16 11:36:17.647,2024-11-16 11:36:17.647,,8.3,,0.0,Dairy Milk Silk Mousse(Cadbury),47.2,,0.0,555.0,serving,,EmOHuC/o0o,g,20.0,0.2,com.sec.android.app.shealth,53.5,0.18018018,bb2230c3-3e77-44d0-a291-44172163708b,1,
,0.0,0.0,0.0,,,,fatsecret-57321897,55,1.0,0.5,0.2,2024-11-16 11:36:17.647,2024-11-16 11:36:17.647,,0.1,,0.0,Aam Ras(Kwality Wall's),13.8,,0.0,65.0,serving,,EmOHuC/o0o,g,0.2,0.0,com.sec.android.app.shealth,15.6,0.84615386,5c736e13-39f4-42ac-899c-7af71edc90be,1,
28.0,0.22222222,5.888889,0.0,0.0,,,fatsecret-10431959,225,35.0,0.6,0.04,2024-11-17 14:45:04.534,2024-11-17 14:45:04.534,0.003,0.17,0.016,1.0555556,Virgin Mojito,38.89,,1.3076923,155.0,cocktail,,EmOHuC/o0o,g,0.007,,com.sec.android.app.shealth,40.59,1.451613,6f5479d4-e2c9-47d6-b02b-956f64b0760f,1,
,0.0,0.0,0.0,,,,fatsecret-43589601,280,1019.0,,36.3,2024-11-17 14:45:04.534,2024-11-17 14:45:04.534,,26.2,,0.0,Chicken Whopper(Burger King),8.7,,0.0,667.0,serving,,EmOHuC/o0o,g,8.1,0.0,com.sec.android.app.shealth,59.1,0.41979012,df1fe9e5-2dde-47f2-803a-63de134fb2c7,1,
,0.0,0.0,0.0,0.0,,,fatsecret-67525934,80,242.0,1.5,11.38,2024-11-17 14:47:59.486,2024-11-17 14:47:59.486,3.98,7.74,2.63,0.0,Malabar Parota(ID),0.0,,0.0,244.0,serving,,EmOHuC/o0o,g,4.17,0.0,com.sec.android.app.shealth,27.78,0.32786885,a296aea8-ce93-413a-a3f9-a174472e11c4,1,
229.0,2.0,0.0,0.0,80.0,,,fatsecret-34465,100,86.0,0.0,3.81,2024-11-17 14:47:59.486,2024-11-17 14:47:59.486,1.18,20.13,0.95,5.6666665,Chicken Leg Meat (Broilers or Fryers),0.0,,0.84615386,120.0,g,,EmOHuC/o0o,g,0.98,0.104,com.sec.android.app.shealth,0.0,0.8333333,4e0310d4-e0a7-441d-aa52-87bb5a5f60a0,100,
,0.0,0.0,0.0,10.0,,,fatsecret-2736158,0,40.0,0.0,7.9,2024-11-17 14:47:59.487,2024-11-17 14:47:59.487,,2.2,,0.0,Gulab Jamun(Haldiram's),16.0,,0.0,143.0,serving,,EmOHuC/o0o,,3.0,,com.sec.android.app.shealth,17.0,,ab98190d-9995-4f5d-8eae-9515fc26ebf2,1,
,0.0,0.0,0.0,0.0,,,fatsecret-20064132,100,33.0,5.9,30.81,2024-11-18 14:33:27.502,2024-11-13 08:27:33.144,10.73,16.83,12.06,0.0,Peanut Chikki Bar(Haldiram's),36.13,,0.0,532.0,serving,,EmOHuC/o0o,g,3.74,0.0,com.sec.android.app.shealth,46.81,0.18796992,37e8084a-585a-4af6-ab3b-00b36a02689e,1,
,0.0,0.0,0.0,0.0,,,fatsecret-22386938,30,150.0,0.8,0.3,2024-11-18 17:28:50.639,2024-11-17 14:44:04.789,0.0,2.0,0.0,0.0,Corn Flakes(Kellogg's),2.5,,0.0,114.0,serving,,EmOHuC/o0o,g,0.2,0.0,com.sec.android.app.shealth,26.1,0.2631579,4c0e729f-7e5c-48f9-90da-9302ee1d71d4,1,
0.0,0.0,0.0,0.0,0.0,"803.0 kcal, 1",,quickinput-6d79acaf-4c31-419e-a70c-57c6ef9aba82,1,0.0,6.0,44.0,2024-11-19 08:53:46.274,2024-11-19 08:52:14.717,0.0,71.0,0.0,0.0,EATCLUB Chicken Peri Peri Keto Bowl,0.0,0.0,0.0,803.0,serving,,EmOHuC/o0o,120001,0.0,0.0,com.sec.android.app.shealth,30.0,1.0,5a84f7c5-ab2a-4759-ae23-57fac4c6dceb,1,
230.0,87.44444,14.222222,0.0,0.0,,,fatsecret-36619,100,27.0,2.5,0.14,2024-11-19 15:26:25.418,2024-11-18 17:28:50.662,0.0,1.37,0.08,4.0,"Sweet Potato (Without Skin, Cooked, Boiled)",5.74,,2.0769231,76.0,g,,EmOHuC/o0o,g,0.04,,com.sec.android.app.shealth,17.72,1.3157895,9453bb40-6e66-4514-bb27-16c627f7088a,100,
293.0,4.0,29.555555,0.0,0.0,,,fatsecret-5366,138,3.0,3.0,0.28,2024-11-19 15:26:57.838,2024-11-13 16:11:57.895,0.023,0.97,0.075,1.2222222,Fruit,14.03,,1.3076923,80.0,fruit,,EmOHuC/o0o,g,0.072,,com.sec.android.app.shealth,20.73,1.725,abf51377-c953-4024-9413-5a0654ec5f45,1,
55.0,8.222222,0.0,0.0,186.0,,,fatsecret-330501,44,122.0,0.0,4.65,2024-11-19 16:14:13.486,2024-11-19 16:14:13.486,1.787,5.51,0.62,2.8888888,Soft Boiled Egg,0.49,,1.6923077,68.0,medium,,EmOHuC/o0o,g,1.432,,com.sec.android.app.shealth,0.49,0.64705884,f6c9d1dd-3eb7-4135-967b-d7e7ee028678,1,
58.0,0.0,0.0,0.0,0.0,,,fatsecret-3594,36,247.0,1.7,3.39,2024-11-20 13:35:06.419,2024-11-20 13:35:06.419,1.358,2.71,1.29,5.3333335,Fried Whole Wheat Puri or Poori Bread (Indian Puffed Bread),0.08,,0.46153846,107.0,puri (approx 4-4/5" dia),,EmOHuC/o0o,g,0.512,,com.sec.android.app.shealth,16.82,0.3364486,c6ab30ca-7c49-4f4a-a8f3-56e6cf5f0b92,1,
338.0,2.2222223,31.333334,0.0,0.0,,,fatsecret-5595,250,2.0,0.2,1.5,2024-11-20 13:42:12.964,2024-11-20 13:42:12.964,0.145,0.75,0.86,6.666667,Blackberry Juice,19.25,,2.3076923,95.0,cup,,EmOHuC/o0o,g,0.045,,com.sec.android.app.shealth,19.5,2.631579,a28b0ee3-11ae-4a81-b566-e6baa16c1850,1,
0.0,0.0,0.0,0.0,0.0,"557.0 kcal, 1",,quickinput-aca52f5a-bc85-4c8f-a45b-0b9e7c89fff8,1,0.0,0.0,0.0,2024-11-21 14:37:05.966,2024-11-21 14:34:28.927,0.0,25.0,0.0,0.0,EATFIT HRX BBQ Chicken Pro Burger,0.0,0.0,0.0,557.0,serving,,EmOHuC/o0o,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,35157854-be53-4b94-8fbe-23357bbc2f40,1,
,0.0,0.0,0.0,,,,fatsecret-50786359,100,,,30.4,2024-11-21 14:39:29.308,2024-11-21 14:39:29.308,,4.2,,0.0,Epic Choco Almond(Amul),21.2,,0.0,400.0,serving,,EmOHuC/o0o,g,20.3,0.4,com.sec.android.app.shealth,27.6,0.25,17317200-1e24-4f1f-936e-6162cf9da565,1,
268.0,1.2222222,75.111115,0.0,0.0,,,fatsecret-4879970,190,11.0,3.4,1.63,2024-11-22 14:08:43.648,2024-11-22 14:08:43.648,0.101,1.27,0.084,2.1111112,Fruit Salad,20.46,,3.3846154,108.0,cup,,EmOHuC/o0o,g,1.229,,com.sec.android.app.shealth,25.0,1.7592592,dc71e7de-10a7-4a0f-9720-569d46f422e0,1,
0.0,0.0,0.0,0.0,0.0,"101.0 kcal, 1",,quickinput-b8179a8e-31ba-4494-98dd-e70bc62564fb,1,42.0,0.1,4.0,2024-11-22 14:35:33.793,2024-11-22 14:12:11.835,0.0,1.0,0.0,0.0,Piccadeli Armada Nutty Caramel,11.0,0.0,0.0,101.0,serving,,EmOHuC/o0o,120001,3.0,0.0,com.sec.android.app.shealth,17.0,1.0,c7241c3e-cc4e-4bda-8cd4-6cd4007b55eb,1,
0.0,0.0,0.0,0.0,0.2,"63.0 kcal, 1",,quickinput-a9d6fc4b-ffe5-4918-b3d1-f5fedfe080b3,1,9.0,0.3,3.0,2024-11-22 14:35:33.821,2024-11-22 14:14:08.160,0.0,1.0,0.0,0.0,Piccadeli Scala Chocolate,6.0,0.0,0.0,63.0,serving,,EmOHuC/o0o,120001,1.0,0.0,com.sec.android.app.shealth,8.0,1.0,c18aa0de-8ee8-430c-bab5-128649b2cf39,1,
0.0,0.0,0.0,0.0,1.2,"103.0 kcal, 1",,quickinput-6ab21076-2d4a-42d0-86c5-6ff97de3a527,1,27.4,1.2,6.1,2024-11-22 14:35:33.851,2024-11-22 14:24:28.516,0.0,0.6,0.0,0.0,Igloo Lagoon,10.2,0.0,0.0,103.0,serving,,EmOHuC/o0o,120001,2.8,0.0,com.sec.android.app.shealth,11.2,1.0,22889236-6c5e-43aa-b1cd-d19b48632253,1,
0.0,0.0,0.0,0.0,0.0,"106.0 kcal, 1",,quickinput-34480d40-f0f5-4b5f-9c23-9847c6e85d20,1,63.0,0.4,6.0,2024-11-22 14:35:33.878,2024-11-22 14:33:41.880,0.0,1.0,0.0,0.0,Piccadeli GoNuts Peanut Energy,12.0,0.0,0.0,106.0,serving,,EmOHuC/o0o,120001,2.0,0.0,com.sec.android.app.shealth,13.0,1.0,43953385-27e0-41f4-9149-a9e4c81117e4,1,
0.0,0.0,0.0,0.0,0.0,"84.0 kcal, 1",,quickinput-74ade65c-0f85-426e-826b-a0a22616d22d,1,39.0,0.2,4.0,2024-11-22 14:35:33.902,2024-11-22 14:35:01.105,0.0,1.0,0.0,0.0,Piccadeli Combo,9.0,0.0,0.0,84.0,serving,,EmOHuC/o0o,120001,3.0,0.0,com.sec.android.app.shealth,12.0,1.0,0526a8af-7c02-482a-83e4-78646750437b,1,
,0.0,0.0,0.0,,,,fatsecret-4542880,100,,,7.5,2024-11-22 14:37:41.773,2024-11-22 14:37:41.773,,5.8,,0.0,Vegetable Samosas(Al Kabeer),,,0.0,226.0,serving,,EmOHuC/o0o,g,,,com.sec.android.app.shealth,34.9,0.44247788,c06f381d-7dd5-4071-ae33-a746be23f90f,1,
61.0,1.1111112,0.0,0.0,46.0,,,fatsecret-39778,160,8.0,1.9,3.31,2024-11-22 14:37:41.773,2024-11-22 14:37:41.773,0.93,7.26,0.883,13.055554,"Egg Noodles (Enriched, Cooked)",0.64,,1.4615384,221.0,cup,,EmOHuC/o0o,g,0.67,0.034,com.sec.android.app.shealth,40.26,0.7239819,91b9a6f4-c861-4cb3-aa62-db2f9287c592,1,
66.0,0.5555556,0.5555556,0.0,22.0,,,fatsecret-307861,28,205.0,0.0,2.83,2024-11-22 14:37:41.773,2024-11-22 14:37:41.773,1.021,5.05,0.755,2.0555556,Chicken Sausage,0.0,,0.6923077,49.0,link (7/8" dia x 4" long),,EmOHuC/o0o,g,0.726,0.083,com.sec.android.app.shealth,0.43,0.57857144,9622a522-7a7b-4224-b8b1-ac4e2793ee7e,1,
496.0,2.7777777,137.77777,0.0,0.0,,,fatsecret-35883,248,2.0,0.5,0.5,2024-11-22 14:39:05.920,2024-11-18 14:32:49.147,0.089,1.74,0.099,2.7777777,Orange Juice,20.83,,2.0769231,112.0,cup,,EmOHuC/o0o,g,0.06,,com.sec.android.app.shealth,25.79,2.2142856,da3d7386-2e17-4566-aee4-e446bc0145e9,1,
384.0,13.222222,7.5555553,0.0,26.0,,,fatsecret-2207,100,551.0,1.2,12.96,2024-11-22 16:12:20.391,2024-11-22 14:38:25.914,5.947,11.69,3.192,9.666667,Beef Curry,2.73,,1.5384616,184.0,g,,EmOHuC/o0o,g,2.883,,com.sec.android.app.shealth,5.8,0.54347825,92f1ac9a-50f8-4091-8169-220215347ea3,100,
320.0,93.44444,6.5555553,0.0,0.0,,,fatsecret-36320,100,69.0,2.8,0.24,2024-11-26 05:35:53.533,2024-11-26 05:35:53.533,0.014,0.93,0.117,1.6666667,Carrots,4.54,,2.5384614,41.0,g,,EmOHuC/o0o,g,0.037,0.0,com.sec.android.app.shealth,9.58,2.4390244,2f4dedf9-d2bb-41f3-91d2-eaeb2e486edb,100,
0.0,0.0,0.0,0.0,0.0,"606.0 kcal, 1",,quickinput-ce1f84d2-6884-486c-9e29-18217a9aa4af,1,0.0,7.0,24.0,2025-03-06 15:59:03.686,2024-11-19 08:53:27.095,0.0,31.0,0.0,0.0,EATCLUB Grilled Chicken Power Sandwich,0.0,0.0,0.0,606.0,serving,,3QItrwNcp5,120001,0.0,0.0,com.sec.android.app.shealth,66.0,1.0,3ef4b563-9693-425b-8ad4-10df5e902b26,1,
59.0,6.7777777,0.0,0.0,185.0,,,fatsecret-3095,44,129.0,0.0,4.36,2024-11-26 05:40:50.114,2024-08-19 10:46:54.280,1.67,5.51,0.598,4.4444447,Poached Egg,0.34,,1.7692307,64.0,medium,,EmOHuC/o0o,g,1.358,,com.sec.android.app.shealth,0.34,0.6875,d1451d64-ac85-430e-8d12-c750c9aa8afc,1,
0.0,0.0,0.0,0.0,0.0,"488.0 kcal, 1",,quickinput-3d9e42c0-adab-4680-95d4-949796395a6b,1,0.0,12.0,20.0,2024-11-26 07:44:18.006,2024-11-26 07:43:59.156,0.0,29.0,0.0,0.0,Pro Bowl Burritto,0.0,0.0,0.0,488.0,serving,,EmOHuC/o0o,120001,0.0,0.0,com.sec.android.app.shealth,50.0,1.0,8ea26e5f-c9b3-434e-a81f-9fb2ec5ee474,1,
72.0,12.666667,0.33333334,0.0,44.0,,,fatsecret-38873,80,166.0,0.3,18.0,2025-02-18 18:23:13.721,2024-08-09 14:52:06.986,6.907,4.4,1.282,2.7777777,Cheesecake,,,3.1538463,257.0,piece (1/6 of 17 oz cake),,3QItrwNcp5,g,7.937,,com.sec.android.app.shealth,20.4,0.31128404,fc3840cd-8bdb-44a9-9647-e428091cef98,1,
22.0,15.111111,5.111111,0.0,0.0,,,fatsecret-4619,25,197.0,0.8,0.12,2024-11-26 16:50:05.420,2024-11-26 16:50:05.420,0.022,1.66,0.061,37.11111,Corn Flakes,2.34,,1.1538461,90.0,cup,,EmOHuC/o0o,g,0.034,,com.sec.android.app.shealth,21.74,0.2777778,38857e27-db80-4b7b-87cf-d052ea1ba0e8,1,
54.0,0.0,0.0,0.0,0.0,,,fatsecret-5341,8,0.0,0.7,0.03,2025-03-03 15:30:55.211,2024-11-19 15:27:44.747,0.003,0.2,0.002,0.44444445,Date,5.26,,0.23076923,23.0,date,,3QItrwNcp5,g,0.003,,com.sec.android.app.shealth,6.23,0.3608696,ffb69f0b-5e30-4447-beac-91434c68b311,1,
,0.0,0.0,0.0,,,,fatsecret-18213757,30,,1.5,4.5,2024-11-27 06:41:38.253,2024-11-27 06:41:38.253,,2.1,,0.0,Chocos Fills(Kellogg's),,,0.0,131.0,serving,,EmOHuC/o0o,g,,,com.sec.android.app.shealth,21.3,0.22900763,8232951b-c396-4ceb-b959-4fb523bc6155,1,
,0.0,0.0,0.0,5.0,,,fatsecret-45772764,100,47.0,,1.9,2024-11-27 06:49:34.795,2024-11-27 06:49:34.795,,6.8,,0.0,Greek Yogurt Blueberry(Epigamia),11.1,,0.0,100.0,serving,,EmOHuC/o0o,g,1.4,,com.sec.android.app.shealth,13.9,1.0,3fe3d7e7-ff7a-478d-8a12-4d3d6b6d4e24,1,
188.0,0.0,0.0,0.0,0.0,,,fatsecret-45504818,100,125.0,10.0,10.6,2025-02-19 12:39:40.191,2024-08-06 03:37:27.584,0.0,30.0,0.0,0.0,Max Protein Ultimate(Rite Bite),2.8,,0.0,336.0,serving,,3QItrwNcp5,g,2.8,0.0,com.sec.android.app.shealth,46.6,0.29761904,d4c31114-2be3-4c11-b6e8-953d6a553751,1,
256.0,0.6666667,0.0,0.0,85.0,,,fatsecret-34449,100,74.0,0.0,3.57,2024-11-27 06:50:51.744,2024-11-14 15:11:55.308,1.24,31.02,0.77,5.7777777,"Chicken Breast Meat (Broilers or Fryers, Roasted, Cooked)",0.0,,1.1538461,165.0,g,,EmOHuC/o0o,g,1.01,,com.sec.android.app.shealth,0.0,0.6060606,1a91b805-708b-498d-b2ff-c63aea8cf650,100,
,0.0,0.0,0.0,,,,fatsecret-41076673,41,,,3.0,2024-11-27 06:55:14.468,2024-11-27 06:55:14.468,,0.0,,0.0,Fruitella(Fruittella),,,0.0,164.0,serving,,EmOHuC/o0o,g,,,com.sec.android.app.shealth,34.0,0.25,c15e6f81-b620-4c58-ae4c-2481ca04dd00,1,
,0.0,0.0,0.0,,,,fatsecret-80397226,182,400.0,,33.2,2024-11-27 10:39:11.127,2024-11-27 10:39:11.127,,31.9,,0.0,2Pc Hot Crispy Chicken(KFC),0.0,,0.0,529.0,serving,,EmOHuC/o0o,g,13.1,0.07,com.sec.android.app.shealth,25.8,0.34404537,db7e131a-635e-48be-b0e4-f783644dcf07,1,
739.0,51.0,0.0,0.0,183.0,"364.0 kcal, 1",,quickinput-09f04d5b-dfb2-450c-9b52-9ee780fa5c0c,1,629.0,7.0,17.0,2024-11-28 05:24:46.096,2024-11-28 05:19:49.313,0.0,27.0,0.0,0.0,Prawn Tostada,2.0,0.0,0.0,364.0,serving,,EmOHuC/o0o,120001,3.0,0.0,com.sec.android.app.shealth,0.0,1.0,eaf2f55a-ff90-428a-b512-08500fb1ceb6,1,
224.0,11.333333,1.4444444,0.0,71.0,,,fatsecret-3900,120,223.0,0.2,10.43,2024-11-28 05:24:46.124,2024-11-28 05:24:46.124,3.077,6.59,0.509,4.4444447,Tres Leche Cake,36.08,,14.692307,295.0,piece (1/12 of cake),,EmOHuC/o0o,g,6.17,,com.sec.android.app.shealth,45.02,0.40677965,7a8a308e-6690-4b7c-aa0e-e18b7ce6d3db,1,
425.0,0.0,0.0,0.0,0.0,"195.0 kcal, 1",,quickinput-29e7d06d-6c24-4caa-bc11-db5b0aea301f,1,150.0,8.0,11.0,2024-11-28 05:24:46.074,2024-11-28 05:13:44.212,0.0,5.0,0.0,0.0,Avocado Toast,1.0,0.0,0.0,195.0,serving,,EmOHuC/o0o,120001,1.5,0.0,com.sec.android.app.shealth,20.0,1.0,afbbb8c3-50d6-4790-92c6-2e40da42bed3,1,
127.0,10.777778,0.0,0.0,22.0,,,fatsecret-1335,83,734.0,1.2,12.67,2024-11-28 14:58:38.895,2024-11-28 14:58:38.895,4.211,9.1,2.109,11.333333,Cheese Sandwich,3.95,,17.923077,261.0,sandwich,,EmOHuC/o0o,g,5.378,,com.sec.android.app.shealth,27.6,0.31800765,f5ba1a4a-9ef7-4429-b625-962889997cd9,1,
193.0,4.111111,5.7777777,0.0,51.0,,,fatsecret-5793,69,186.0,0.9,8.34,2024-11-28 07:58:17.144,2024-11-28 07:58:17.144,4.308,2.95,1.399,3.0000002,Potato Patty,1.03,,1.4615384,135.0,patty (3" to 3-1/2" dia),,EmOHuC/o0o,g,2.078,,com.sec.android.app.shealth,11.99,0.51111114,db8b8b25-0d42-4bfb-8736-38e9307ddf2c,1,
