com.samsung.shealth.rewards,6302031,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2023-02-16 02:38:00.000,,,,2023-07-25 02:23:12.831,2023-07-25 02:23:12.831,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,58,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-02-15 20:33:00.000,4f0dc903-6c6a-41f5-a7d4-ba40c00355e0,0,
,2022-03-12 01:55:00.000,,,,2023-07-25 02:23:12.847,2023-07-25 02:23:12.847,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,27,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-03-11 23:07:00.000,b91081f4-c016-4100-8c7d-1120a87cee38,0,
,2022-05-18 03:25:00.000,,,,2023-07-25 02:23:12.845,2023-07-25 02:23:12.845,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,7,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-05-17 19:30:00.000,e21cfbee-30b4-4191-8ecc-c5d602e5dd18,0,
,2022-02-12 22:09:00.000,,,,2023-07-25 02:23:12.848,2023-07-25 02:23:12.848,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,1,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-02-12 17:23:00.000,66bb2bf8-40aa-47b3-a1dd-e17960537a29,0,
,2022-10-09 02:34:00.000,,,,2023-07-25 02:23:12.836,2023-07-25 02:23:12.836,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,42,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-10-09 00:33:00.000,62960e30-eb4c-4d2e-b359-682b2e96500c,0,
,2023-07-10 03:07:00.000,,,,2023-07-25 02:23:12.822,2023-07-25 02:23:12.822,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,97,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-07-09 22:06:00.000,1c2b364a-055d-4b32-aef1-aeab79f00e27,0,
,2022-12-28 03:25:00.000,,,,2023-07-25 02:23:12.833,2023-07-25 02:23:12.833,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,54,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-12-27 20:46:00.000,0804889f-7079-4fcf-ba9b-a7271a8cb6a8,0,
,2023-03-21 02:52:00.000,,,,2023-07-25 02:23:12.828,2023-07-25 02:23:12.828,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,69,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-03-20 19:32:00.000,578c7c6d-971c-4c9e-b51e-0a56065fb7fb,0,
,2023-04-28 23:11:00.000,,,,2023-07-25 02:23:12.826,2023-07-25 02:23:12.826,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,29,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-04-28 19:06:00.000,c09f59d3-e86a-4a3f-9828-8f93beb3aa1e,0,
,2022-04-26 02:07:00.000,,,,2023-07-25 02:23:12.846,2023-07-25 02:23:12.846,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,35,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-04-25 20:23:00.000,8710fd1a-5f3b-4958-917f-df96f0c491a1,0,
,2022-07-26 05:12:00.000,,,,2023-07-25 02:23:12.841,2023-07-25 02:23:12.841,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,45,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-07-25 22:55:00.000,466e7d31-6207-4fcf-8cd5-ad3c6d852a01,0,
,2023-04-12 02:46:00.000,,,,2023-07-25 02:23:12.827,2023-07-25 02:23:12.827,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,75,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-04-11 20:23:00.000,0851fb2c-b294-4657-ac85-359e1aadbfb8,0,
,2023-03-13 03:00:00.000,,,,2023-07-25 02:23:12.829,2023-07-25 02:23:12.829,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,66,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-03-12 20:50:00.000,b193dc74-f847-4f01-a1ea-8431208f0a40,0,
,2022-07-06 05:01:00.000,,,,2023-07-25 02:23:12.843,2023-07-25 02:23:12.843,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,38,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-07-05 20:43:00.000,a848dbee-f717-4df2-b90f-fbdd4b3a0e27,0,
,2022-08-08 04:57:00.000,,,,2023-07-25 02:23:12.840,2023-07-25 02:23:12.840,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,54,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-08-07 23:41:00.000,90b0c7b4-09e7-4812-b5d2-878b5ad3120b,0,
,2022-08-12 04:59:00.000,,,,2023-07-25 02:23:12.840,2023-07-25 02:23:12.840,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,56,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-08-11 20:44:00.000,29a6647c-7214-41ad-afa1-0318ef4299db,0,
,2023-06-21 02:57:00.000,,,,2023-07-25 02:23:12.823,2023-07-25 02:23:12.823,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,93,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-06-20 19:37:00.000,120fe528-4d41-4132-ad19-b5e12d7cc742,0,
,2023-03-22 02:59:00.000,,,,2023-07-25 02:23:12.828,2023-07-25 02:23:12.828,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,70,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-03-21 21:36:00.000,5919f15e-846f-43f9-90ab-a1261d622a90,0,
,2022-03-09 01:30:00.000,,,,2023-07-25 02:23:12.848,2023-07-25 02:23:12.848,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,26,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-03-08 20:00:00.000,1e9b2f44-e293-4308-b9ba-6bcaab9e3ee3,0,
,2023-05-30 02:29:00.000,,,,2023-07-25 02:23:12.823,2023-07-25 02:23:12.823,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,38,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-05-29 18:39:00.000,8dd53db7-de00-4fe0-9a54-5960ac371b59,0,
,2022-01-06 01:24:00.000,,,,2023-07-25 02:23:12.849,2023-07-25 02:23:12.849,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,16,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-01-05 22:37:00.000,93a70b6e-0288-4ce5-bdd6-72bb8e3ab21b,0,
,2022-01-14 01:22:00.000,,,,2023-07-25 02:23:12.849,2023-07-25 02:23:12.849,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,20,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-01-13 20:15:00.000,5bd89257-d83f-46cd-814a-a147eda3c1af,0,
,2022-08-18 04:42:00.000,,,,2023-07-25 02:23:12.839,2023-07-25 02:23:12.839,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,60,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-08-17 23:02:00.000,4e6b4d48-5089-44db-a180-cc01f7169e1d,0,
,2023-04-11 02:29:00.000,,,,2023-07-25 02:23:12.827,2023-07-25 02:23:12.827,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,26,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-04-10 19:22:00.000,bb1b9f06-8108-4d38-8686-122fac2c20d3,0,
,2022-09-13 03:09:00.000,,,,2023-07-25 02:23:12.838,2023-07-25 02:23:12.838,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,34,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-09-12 21:12:00.000,5637a50a-f58a-4a40-9749-5f4825d5b4ba,0,
,2022-05-09 01:58:00.000,,,,2023-07-25 02:23:12.845,2023-07-25 02:23:12.845,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,31,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-05-08 21:17:00.000,e972023d-66a9-4949-8ff0-6c46aaf4bba8,0,
,2022-03-22 02:25:00.000,,,,2023-07-25 02:23:12.847,2023-07-25 02:23:12.847,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,30,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-03-21 19:47:00.000,94274552-07b1-4b3c-80d0-27f0ec25ce39,0,
,2022-08-17 04:58:00.000,,,,2023-07-25 02:23:12.839,2023-07-25 02:23:12.839,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,59,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-08-16 22:15:00.000,9273e2b5-ed6f-465c-8af7-327866e9c860,0,
,2023-03-09 02:30:00.000,,,,2023-07-25 02:23:12.829,2023-07-25 02:23:12.829,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0530,4,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-03-08 19:10:00.000,b1f1429e-1066-4cb2-b5de-9d8db025338c,0,
,2022-09-16 02:59:00.000,,,,2023-07-25 02:23:12.838,2023-07-25 02:23:12.838,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,36,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-09-16 00:54:00.000,51fbdd86-916e-44e4-82d9-40cfcd88f756,0,
,2023-02-27 03:22:00.000,,,,2023-07-25 02:23:12.830,2023-07-25 02:23:12.830,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,62,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-02-26 22:20:00.000,609b2aa7-4a5b-4475-b22e-abc4468b439e,0,
,2023-07-16 03:25:00.000,,,,2023-07-25 02:23:12.822,2023-07-25 02:23:12.822,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,99,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-07-15 18:19:00.000,da16ebd1-d9ff-43d1-9312-2ca7bbfd7f6c,0,
,2022-07-28 04:49:00.000,,,,2023-07-25 02:23:12.841,2023-07-25 02:23:12.841,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,47,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-07-27 21:17:00.000,43388349-9b76-40e1-becc-4f2007d56bb8,0,
,2023-02-20 03:04:00.000,,,,2023-07-25 02:23:12.831,2023-07-25 02:23:12.831,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,59,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-02-19 20:41:00.000,42d616b8-9258-44f0-a7a7-f5d08a5da41b,0,
,2023-05-11 23:07:00.000,,,,2023-07-25 02:23:12.825,2023-07-25 02:23:12.825,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,31,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-05-11 19:12:00.000,ff02e9e7-fa0b-4c12-a0d7-600242a37c7a,0,
,2022-01-12 01:27:00.000,,,,2023-07-25 02:23:12.849,2023-07-25 02:23:12.849,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,19,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-01-11 19:54:00.000,af4d4c17-8b70-492e-bafb-ff22d2c0ab1f,0,
,2022-01-11 01:27:00.000,,,,2023-07-25 02:23:12.849,2023-07-25 02:23:12.849,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,18,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-01-10 22:33:00.000,a992958a-c28d-4dad-9210-a5f91b281982,0,
,2023-04-06 03:24:00.000,,,,2023-07-25 02:23:12.828,2023-07-25 02:23:12.828,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,72,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-04-05 21:29:00.000,20498f09-2930-40f4-89cb-cf4c36aaeffc,0,
,2022-11-04 03:00:00.000,,,,2023-07-25 02:23:12.835,2023-07-25 02:23:12.835,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,44,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-11-03 21:48:00.000,ed9282e1-62d1-4e57-94a1-b97602109e4c,0,
,2023-03-07 02:44:00.000,,,,2023-07-25 02:23:12.830,2023-07-25 02:23:12.830,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0530,3,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-03-06 18:52:00.000,c3edc678-a662-4338-8c0b-ae8fe4ca636d,0,
,2022-01-05 01:25:00.000,,,,2023-07-25 02:23:12.849,2023-07-25 02:23:12.849,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,15,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-01-04 18:26:00.000,c4b3d3e1-c15a-4ea3-a720-bf2bf72e69d8,0,
,2023-04-13 02:45:00.000,,,,2023-07-25 02:23:12.827,2023-07-25 02:23:12.827,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,76,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-04-12 20:48:00.000,862558bf-31b9-436c-bbdd-7962c49c4cb0,0,
,2022-10-26 03:11:00.000,,,,2023-07-25 02:23:12.836,2023-07-25 02:23:12.836,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,43,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-10-25 22:46:00.000,d6f9f895-dcbf-4767-9958-932b9abe91b0,0,
,2022-11-20 00:34:00.000,,,,2023-07-25 02:23:12.835,2023-07-25 02:23:12.835,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,8,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-11-19 18:57:00.000,8645527b-06f0-46ce-9996-3fce3f63d12a,0,
,2023-05-22 03:11:00.000,,,,2023-07-25 02:23:12.824,2023-07-25 02:23:12.824,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,87,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-05-21 20:44:00.000,4e4c0321-95cc-4e60-b68a-17cfc4da6bea,0,
,2023-03-14 03:04:00.000,,,,2023-07-25 02:23:12.829,2023-07-25 02:23:12.829,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,67,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-03-13 20:10:00.000,f98114eb-a63e-48db-8379-1c23cd0021cf,0,
,2023-07-15 02:41:00.000,,,,2023-07-25 02:23:12.822,2023-07-25 02:23:12.822,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,98,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-07-14 20:27:00.000,45b55263-c008-45df-bdd4-e4789604a1b2,0,
,2022-08-25 04:36:00.000,,,,2023-07-25 02:23:12.839,2023-07-25 02:23:12.839,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,63,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-08-24 21:18:00.000,44bd0c5a-bbfe-4ef0-b216-da2a4023d838,0,
,2023-07-22 02:24:00.000,,,,2023-07-25 02:23:12.821,2023-07-25 02:23:12.821,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,39,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-07-21 19:07:00.000,16e06a0a-cd6e-4763-a09e-ce054e6a2c2d,1,
,2022-07-25 05:20:00.000,,,,2023-07-25 02:23:12.841,2023-07-25 02:23:12.841,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,44,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-07-25 01:28:00.000,d518c4f9-1759-42f3-804c-bf5e9c4fa954,0,
,2023-05-15 03:31:00.000,,,,2023-07-25 02:23:12.824,2023-07-25 02:23:12.824,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,32,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-05-14 19:00:00.000,b95a8ba4-5f9d-42db-a64a-bc6fd59f58b7,0,
,2022-06-05 01:52:00.000,,,,2023-07-25 02:23:12.844,2023-07-25 02:23:12.844,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,32,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-06-04 23:18:00.000,1a1c2cde-3712-4919-88c4-227522cac2e9,0,
,2023-05-02 03:09:00.000,,,,2023-07-25 02:23:12.825,2023-07-25 02:23:12.825,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,81,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-05-01 19:48:00.000,563f2305-c54e-447d-993e-af3d6e2cef42,0,
,2022-05-05 02:54:00.000,,,,2023-07-25 02:23:12.845,2023-07-25 02:23:12.845,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,38,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-05-04 21:05:00.000,d9c63edf-0f37-493d-bcac-194c426c527c,0,
,2022-08-16 04:39:00.000,,,,2023-07-25 02:23:12.839,2023-07-25 02:23:12.839,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,58,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-08-15 22:46:00.000,e7140ff4-f3cc-4c75-8bba-1064d2a7b7f2,0,
,2023-05-17 02:07:00.000,,,,2023-07-25 02:23:12.824,2023-07-25 02:23:12.824,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,33,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-05-16 19:19:00.000,907e2331-17b2-4862-9339-1073808c84dc,0,
,2023-03-19 03:57:00.000,,,,2023-07-25 02:23:12.828,2023-07-25 02:23:12.828,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,24,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-03-18 19:06:00.000,181870c8-7d6d-4b5e-9360-69fd3c16e8bf,0,
,2022-03-15 01:49:00.000,,,,2023-07-25 02:23:12.847,2023-07-25 02:23:12.847,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,28,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-03-14 20:24:00.000,3a8060ca-2fe2-431c-bb1c-4af5565a0722,0,
,2022-02-24 01:14:00.000,,,,2023-07-25 02:23:12.848,2023-07-25 02:23:12.848,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,26,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-02-23 20:34:00.000,7bf98336-1b1e-4060-a1b5-6df05902122b,0,
,2022-07-10 00:40:00.000,,,,2023-07-25 02:23:12.842,2023-07-25 02:23:12.842,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,1,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-07-09 19:18:00.000,4932cd8a-bf8f-4dfd-864b-cf8ab6631938,0,
,2023-06-07 02:38:00.000,,,,2023-07-25 02:23:12.823,2023-07-25 02:23:12.823,,,goal_sleep_TYPE_GOAL_GOOD_TIME_KEEPING,UTC+0530,7,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-06-06 18:35:00.000,5b1970ba-8901-44ac-92b1-49f87cf926bd,0,
,2022-08-19 04:44:00.000,,,,2023-07-25 02:23:12.839,2023-07-25 02:23:12.839,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,61,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-08-18 21:22:00.000,4938193a-9f92-4715-b443-7093a4ade337,0,
,2023-07-08 03:11:00.000,,,,2023-07-25 02:23:12.822,2023-07-25 02:23:12.822,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,96,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-07-07 20:39:00.000,97f5ab5e-742f-4984-8d54-a820926ebb9e,0,
,2022-06-27 05:10:00.000,,,,2023-07-25 02:23:12.843,2023-07-25 02:23:12.843,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,33,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-06-27 01:33:00.000,05590efc-e8d0-4ea8-be76-ed362889f055,0,
,2023-05-26 19:59:00.000,,,,2023-07-25 02:23:12.823,2023-07-25 02:23:12.823,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,37,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-05-26 18:53:00.000,dcb4e56a-585f-4967-8b71-a24b34ef453b,0,
,2022-03-24 03:19:00.000,,,,2023-07-25 02:23:12.847,2023-07-25 02:23:12.847,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0530,2,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-03-23 19:27:00.000,b075f3ad-ab41-470e-b4a8-1de290a28184,0,
,2022-12-22 02:59:00.000,,,,2023-07-25 02:23:12.833,2023-07-25 02:23:12.833,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,53,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-12-21 22:31:00.000,92a33c45-4d55-46a1-a7b0-cba0f3182a8a,0,
,2022-08-09 05:02:00.000,,,,2023-07-25 02:23:12.840,2023-07-25 02:23:12.840,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,55,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-08-08 22:35:00.000,b496c237-27eb-4029-a81a-73e57642a5e9,0,
,2022-10-25 02:30:00.000,,,,2023-07-25 02:23:12.836,2023-07-25 02:23:12.836,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,44,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-10-24 22:57:00.000,847be449-f12b-40a6-9be9-70e10bae41d6,0,
,2023-03-10 02:49:00.000,,,,2023-07-25 02:23:12.829,2023-07-25 02:23:12.829,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,65,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2023-03-09 20:49:00.000,915990ad-d283-4994-b6db-4dc4c4d07456,0,
,2021-12-29 01:15:00.000,,,,2023-07-25 02:23:12.850,2023-07-25 02:23:12.850,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,11,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2021-12-28 20:20:00.000,62d83bed-d1cb-4d54-bcf4-cd03fc05f524,0,
,2021-12-25 01:01:00.000,,,,2023-07-25 02:23:12.850,2023-07-25 02:23:12.850,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,10,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2021-12-24 21:25:00.000,860ee4d5-f1ac-4304-8b12-a3241b6d8caf,0,
,2021-10-31 01:48:00.000,,,,2023-07-25 02:23:12.851,2023-07-25 02:23:12.851,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,3,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2021-10-30 20:44:00.000,2a32e1af-0893-4cbf-8ade-6b141cb6342c,0,
,2021-11-09 01:02:00.000,,,,2023-07-25 02:23:12.851,2023-07-25 02:23:12.851,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,5,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2021-11-08 19:47:00.000,86e707ed-aeb3-4089-823d-6f425f0e93e8,0,
,2022-01-03 01:43:00.000,,,,2023-07-25 02:23:12.849,2023-07-25 02:23:12.849,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,14,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2022-01-02 18:55:00.000,d9fa6392-6ede-4de8-bec1-f71bfa270b1e,0,
,2021-12-23 01:19:00.000,,,,2023-07-25 02:23:12.850,2023-07-25 02:23:12.850,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,9,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2021-12-22 21:57:00.000,7c171e0e-04b9-49d2-88b8-75a0293611bc,0,
,2021-11-01 01:19:00.000,,,,2023-07-25 02:23:12.851,2023-07-25 02:23:12.851,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,4,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2021-10-31 19:43:00.000,01b3176c-0a49-45cc-a6f0-ab1155508dca,0,
,2021-11-15 01:08:00.000,,,,2023-07-25 02:23:12.851,2023-07-25 02:23:12.851,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,6,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2021-11-14 20:06:00.000,fb158d17-688d-43cb-9747-3ed46b8b27c5,0,
,2021-12-28 01:30:00.000,,,,2023-07-25 02:23:12.850,2023-07-25 02:23:12.850,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,10,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2021-12-27 18:20:00.000,e8686819-f8ec-44ed-a0ba-b86c0c02f997,0,
,2021-10-24 01:59:00.000,,,,2023-07-25 02:23:12.851,2023-07-25 02:23:12.851,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,2,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2021-10-23 20:44:00.000,6ae2cd12-6cf7-4565-a80a-045c7a43f1ca,0,
,2021-11-26 02:00:00.000,,,,2023-07-25 02:23:12.851,2023-07-25 02:23:12.851,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0530,7,EmOHuC/o0o,com.sec.android.app.shealth,Sleep.Goal,2021-11-25 20:29:00.000,ceb314c2-9a69-4ca8-893a-041a957eefdb,0,
